% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37_1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 16:08
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
43                       1.1E-5                   5.0E-4                   7.171459925861843        0.6032472191971934
44                       1.1E-5                   5.0E-4                   7.3374911985665285       0.6173674854852784
45                       1.1E-5                   5.0E-4                   7.503516455065682        0.6314907818719817
46                       1.1E-5                   5.0E-4                   7.669533547039137        0.6456171430503268
47                       1.1E-5                   5.0E-4                   7.835543140902306        0.6597464086101468
48                       1.1E-5                   5.0E-4                   8.001499430578967        0.6738783118393954
49                       1.1E-5                   5.0E-4                   8.167299819517911        0.6880129698504192
50                       1.1E-5                   5.0E-4                   8.333001429245513        0.7021506523045922
51                       1.1E-5                   5.0E-4                   8.498609730662714        0.7162922148323041
52                       1.1E-5                   5.0E-4                   8.664127941899363        0.7304377171117018
