% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37_1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 16:09
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
43                       1.4999999999999999E-5    0                        8.764578006155237        1.2032146473084424
44                       1.4999999999999999E-5    0                        8.966767216247636        1.2313832512355383
45                       1.4999999999999999E-5    0                        9.168884436492423        1.259564675402121
46                       1.4999999999999999E-5    0                        9.372393063768996        1.287737553805055
47                       1.4999999999999999E-5    0                        9.574427474111431        1.3159439236283106
48                       1.4999999999999999E-5    0                        9.776527123624646        1.3441635629092161
49                       1.4999999999999999E-5    0                        9.978662837491978        1.3723947903642717
50                       1.4999999999999999E-5    0                        10.180831304415907       1.4006357148122497
51                       1.4999999999999999E-5    0                        10.383022087829161       1.428886390564987
52                       1.4999999999999999E-5    0                        10.585232983780255       1.457146488618136
