% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37_1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 16:08
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
43                       1.1E-5                   0                        7.167720657865949        0.7209022670768732
44                       1.1E-5                   0                        7.333664476581692        0.7377681516423316
45                       1.1E-5                   0                        7.49960176346676         0.7546376854192367
46                       1.1E-5                   0                        7.6655316174683925       0.7715102153476963
47                       1.1E-5                   0                        7.83145330216032         0.7883860515586356
48                       1.1E-5                   0                        7.997325488730144        0.805264486099091
49                       1.1E-5                   0                        8.163040832639492        0.822145881083685
50                       1.1E-5                   0                        8.328656680990765        0.8390307255285947
51                       1.1E-5                   0                        8.494179711232519        0.855919451304672
52                       1.1E-5                   0                        8.659612733681747        0.8728123039247961
