% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37_1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 16:09
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
43                       1.3E-5                   -5.0E-4                  7.987256719340273        1.1263730910994205
44                       1.3E-5                   -5.0E-4                  8.171999471093265        1.1527195620495654
45                       1.3E-5                   -5.0E-4                  8.356619676854226        1.1790741418862503
46                       1.3E-5                   -5.0E-4                  8.541124876995237        1.2054373996435075
47                       1.3E-5                   -5.0E-4                  8.725518004531256        1.2318103173201287
48                       1.3E-5                   -5.0E-4                  8.909597994443132        1.2581908026757915
49                       1.3E-5                   -5.0E-4                  9.093721931896386        1.2845822416338706
50                       1.3E-5                   -5.0E-4                  9.277742367307674        1.3109840893162996
51                       1.3E-5                   -5.0E-4                  9.463335903751222        1.3373800973926393
52                       1.3E-5                   -5.0E-4                  9.647369302563803        1.3638037445765079
