% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37_1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 16:09
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
43                       1.3E-5                   0                        7.994616680894328        0.9550711677381116
44                       1.3E-5                   0                        8.179527271244705        0.9774119787300428
45                       1.3E-5                   0                        8.364315813446378        0.9997588781795059
46                       1.3E-5                   0                        8.548989020735988        1.0221129949794339
47                       1.3E-5                   0                        8.733550796285762        1.0444748753900832
48                       1.3E-5                   0                        8.917796506294135        1.0668435962711982
49                       1.3E-5                   0                        9.102088761525213        1.0892222000953034
50                       1.3E-5                   0                        9.286277567134626        1.111610193597695
51                       1.3E-5                   0                        9.472044350066238        1.1339937534277773
52                       1.3E-5                   0                        9.656253578033727        1.1564010758680716
