% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37_1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 16:10
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
43                       1.4999999999999999E-5    -5.0E-4                  8.755216774537054        1.4035961792017027
44                       1.4999999999999999E-5    -5.0E-4                  8.957157982451115        1.436452408437649
45                       1.4999999999999999E-5    -5.0E-4                  9.159060474595012        1.4693234790803338
46                       1.4999999999999999E-5    -5.0E-4                  9.362348335777881        1.5021834925293511
47                       1.4999999999999999E-5    -5.0E-4                  9.564163509335671        1.535082416523558
48                       1.4999999999999999E-5    -5.0E-4                  9.76603835401865         1.5679968025484428
49                       1.4999999999999999E-5    -5.0E-4                  9.96795186565559         1.6009238264637098
50                       1.4999999999999999E-5    -5.0E-4                  10.16989633815722        1.633862678782041
51                       1.4999999999999999E-5    -5.0E-4                  10.371864327289618       1.6668122031436106
52                       1.4999999999999999E-5    -5.0E-4                  10.57385232378767        1.6997720048347311
