% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 13:44
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
27                       1.4999999999999999E-5    5.0E-4                   8.790240882713938        1.0340084246937167
27.5                     1.4999999999999999E-5    5.0E-4                   8.951758996890973        1.0532846068158364
28                       1.4999999999999999E-5    5.0E-4                   9.113208464822591        1.0725679809486763
28.5                     1.4999999999999999E-5    5.0E-4                   9.27597416548435         1.091840176806837
29                       1.4999999999999999E-5    5.0E-4                   9.437383826750391        1.1111375273451998
29.5                     1.4999999999999999E-5    5.0E-4                   9.598740798494418        1.1304426173125464
30                       1.4999999999999999E-5    5.0E-4                   9.760152871379535        1.1497547357332003
30.5                     1.4999999999999999E-5    5.0E-4                   9.921587683864537        1.169073372285638
31                       1.4999999999999999E-5    5.0E-4                   10.083043567534578       1.1883978292470267
31.5                     1.4999999999999999E-5    5.0E-4                   10.24451713878355        1.207727674893686
