% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 13:44
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
27                       1.4999999999999999E-5    -5.0E-4                  8.773937010201905        1.4067906781130723
27.5                     1.4999999999999999E-5    -5.0E-4                  8.935145394563229        1.4330137167901462
28                       1.4999999999999999E-5    -5.0E-4                  9.096296766831077        1.4592460657008495
28.5                     1.4999999999999999E-5    -5.0E-4                  9.258756631441837        1.4854608157230302
29                       1.4999999999999999E-5    -5.0E-4                  9.419868674623096        1.511710795061596
29.5                     1.4999999999999999E-5    -5.0E-4                  9.580917779376051        1.537970158088502
30                       1.4999999999999999E-5    -5.0E-4                  9.74202012445241         1.564239062615755
30.5                     1.4999999999999999E-5    -5.0E-4                  9.903146706552693        1.5905158965716026
31                       1.4999999999999999E-5    -5.0E-4                  10.064294126257273       1.6168003347497297
31.5                     1.4999999999999999E-5    -5.0E-4                  10.225457732053197       1.643092701586749
