% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 13:45
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
27                       1.8999999999999998E-5    0                        10.195538188974492       1.7322958865541196
27.5                     1.8999999999999998E-5    0                        10.382984115834812       1.7646407292716297
28                       1.8999999999999998E-5    0                        10.570445552927193       1.7969952396116042
28.5                     1.8999999999999998E-5    0                        10.75792032533424        1.8293581733678828
29                       1.8999999999999998E-5    0                        10.945406479894892       1.861729340627985
29.5                     1.8999999999999998E-5    0                        11.132902044783823       1.8941089807645355
30                       1.8999999999999998E-5    0                        11.32040654296755        1.9264959138243754
30.5                     1.8999999999999998E-5    0                        11.507883965242279       1.9588911505377347
31                       1.8999999999999998E-5    0                        11.695277841310851       1.9912937075475696
31.5                     1.8999999999999998E-5    0                        11.8826061545222         2.0237045635813757
