% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 13:44
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
27                       1.4999999999999999E-5    0                        8.783343684625365        1.205953621510215
27.5                     1.4999999999999999E-5    0                        8.944732499950696        1.2284352623099792
28                       1.4999999999999999E-5    0                        9.106055090875358        1.2509252642126327
28.5                     1.4999999999999999E-5    0                        9.268691943912973        1.2734008790049423
29                       1.4999999999999999E-5    0                        9.429975380942668        1.2959062891061954
29.5                     1.4999999999999999E-5    0                        9.591202283465954        1.3184199707024291
30                       1.4999999999999999E-5    0                        9.752483070082096        1.3409420773446925
30.5                     1.4999999999999999E-5    0                        9.913787763450213        1.3634711621412556
31                       1.4999999999999999E-5    0                        10.075113307141283       1.3860070903793122
31.5                     1.4999999999999999E-5    0                        10.23645575245542        1.4085494648914967
