# Tc = 0.00 K, f37-1p8e20pm2-1200keV-0nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-15_17:44:04.574000      186.82        6.89532000e-03        2.26223000e-09  80.4517  80.6752
0202-03-15_17:44:05.855000      188.10        6.87840200e-03        6.19803500e-09  80.4552  80.6294
0202-03-15_17:44:07.137000      189.38        6.76204700e-03        3.56379000e-09  80.5514  80.7179
0202-03-15_17:44:08.418000      190.66        6.85569700e-03        9.88564000e-09  80.5617  80.6470
0202-03-15_17:44:09.734000      191.98        7.03884100e-03        2.07629500e-09  80.5900  80.6280
0202-03-15_17:44:11.020000      193.27        7.22517400e-03        6.72478500e-09  80.6253  80.6548
0202-03-15_17:44:12.305000      194.55        7.08945000e-03        2.75806500e-09  80.6595  80.6351
0202-03-15_17:44:13.574000      195.82        6.99231600e-03       -2.16925000e-10  80.7170  80.6883
0202-03-15_17:44:14.844000      197.09        6.86794600e-03        3.87368000e-09  80.7056  80.6471
0202-03-15_17:44:16.110000      198.36        7.23935300e-03        7.74736000e-09  80.7493  80.6399
0202-03-15_17:44:17.414000      199.66        7.09064600e-03       -7.52919000e-09  80.7929  80.6557
0202-03-15_17:44:18.730000      200.98        7.05985000e-03        1.51848000e-09  80.7725  80.6252
0202-03-15_17:44:20.020000      202.27        7.23794800e-03        9.45177000e-09  80.8495  80.6564
0202-03-15_17:44:21.305000      203.55        6.98542400e-03        6.16689500e-09  80.8800  80.6685
0202-03-15_17:44:22.570000      204.82        6.97429400e-03       -2.41717500e-09  80.8545  80.6255
0202-03-15_17:44:23.860000      206.11        6.97503600e-03        5.91898000e-09  80.9173  80.6423
0202-03-15_17:44:25.133000      207.38        6.73415900e-03        3.43982500e-09  80.9474  80.6607
0202-03-15_17:44:26.410000      208.66        6.96583200e-03        1.48749000e-09  80.9333  80.6648
0202-03-15_17:44:27.703000      209.95        6.85244500e-03        3.84269000e-09  80.9764  80.6835
0202-03-15_17:44:29.000000      211.25        6.91960500e-03       -1.70563500e-09  80.9905  80.6448
0202-03-15_17:44:30.285000      212.53        6.51228200e-03        3.25389000e-09  81.0335  80.6697
0202-03-15_17:44:31.555000      213.80        6.79285700e-03        3.28488000e-09  81.0557  80.6458
0202-03-15_17:44:32.824000      215.07        6.59620500e-03        5.26821000e-09  81.0714  80.6786
0202-03-15_17:44:34.110000      216.36        6.97911000e-03        5.64008000e-09  81.1397  80.6924
0202-03-15_17:44:35.395000      217.64        7.02147700e-03        3.37775500e-09  81.1089  80.6714
0202-03-15_17:44:36.730000      218.98        6.78653800e-03        1.30156000e-09  81.1329  80.6582
0202-03-15_17:44:38.020000      220.27        6.42158700e-03       -4.95831500e-09  81.1533  80.6545
0202-03-15_17:44:39.367000      221.62        6.82794100e-03        2.78905000e-10  81.2021  80.7271
0202-03-15_17:44:40.664000      222.91        6.56687900e-03        7.21987500e-09  81.2316  80.7087
0202-03-15_17:44:41.938000      224.18        6.61229400e-03       -8.36715000e-10  81.2283  80.6852
0202-03-15_17:44:43.207000      225.45        6.75506800e-03       -1.70442500e-09  81.2660  80.7078
0202-03-15_17:44:44.477000      226.72        6.74980200e-03        4.89633500e-09  81.2797  80.6843
0202-03-15_17:44:45.766000      228.01        6.83276400e-03        5.94998000e-09  81.3202  80.7327
0202-03-15_17:44:47.043000      229.29        6.57637900e-03       -1.36336500e-09  81.3251  80.7256
0202-03-15_17:44:48.363000      230.61        6.77918700e-03        7.93330500e-09  81.2940  80.6810
