# Tc =  nan K, referenceBeforeAnneal
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-29_16:26:31.790000      783.80        2.44439800e-03        1.30878693e-06  85.0502  84.3935
0202-10-29_16:26:33.930000      785.94        2.50227900e-03        1.30996456e-06  85.0205  84.3816
0202-10-29_16:26:36.010000      788.02        2.83279500e-03        1.31011888e-06  85.0227  84.3919
0202-10-29_16:26:38.098000      790.11        2.58984300e-03        1.31640962e-06  84.9776  84.3855
0202-10-29_16:26:40.188000      792.20        2.79183400e-03        1.30915823e-06  84.9921  84.3742
0202-10-29_16:26:42.266000      794.27        2.63622200e-03        1.31188469e-06  85.0853  84.3576
0202-10-29_16:26:44.375000      796.39        2.78819700e-03        1.31228758e-06  85.1053  84.3304
0202-10-29_16:26:46.500000      798.51        2.26481800e-03        1.31355809e-06  85.0963  84.3329
0202-10-29_16:26:48.580000      800.59        2.40736900e-03        1.31383698e-06  85.0246  84.3210
0202-10-29_16:26:50.664000      802.67        2.15566000e-03        1.30528405e-06  85.0417  84.3106
0202-10-29_16:26:52.770000      804.78        1.99285100e-03        1.31247292e-06  85.0318  84.2995
0202-10-29_16:26:54.844000      806.86        1.98142300e-03        1.31185288e-06  85.0988  84.2651
0202-10-29_16:26:56.957000      808.97        2.22289200e-03        1.30999361e-06  85.0941  84.2661
0202-10-29_16:26:59.040000      811.05        2.25472700e-03        1.31027309e-06  85.0998  84.2498
0202-10-29_16:27:01.125000      813.14        1.87189400e-03        1.30798003e-06  85.1143  84.2509
0202-10-29_16:27:03.230000      815.24        2.18823700e-03        1.30615170e-06  85.0353  84.2272
0202-10-29_16:27:05.305000      817.32        2.19291200e-03        1.31129669e-06  85.0332  84.2162
0202-10-29_16:27:07.473000      819.48        2.50762300e-03        1.31002618e-06  85.0937  84.1867
0202-10-29_16:27:09.550000      821.56        2.37063700e-03        1.31123511e-06  85.0962  84.1740
0202-10-29_16:27:11.640000      823.65        2.50836400e-03        1.31021314e-06  85.1301  84.1731
0202-10-29_16:27:13.740000      825.75        2.28233100e-03        1.31036814e-06  85.0474  84.1527
