# Tc =  nan K, anneal160k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-29_21:26:27.305000      18779.31        2.38214100e-03        1.30345905e-06  84.9735  84.0604
0202-10-29_21:26:29.440000      18781.45        2.61233100e-03        1.30696083e-06  84.9343  84.0554
0202-10-29_21:26:31.530000      18783.54        2.30140400e-03        1.31263162e-06  84.9228  84.0216
0202-10-29_21:26:33.610000      18785.62        2.44558800e-03        1.31365425e-06  84.9766  84.0241
0202-10-29_21:26:35.688000      18787.70        2.28418700e-03        1.30872702e-06  84.9639  84.0198
0202-10-29_21:26:37.760000      18789.77        2.19862700e-03        1.30844658e-06  85.0137  84.0087
0202-10-29_21:26:39.840000      18791.85        1.99389000e-03        1.31309492e-06  85.0467  84.0072
0202-10-29_21:26:41.980000      18793.99        2.35609400e-03        1.30798126e-06  84.9178  84.0040
0202-10-29_21:26:44.082000      18796.09        2.24263200e-03        1.31098637e-06  84.9525  83.9807
0202-10-29_21:26:46.160000      18798.17        1.84436400e-03        1.30841431e-06  84.9020  83.9688
0202-10-29_21:26:48.246000      18800.26        2.64060400e-03        1.31042854e-06  84.9288  83.9693
0202-10-29_21:26:50.336000      18802.35        2.77380500e-03        1.30779444e-06  84.9755  83.9736
0202-10-29_21:26:52.480000      18804.49        2.28893800e-03        1.30661687e-06  84.9210  83.9661
0202-10-29_21:26:54.562000      18806.57        2.28099700e-03        1.30503701e-06  84.9196  83.9885
0202-10-29_21:26:56.650000      18808.66        2.25554400e-03        1.31665800e-06  85.0233  83.9932
0202-10-29_21:26:58.734000      18810.74        2.46614300e-03        1.31046020e-06  85.0008  83.9910
0202-10-29_21:27:00.812000      18812.82        2.36106600e-03        1.31011981e-06  85.0481  83.9766
0202-10-29_21:27:02.953000      18814.96        2.11551500e-03        1.30850839e-06  85.0437  83.9642
0202-10-29_21:27:05.047000      18817.06        2.41100700e-03        1.30243496e-06  84.9459  83.9459
0202-10-29_21:27:07.133000      18819.14        2.09740900e-03        1.30671261e-06  84.9242  83.9250
0202-10-29_21:27:09.220000      18821.23        2.10134200e-03        1.31046225e-06  84.9577  83.9327
0202-10-29_21:27:11.310000      18823.32        1.58790500e-03        1.31145342e-06  84.9355  83.9213
0202-10-29_21:27:13.484000      18825.50        1.71079100e-03        1.30547213e-06  84.9265  83.9157
0202-10-29_21:27:15.570000      18827.58        1.85979900e-03        1.30568904e-06  84.9555  83.8750
0202-10-29_21:27:17.652000      18829.66        1.59473200e-03        1.30968634e-06  84.9263  83.8428
