# Ic =  nan A, n =  nan , Tavg = 29.07 K, f37-6e20pm2-1200keV-0nA-29k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-17_17:33:20.094000      152402.34        1.88577100e-02        3.43944887e-08  29.0281  28.5891
0202-03-17_17:33:20.390000      152402.64        4.77598200e-02        1.22059987e-08  29.0281  28.5891
0202-03-17_17:33:20.600000      152402.85        9.91362500e-02        8.17735875e-09  29.0247  28.6008
0202-03-17_17:33:20.793000      152403.04        1.50550800e-01        2.31143087e-08  29.0247  28.6008
0202-03-17_17:33:20.990000      152403.23        1.99681700e-01        1.17721388e-08  29.0247  28.6008
0202-03-17_17:33:21.190000      152403.44        2.47898400e-01       -7.75125125e-09  29.0247  28.6008
0202-03-17_17:33:21.402000      152403.65        2.97348400e-01        2.47466875e-09  29.0247  28.6008
0202-03-17_17:33:21.610000      152403.86        3.48576400e-01        9.35370875e-09  29.0318  28.6004
0202-03-17_17:33:21.800000      152404.05        3.95402500e-01        2.05090988e-08  29.0318  28.6004
0202-03-17_17:33:21.996000      152404.24        4.46976300e-01        1.58606788e-08  29.0318  28.6004
0202-03-17_17:33:22.195000      152404.44        4.96761700e-01        1.40632787e-08  29.0318  28.6004
0202-03-17_17:33:22.410000      152404.66        5.45877600e-01        2.53518875e-09  29.0285  28.5936
0202-03-17_17:33:22.617000      152404.86        5.96277500e-01        1.44351588e-08  29.0285  28.5936
0202-03-17_17:33:22.810000      152405.06        6.45157600e-01       -8.49707125e-09  29.0285  28.5936
0202-03-17_17:33:23.004000      152405.25        6.92912700e-01       -4.28250125e-09  29.0285  28.5936
0202-03-17_17:33:23.210000      152405.46        7.41407000e-01       -3.66271125e-09  29.0285  28.5936
0202-03-17_17:33:23.418000      152405.66        7.94272000e-01        3.58882875e-09  29.0279  28.5616
0202-03-17_17:33:23.613000      152405.86        8.41516600e-01       -1.19059212e-08  29.0279  28.5616
0202-03-17_17:33:23.805000      152406.05        8.90451600e-01        1.54352875e-09  29.0279  28.5616
0202-03-17_17:33:24             152406.24        9.42193100e-01       -1.80334125e-09  29.0279  28.5616
0202-03-17_17:33:24.195000      152406.44        9.92039400e-01        4.64247875e-09  29.0279  28.5616
0202-03-17_17:33:24.418000      152406.67        1.04078100e+00       -2.30621412e-08  29.0279  28.5616
0202-03-17_17:33:24.620000      152406.87        1.09146300e+00       -2.02111012e-08  29.0284  28.5961
0202-03-17_17:33:24.812000      152407.06        1.14066300e+00       -2.25043313e-08  29.0284  28.5961
0202-03-17_17:33:25.016000      152407.26        1.18562600e+00       -2.00871512e-08  29.0284  28.5961
0202-03-17_17:33:25.215000      152407.46        1.23973200e+00       -1.43231012e-08  29.0284  28.5961
0202-03-17_17:33:25.434000      152407.68        1.28976100e+00        9.91068875e-09  29.0306  28.5904
0202-03-17_17:33:25.630000      152407.88        1.33846800e+00        4.27059875e-09  29.0306  28.5904
0202-03-17_17:33:25.824000      152408.07        1.38849900e+00        1.09643287e-08  29.0306  28.5904
0202-03-17_17:33:26.016000      152408.26        1.43591700e+00       -5.39812125e-09  29.0306  28.5904
0202-03-17_17:33:26.223000      152408.47        1.48515000e+00        9.72474875e-09  29.0306  28.5904
0202-03-17_17:33:26.430000      152408.68        1.53780400e+00        9.72474875e-09  29.0449  28.5975
0202-03-17_17:33:26.620000      152408.87        1.58664600e+00        1.03445388e-08  29.0449  28.5975
0202-03-17_17:33:26.820000      152409.06        1.63156200e+00        1.77820188e-08  29.0449  28.5975
0202-03-17_17:33:27.010000      152409.26        1.68596200e+00        2.98679288e-08  29.0449  28.5975
0202-03-17_17:33:27.203000      152409.45        1.73515300e+00        2.77606387e-08  29.0449  28.5975
0202-03-17_17:33:27.420000      152409.67        1.78074000e+00        1.49307187e-08  29.0449  28.5975
0202-03-17_17:33:27.620000      152409.87        1.83531400e+00        3.34028875e-09  29.0391  28.5710
0202-03-17_17:33:27.812000      152410.06        1.88260400e+00        1.44342588e-08  29.0391  28.5710
0202-03-17_17:33:28.010000      152410.26        1.93140100e+00        1.31326987e-08  29.0391  28.5710
0202-03-17_17:33:28.203000      152410.45        1.98357200e+00        1.18311387e-08  29.0391  28.5710
0202-03-17_17:33:28.420000      152410.67        2.03384500e+00        6.56292875e-09  29.0403  28.5723
