# Ic =  nan A, n =  nan , Tavg = 20.01 K, f37-6e20pm2-800keV-0nA-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-18_13:07:11.010000      294.18        1.37923800e-01       -1.27060701e-07  19.9735  19.5181
0202-03-18_13:07:11.418000      294.59        5.48359700e-01       -1.31957031e-07  20.0018  19.6796
0202-03-18_13:07:11.832000      295.00        9.39161800e-01       -1.25511231e-07  20.0018  19.6796
0202-03-18_13:07:12.234000      295.40        1.15390300e+00       -1.27618511e-07  20.0018  19.6796
0202-03-18_13:07:12.640000      295.81        1.53803000e+00       -1.32266341e-07  19.9863  19.6354
0202-03-18_13:07:13.043000      296.21        1.74277200e+00       -1.14166461e-07  19.9863  19.6354
0202-03-18_13:07:13.450000      296.62        2.13391800e+00       -1.17265111e-07  20.0150  19.5662
0202-03-18_13:07:13.850000      297.02        2.32043200e+00       -1.28049431e-07  20.0150  19.5662
0202-03-18_13:07:14.242000      297.41        2.73074500e+00       -1.11501081e-07  20.0150  19.5662
0202-03-18_13:07:14.637000      297.81        2.91511500e+00       -1.21107801e-07  19.9707  19.6823
0202-03-18_13:07:15.040000      298.21        3.32640100e+00       -1.13298471e-07  19.9707  19.6823
0202-03-18_13:07:15.445000      298.61        3.51219000e+00       -1.24950491e-07  20.0153  19.5421
0202-03-18_13:07:15.855000      299.02        3.92258600e+00       -1.35672831e-07  20.0153  19.5421
0202-03-18_13:07:16.254000      299.42        4.10811400e+00       -1.37656151e-07  20.0153  19.5421
0202-03-18_13:07:16.656000      299.83        4.50186200e+00       -1.44721741e-07  19.9678  19.6627
0202-03-18_13:07:17.060000      300.23        4.70615200e+00       -1.38585841e-07  19.9678  19.6627
0202-03-18_13:07:17.480000      300.65        5.09011000e+00       -1.13050551e-07  20.0307  19.6536
0202-03-18_13:07:17.887000      301.05        5.29657500e+00       -2.02062313e-08  20.0307  19.6536
0202-03-18_13:07:18.285000      301.45        5.68743800e+00        4.74075089e-07  20.0307  19.6536
0202-03-18_13:07:18.703000      301.87        5.89103400e+00        1.88304353e-06  19.9734  19.5492
0202-03-18_13:07:19.098000      302.27        6.28109200e+00        9.99353712e-06  19.9734  19.5492
0202-03-18_13:07:19.496000      302.67        6.48699900e+00        2.06620223e-05  20.0109  19.7262
