% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 08:48
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
50                       1.8E-5                   0                        2.6843936692021266       0.5731595090771862
55                       1.8E-5                   0                        2.952488351231768        0.6305473293266068
60                       1.8E-5                   0                        3.2205074451782885       0.6879374561675462
65                       1.8E-5                   0                        3.488451498141181        0.7453297875898279
70                       1.8E-5                   0                        3.756200745722605        0.8027245833394936
75                       1.8E-5                   0                        4.023685009974734        0.8601280765809385
80                       1.8E-5                   0                        4.29093206164692         0.9175438269374858
85                       1.8E-5                   0                        4.557974625839638        0.9749800638767923
90                       1.8E-5                   0                        4.824866047052872        1.0324413949339935
95                       1.8E-5                   0                        5.091604014292852        1.0899324373507682
100                      1.8E-5                   0                        5.358188223357956        1.1474547304457197
105                      1.8E-5                   0                        5.624624730070035        1.2050076736893196
110                      1.8E-5                   0                        5.890916274010561        1.2625915619562456
115                      1.8E-5                   0                        6.157088893096521        1.320206333635909
120                      1.8E-5                   0                        6.423293177737964        1.3778510755415425
125                      1.8E-5                   0                        6.68950703415242         1.435521142854011
130                      1.8E-5                   0                        6.955719481330789        1.4932146150930876
135                      1.8E-5                   0                        7.221922102079493        1.5509302146888295
140                      1.8E-5                   0                        7.488109144073743        1.6086664671455608
145                      1.8E-5                   0                        7.754274716774351        1.6664227839014245
150                      1.8E-5                   0                        8.020364401883757        1.724198201024869
155                      1.8E-5                   0                        8.286163830948773        1.781993002514131
160                      1.8E-5                   0                        8.551718263291836        1.8398126885861465
165                      1.8E-5                   0                        8.81689955242254         1.8976580081246155
170                      1.8E-5                   0                        9.08315745794177         1.9554912487381415
175                      1.8E-5                   0                        9.348150617490798        2.013394185999804
180                      1.8E-5                   0                        9.612965374454358        2.071328417870152
185                      1.8E-5                   0                        9.877851046127567        2.1292939275006404
190                      1.8E-5                   0                        10.14279143878662        2.1872845692105614
195                      1.8E-5                   0                        10.407774035675153       2.245298027898606
200                      1.8E-5                   0                        10.672788324080955       2.3033315415475037
205                      1.8E-5                   0                        10.937825351664273       2.361385333255228
210                      1.8E-5                   0                        11.20288062743704        2.4194565253324285
215                      1.8E-5                   0                        11.467937391897685       2.477543950309908
220                      1.8E-5                   0                        11.732840109785606       2.5356491160861623
225                      1.8E-5                   0                        11.997614112887039       2.5937717962754903
230                      1.8E-5                   0                        12.262261068879013       2.651914672720327
235                      1.8E-5                   0                        12.52678977880965        2.7100778209444414
240                      1.8E-5                   0                        12.791199814277682       2.7682607821091842
245                      1.8E-5                   0                        13.055498163859504       2.8264649554208603
250                      1.8E-5                   0                        13.319681809256409       2.8846910292913712
