# Ic = 14.54 A, n = 26.26 , Tavg = 50.02 K, f37-0e0pm2-50k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-15_12:28:10.285000      4883.48       -4.29995200e-01       -5.95149545e-08  50.0205  49.2768
0202-03-15_12:28:10.707000      4883.90       -4.34665800e-01       -7.52568345e-08  50.0205  49.2768
0202-03-15_12:28:11.117000      4884.31       -3.15685400e-01       -7.39551845e-08  50.0260  49.2852
0202-03-15_12:28:11.520000      4884.71        6.95314200e-02       -7.20338445e-08  50.0260  49.2852
0202-03-15_12:28:11.918000      4885.11        2.73552300e-01       -6.61458745e-08  50.0296  49.2543
0202-03-15_12:28:12.320000      4885.52        6.60828900e-01       -7.94093145e-08  50.0296  49.2543
0202-03-15_12:28:12.734000      4885.93        1.05378100e+00       -6.60219145e-08  50.0296  49.2543
0202-03-15_12:28:13.130000      4886.33        1.25557900e+00       -7.46989345e-08  50.0063  49.2636
0202-03-15_12:28:13.530000      4886.73        1.64400400e+00       -7.52567445e-08  50.0063  49.2636
0202-03-15_12:28:13.938000      4887.13        1.85099700e+00       -6.18693345e-08  50.0221  49.2679
0202-03-15_12:28:14.330000      4887.53        2.24062300e+00       -6.43484845e-08  50.0221  49.2679
0202-03-15_12:28:14.723000      4887.92        2.44779300e+00       -7.60004845e-08  50.0221  49.2679
0202-03-15_12:28:15.120000      4888.32        2.83336800e+00       -8.28801245e-08  50.0210  49.2742
0202-03-15_12:28:15.527000      4888.72        3.03666300e+00       -8.08968045e-08  50.0210  49.2742
0202-03-15_12:28:15.938000      4889.13        3.42810900e+00       -8.43676145e-08  50.0198  49.2592
0202-03-15_12:28:16.340000      4889.54        3.61592800e+00       -9.21765245e-08  50.0198  49.2592
0202-03-15_12:28:16.770000      4889.97        4.02312800e+00       -9.29198645e-08  50.0198  49.2592
0202-03-15_12:28:17.168000      4890.36        4.20679500e+00       -8.69079345e-08  50.0095  49.2708
0202-03-15_12:28:17.570000      4890.77        4.61592500e+00       -9.13704045e-08  50.0095  49.2708
0202-03-15_12:28:17.973000      4891.17        4.80484700e+00       -9.55849545e-08  50.0037  49.2389
0202-03-15_12:28:18.375000      4891.57        5.21104500e+00       -1.01039085e-07  50.0037  49.2389
0202-03-15_12:28:18.785000      4891.98        5.39379300e+00       -8.75277145e-08  50.0030  49.2289
0202-03-15_12:28:19.195000      4892.39        5.78421300e+00       -8.47386745e-08  50.0030  49.2289
0202-03-15_12:28:19.598000      4892.79        5.98779800e+00       -8.00902745e-08  50.0030  49.2289
