# Ic = 10.25 A, n = 25.48 , Tavg = 25.99 K, f37-beamOnSet1-26K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-05-12_23:01:58.060000      3790.03        4.12561900e-01       -2.96595389e-09  26.0244  25.8475
0202-05-12_23:01:58.480000      3790.45        5.98530600e-01        1.02353761e-08  25.9980  25.7866
0202-05-12_23:01:58.875000      3790.84        1.00820400e+00        8.87185611e-09  25.9980  25.7866
0202-05-12_23:01:59.280000      3791.25        1.19296600e+00        2.11624611e-09  25.9980  25.7866
0202-05-12_23:01:59.684000      3791.65        1.58282600e+00        6.45470611e-09  26.0292  25.8797
0202-05-12_23:02:00.082000      3792.05        1.78727400e+00        3.97558611e-09  26.0292  25.8797
0202-05-12_23:02:00.480000      3792.45        2.17614800e+00        8.37602611e-09  25.9867  25.7752
0202-05-12_23:02:00.883000      3792.85        2.37958200e+00        3.91360611e-09  25.9867  25.7752
0202-05-12_23:02:01.297000      3793.26        2.76988400e+00        1.35821861e-08  25.9867  25.7752
0202-05-12_23:02:01.710000      3793.68        2.97872600e+00        1.06072361e-08  26.0127  25.8459
0202-05-12_23:02:02.110000      3794.08        3.36601500e+00        1.04213061e-08  26.0127  25.8459
0202-05-12_23:02:02.510000      3794.48        3.57078500e+00        7.94218611e-09  25.9949  25.7986
0202-05-12_23:02:02.902000      3794.87        3.95912700e+00        1.37061161e-08  25.9949  25.7986
0202-05-12_23:02:03.300000      3795.27        4.34793700e+00        1.48214861e-08  26.0100  25.7957
0202-05-12_23:02:03.695000      3795.67        4.55297200e+00        8.37569611e-09  26.0100  25.7957
0202-05-12_23:02:04.094000      3796.06        4.94126800e+00        1.45735061e-08  26.0100  25.7957
0202-05-12_23:02:04.492000      3796.46        5.14595200e+00        1.01110861e-08  25.9926  25.8291
0202-05-12_23:02:04.895000      3796.86        5.53598600e+00        1.37058161e-08  25.9926  25.8291
0202-05-12_23:02:05.300000      3797.27        5.74132800e+00        1.47594461e-08  26.0166  25.7766
0202-05-12_23:02:05.703000      3797.67        6.12947900e+00        2.24447261e-08  26.0166  25.7766
0202-05-12_23:02:06.105000      3798.07        6.33503600e+00        1.59370261e-08  26.0166  25.7766
0202-05-12_23:02:06.510000      3798.48        6.72627500e+00        1.19084461e-08  26.0032  25.8436
0202-05-12_23:02:06.914000      3798.88        6.93067400e+00        1.09168061e-08  26.0032  25.8436
0202-05-12_23:02:07.312000      3799.28        7.31967200e+00        1.15365861e-08  26.0305  25.8313
0202-05-12_23:02:07.707000      3799.67        7.52552600e+00        1.29000961e-08  26.0305  25.8313
0202-05-12_23:02:08.105000      3800.07        7.91519600e+00        1.47594461e-08  26.0305  25.8313
0202-05-12_23:02:08.510000      3800.48        8.09913900e+00        1.30860361e-08  26.0002  25.7683
0202-05-12_23:02:08.914000      3800.88        8.51027900e+00        2.17011961e-08  26.0002  25.7683
0202-05-12_23:02:09.316000      3801.28        8.69829200e+00        1.09175161e-08  26.0002  25.7683
0202-05-12_23:02:09.710000      3801.68        9.10528200e+00        2.83333561e-08  26.0118  25.8459
0202-05-12_23:02:10.105000      3802.07        9.29211400e+00        2.49245661e-08  26.0118  25.8459
0202-05-12_23:02:10.510000      3802.48        9.67911700e+00        4.81663461e-08  25.9919  25.7821
0202-05-12_23:02:10.914000      3802.88        9.88766100e+00        8.98775961e-08  25.9919  25.7821
0202-05-12_23:02:11.324000      3803.29        1.02767900e+01        2.25113776e-07  26.0243  25.8648
0202-05-12_23:02:11.730000      3803.70        1.04780300e+01        3.82042296e-07  26.0243  25.8648
0202-05-12_23:02:12.130000      3804.10        1.08680500e+01        8.55616846e-07  26.0243  25.8648
0202-05-12_23:02:12.530000      3804.50        1.10731200e+01        1.51376215e-06  26.0105  25.7873
0202-05-12_23:02:12.934000      3804.90        1.14648200e+01        3.88479578e-06  26.0105  25.7873
0202-05-12_23:02:13.340000      3805.31        1.16685400e+01        5.95994602e-06  26.0056  25.8006
0202-05-12_23:02:13.750000      3805.72        1.20579900e+01        1.28796750e-05  26.0056  25.8006
0202-05-12_23:02:14.145000      3806.11        1.22631700e+01        1.89412554e-05  26.0056  25.8006
0202-05-12_23:02:14.540000      3806.51        1.26537200e+01        3.89308589e-05  25.9913  25.8433
