% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f28.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 16:19
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
5                        1.3E-5                   0                        1.490329894121416        0.17632100496234315
10                       1.3E-5                   0                        2.978636550225268        0.35320498322561633
15                       1.3E-5                   0                        4.463614861527162        0.5303622622024591
20                       1.3E-5                   0                        5.943176807949936        0.7079431560398035
25                       1.3E-5                   0                        7.420737342301816        0.8859486797664395
30                       1.3E-5                   0                        8.895738405169773        1.0642839711084093
35                       1.3E-5                   0                        10.367788942859324       1.2431191747185473
40                       1.3E-5                   0                        11.839041903355476       1.4224241596685623
45                       1.3E-5                   0                        13.307282459543885       1.6021313548748886
50                       1.3E-5                   0                        14.773724129726588       1.782268963665981
55                       1.3E-5                   0                        16.23938322944386        1.9627836435579304
60                       1.3E-5                   0                        17.702221964808167       2.1436700745621486
65                       1.3E-5                   0                        19.162622217772487       2.3249471258908656
70                       1.3E-5                   0                        20.622820245769717       2.506586205886446
75                       1.3E-5                   0                        22.082721067415257       2.68853267650222
80                       1.3E-5                   0                        23.542222390205573       2.87075589818307
85                       1.3E-5                   0                        25.001268287910065       3.053239587199645
90                       1.3E-5                   0                        26.458899707978716       3.235973126422909
95                       1.3E-5                   0                        27.914675365372872       3.418952033738819
100                      1.3E-5                   0                        29.36939117303765        3.6021444555706275
105                      1.3E-5                   0                        30.82472755196391        3.785511971212742
110                      1.3E-5                   0                        32.28048048751013        3.968996583472485
115                      1.3E-5                   0                        33.73639126459408        4.1525630799132855
120                      1.3E-5                   0                        35.192108409192564       4.336218712446826
125                      1.3E-5                   0                        36.64763523521481        4.5199603536527135
130                      1.3E-5                   0                        38.1029520225205         4.703781306181543
