% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 15:30
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
2                        1.8E-5                   0                        1.43729027229449         0.23035063537122014
4                        1.8E-5                   0                        2.872608314550547        0.4613176725079491
6                        1.8E-5                   0                        4.305225644013717        0.6925165575520147
8                        1.8E-5                   0                        5.732630326037803        0.9241298569233081
10                       1.8E-5                   0                        7.15737004406677         1.1562852996181974
12                       1.8E-5                   0                        8.580876689668145        1.3889612006244363
14                       1.8E-5                   0                        10.00025039386109        1.6222028953837828
16                       1.8E-5                   0                        11.41870200231979        1.8560614036977974
18                       1.8E-5                   0                        12.83534464953432        2.090385785500942
20                       1.8E-5                   0                        14.249315786166513       2.325222387476984
