% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 15:30
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
2                        1.6E-5                   5.0E-4                   1.3348219464507594       0.16564600047008682
4                        1.6E-5                   5.0E-4                   2.6678747467316377       0.3318099778119148
6                        1.6E-5                   5.0E-4                   3.999093096597317        0.4981928959395141
8                        1.6E-5                   5.0E-4                   5.325758907482328        0.6648887479738512
10                       1.6E-5                   5.0E-4                   6.64930676196278         0.8319622515927136
12                       1.6E-5                   5.0E-4                   7.972416386828694        0.9993300068820155
14                       1.6E-5                   5.0E-4                   9.29273284346823         1.1670114890947154
16                       1.6E-5                   5.0E-4                   10.609769556165453       1.3351770175019197
18                       1.6E-5                   5.0E-4                   11.927129823272171       1.503695035256218
20                       1.6E-5                   5.0E-4                   13.241962243067334       1.6725547905970082
