% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 15:31
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
2                        1.4E-5                   0                        1.224008384538191        0.1557057237459034
4                        1.4E-5                   0                        2.446423906380282        0.3118892823609123
6                        1.4E-5                   0                        3.667668112750139        0.46826234124604227
8                        1.4E-5                   0                        4.885302834935715        0.624863146827888
10                       1.4E-5                   0                        6.099718322401088        0.781785083515949
12                       1.4E-5                   0                        7.313129966107017        0.9389973980514981
14                       1.4E-5                   0                        8.525494922228077        1.0964574001199274
16                       1.4E-5                   0                        9.734787947492308        1.2542531509093209
18                       1.4E-5                   0                        10.942882753028982       1.4124487896243032
20                       1.4E-5                   0                        12.150729137649193       1.5709276203516858
