# Ic = 13.53 A, n = 31.27 , Tavg = 19.99 K, f37-4e20pm2-1200keV-0nA-20k
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-03-15_20:08:53.812000      2863.48       -5.63912000e-02       -8.27231895e-08  20.0018  19.4967
0202-03-15_20:08:54.223000      2863.89        3.51563300e-01       -7.86945595e-08  20.0018  19.4967
0202-03-15_20:08:54.625000      2864.29        7.40091800e-01       -7.93143495e-08  20.0018  19.4967
0202-03-15_20:08:55.030000      2864.70        9.39031000e-01       -7.72070695e-08  19.9819  19.6555
0202-03-15_20:08:55.420000      2865.09        1.32872000e+00       -7.51617695e-08  19.9819  19.6555
0202-03-15_20:08:55.820000      2865.49        1.53351700e+00       -8.05539895e-08  19.9993  19.5941
0202-03-15_20:08:56.220000      2865.89        1.91920400e+00       -7.36744795e-08  19.9993  19.5941
0202-03-15_20:08:56.620000      2866.29        2.09902100e+00       -8.45827595e-08  19.9993  19.5941
0202-03-15_20:08:57.030000      2866.70        2.51048100e+00       -7.29927095e-08  19.9851  19.5124
0202-03-15_20:08:57.434000      2867.10        2.69365100e+00       -8.14218395e-08  19.9851  19.5124
0202-03-15_20:08:57.844000      2867.51        3.10790100e+00       -7.06994895e-08  19.9878  19.6868
0202-03-15_20:08:58.246000      2867.91        3.28898500e+00       -7.45421795e-08  19.9878  19.6868
0202-03-15_20:08:58.637000      2868.30        3.69846800e+00       -7.06994895e-08  19.9878  19.6868
0202-03-15_20:08:59.030000      2868.70        3.88195900e+00       -8.29093295e-08  20.0044  19.5039
0202-03-15_20:08:59.426000      2869.09        4.26811300e+00       -7.49760295e-08  20.0044  19.5039
0202-03-15_20:08:59.824000      2869.49        4.47437500e+00       -7.46661395e-08  19.9766  19.6544
0202-03-15_20:09:00.227000      2869.90        4.86661000e+00       -6.49354595e-08  19.9766  19.6544
0202-03-15_20:09:00.625000      2870.29        5.06894900e+00       -7.93765295e-08  19.9766  19.6544
0202-03-15_20:09:01.030000      2870.70        5.45581400e+00       -7.62775895e-08  20.0049  19.5985
0202-03-15_20:09:01.434000      2871.10        5.66004100e+00       -7.75171695e-08  20.0049  19.5985
0202-03-15_20:09:01.832000      2871.50        6.04980900e+00       -7.51600295e-08  19.9874  19.5331
0202-03-15_20:09:02.227000      2871.89        6.26437600e+00       -8.06742095e-08  19.9874  19.5331
0202-03-15_20:09:02.625000      2872.29        6.65105300e+00       -7.79471395e-08  19.9874  19.5331
0202-03-15_20:09:03.030000      2872.70        6.85311700e+00       -7.79471395e-08  19.9805  19.6993
0202-03-15_20:09:03.434000      2873.10        7.23777900e+00       -7.72033995e-08  19.9805  19.6993
0202-03-15_20:09:03.844000      2873.51        7.44369200e+00       -7.80710995e-08  19.9949  19.4977
0202-03-15_20:09:04.250000      2873.92        7.83140700e+00       -7.24310195e-08  19.9949  19.4977
0202-03-15_20:09:04.676000      2874.34        8.21808000e+00       -7.03237395e-08  19.9949  19.4977
0202-03-15_20:09:05.086000      2874.75        8.42231700e+00       -7.29888295e-08  19.9795  19.6607
0202-03-15_20:09:05.480000      2875.15        8.81301200e+00       -7.21830995e-08  19.9795  19.6607
0202-03-15_20:09:05.880000      2875.54        9.01673800e+00       -7.63976695e-08  20.0035  19.5886
0202-03-15_20:09:06.280000      2875.95        9.40633200e+00       -7.41664295e-08  20.0035  19.5886
0202-03-15_20:09:06.700000      2876.37        9.61902000e+00       -7.21211295e-08  20.0035  19.5886
0202-03-15_20:09:07.098000      2876.76        1.00074000e+01       -6.79685395e-08  19.9869  19.5195
0202-03-15_20:09:07.500000      2877.17        1.02060400e+01       -7.46621395e-08  19.9869  19.5195
0202-03-15_20:09:07.914000      2877.58        1.05979800e+01       -6.76575495e-08  19.9820  19.6603
0202-03-15_20:09:08.316000      2877.98        1.07771900e+01       -7.12521995e-08  19.9820  19.6603
0202-03-15_20:09:08.723000      2878.39        1.11933200e+01       -6.69756595e-08  19.9820  19.6603
0202-03-15_20:09:09.133000      2878.80        1.13737500e+01       -7.19339695e-08  20.0022  19.5168
0202-03-15_20:09:09.540000      2879.20        1.17852500e+01       -7.39792795e-08  20.0022  19.5168
0202-03-15_20:09:09.950000      2879.62        1.19705700e+01       -6.90209595e-08  19.9771  19.6493
0202-03-15_20:09:10.344000      2880.01        1.23749400e+01       -6.11496395e-08  19.9771  19.6493
0202-03-15_20:09:10.750000      2880.42        1.25593900e+01       -5.08611395e-08  20.0030  19.6087
0202-03-15_20:09:11.152000      2880.82        1.29454900e+01       -1.34878495e-08  20.0030  19.6087
0202-03-15_20:09:11.547000      2881.21        1.31558100e+01        1.66958905e-08  20.0030  19.6087
0202-03-15_20:09:11.940000      2881.61        1.35389900e+01        1.28010030e-07  19.9925  19.5339
0202-03-15_20:09:12.336000      2882.00        1.37489700e+01        2.82523490e-07  19.9925  19.5339
0202-03-15_20:09:12.758000      2882.43        1.41426100e+01        6.77329221e-07  19.9876  19.6845
0202-03-15_20:09:13.152000      2882.82        1.43452300e+01        1.19968758e-06  19.9876  19.6845
0202-03-15_20:09:13.547000      2883.22        1.47282900e+01        2.79440358e-06  19.9876  19.6845
0202-03-15_20:09:13.957000      2883.63        1.49351800e+01        4.59767805e-06  20.0111  19.5092
0202-03-15_20:09:14.350000      2884.02        1.53274400e+01        9.71713483e-06  20.0111  19.5092
0202-03-15_20:09:14.780000      2884.45        1.57113700e+01        2.06106071e-05  19.9877  19.6748
