% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 14:00
% Table:              Table 6 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
40                       7.0E-6                   -5.0E-4                  0.8865255140746591       0.07803588651343318
50                       7.0E-6                   -5.0E-4                  1.1077655126108894       0.09758848981701007
60                       7.0E-6                   -5.0E-4                  1.3290311262098058       0.11715415467582702
70                       7.0E-6                   -5.0E-4                  1.5502867925218489       0.13672938383044908
80                       7.0E-6                   -5.0E-4                  1.7715230766777594       0.15631248223962402
90                       7.0E-6                   -5.0E-4                  1.992735871413739        0.17590231546952495
100                      7.0E-6                   -5.0E-4                  2.213921565830926        0.19549808466635454
110                      7.0E-6                   -5.0E-4                  2.435059217565996        0.2150991058401246
120                      7.0E-6                   -5.0E-4                  2.656151255324218        0.23470519553359992
130                      7.0E-6                   -5.0E-4                  2.877198232874136        0.25431612752300836
140                      7.0E-6                   -5.0E-4                  3.0981910770747767       0.2739317149710274
150                      7.0E-6                   -5.0E-4                  3.3191282161259608       0.29355208401160127
160                      7.0E-6                   -5.0E-4                  3.5400082134601476       0.3131770310131543
170                      7.0E-6                   -5.0E-4                  3.760654152261111        0.33280610771941355
180                      7.0E-6                   -5.0E-4                  3.981106567659065        0.3524411040344013
190                      7.0E-6                   -5.0E-4                  4.201383461369566        0.3720830638936299
200                      7.0E-6                   -5.0E-4                  4.421493985839771        0.3917327854455728
210                      7.0E-6                   -5.0E-4                  4.6415085171553265       0.41139080174172094
220                      7.0E-6                   -5.0E-4                  4.861414116093403        0.4310570360404782
230                      7.0E-6                   -5.0E-4                  5.081208716085527        0.45073125975083883
240                      7.0E-6                   -5.0E-4                  5.300892511459335        0.47041362959231847
250                      7.0E-6                   -5.0E-4                  5.520468285212662        0.49010406345984237
260                      7.0E-6                   -5.0E-4                  5.739938880067239        0.5098026760744432
270                      7.0E-6                   -5.0E-4                  5.9593050832771794       0.5295091942559971
280                      7.0E-6                   -5.0E-4                  6.178623571621873        0.5492243061075683
290                      7.0E-6                   -5.0E-4                  6.398027777719339        0.5689480141470327
300                      7.0E-6                   -5.0E-4                  6.6174438891488485       0.5886786965615372
310                      7.0E-6                   -5.0E-4                  6.836861494305197        0.608416049887353
320                      7.0E-6                   -5.0E-4                  7.056275181709715        0.628159422693745
330                      7.0E-6                   -5.0E-4                  7.2756810533078315       0.6479084913894688
340                      7.0E-6                   -5.0E-4                  7.495075022513394        0.6676631034336253
350                      7.0E-6                   -5.0E-4                  7.714452392836847        0.6874228364173867
360                      7.0E-6                   -5.0E-4                  7.933813291957204        0.7071874505489291
370                      7.0E-6                   -5.0E-4                  8.152867605082957        0.7269558565970797
380                      7.0E-6                   -5.0E-4                  8.371703992149257        0.7467292153838159
