% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 13:58
% Table:              Table 6 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
40                       4.9999999999999996E-6    -5.0E-4                  0.7135916687600101       0.042311666095848466
50                       4.9999999999999996E-6    -5.0E-4                  0.8916759971586359       0.05290916413899183
60                       4.9999999999999996E-6    -5.0E-4                  1.069696944331067        0.06351453847359068
70                       4.9999999999999996E-6    -5.0E-4                  1.2477490724291123       0.07412640448140806
80                       4.9999999999999996E-6    -5.0E-4                  1.4257991280727644       0.0847432055683015
90                       4.9999999999999996E-6    -5.0E-4                  1.6038385574317218       0.09536419739182378
100                      4.9999999999999996E-6    -5.0E-4                  1.7818645603404235       0.10598886791277806
110                      4.9999999999999996E-6    -5.0E-4                  1.9598747598884323       0.11661685915669295
120                      4.9999999999999996E-6    -5.0E-4                  2.137867504365296        0.12724789332468944
130                      4.9999999999999996E-6    -5.0E-4                  2.3158332082846336       0.1378816525639479
140                      4.9999999999999996E-6    -5.0E-4                  2.493764378110818        0.1485180614656585
150                      4.9999999999999996E-6    -5.0E-4                  2.6716657694147052       0.15915702257144204
160                      4.9999999999999996E-6    -5.0E-4                  2.849537783630698        0.16979844845631575
170                      4.9999999999999996E-6    -5.0E-4                  3.0273746942047097       0.18044230917246296
180                      4.9999999999999996E-6    -5.0E-4                  3.205175175417697        0.19108864357079725
190                      4.9999999999999996E-6    -5.0E-4                  3.3829401209393346       0.20173735473855814
200                      4.9999999999999996E-6    -5.0E-4                  3.560656893951922        0.21238845628157677
210                      4.9999999999999996E-6    -5.0E-4                  3.738179023878544        0.22304144659791092
220                      4.9999999999999996E-6    -5.0E-4                  3.9155710934461148       0.23369724025550198
230                      4.9999999999999996E-6    -5.0E-4                  4.092845773103871        0.24435615017533152
240                      4.9999999999999996E-6    -5.0E-4                  4.2700083737558          0.25501854299105986
250                      4.9999999999999996E-6    -5.0E-4                  4.447069350503149        0.265684628216178
260                      4.9999999999999996E-6    -5.0E-4                  4.624084472557502        0.27635472855331855
270                      4.9999999999999996E-6    -5.0E-4                  4.801028788208445        0.2870286884208255
280                      4.9999999999999996E-6    -5.0E-4                  4.977903123961383        0.29770642520201207
290                      4.9999999999999996E-6    -5.0E-4                  5.154705467568785        0.30838796795985246
300                      4.9999999999999996E-6    -5.0E-4                  5.331436034403403        0.3190733789743625
310                      4.9999999999999996E-6    -5.0E-4                  5.508097485308234        0.32976254628190915
320                      4.9999999999999996E-6    -5.0E-4                  5.684691234747135        0.3404555655942261
330                      4.9999999999999996E-6    -5.0E-4                  5.861217518214996        0.35115236416617535
340                      4.9999999999999996E-6    -5.0E-4                  6.037675547394318        0.3618530932684223
350                      4.9999999999999996E-6    -5.0E-4                  6.214168041429829        0.372557845602401
360                      4.9999999999999996E-6    -5.0E-4                  6.390729484185851        0.38326680220465903
370                      4.9999999999999996E-6    -5.0E-4                  6.5673018611519645       0.3939792445949557
380                      4.9999999999999996E-6    -5.0E-4                  6.74387791062432         0.40469501175100575
