% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 13:58
% Table:              Table 6 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
40                       4.9999999999999996E-6    0                        0.7138611879746151       0.03284693773402836
50                       4.9999999999999996E-6    0                        0.8920129303401723       0.041074141811773046
60                       4.9999999999999996E-6    0                        1.070101635345111        0.04930756701735106
70                       4.9999999999999996E-6    0                        1.2482215694610694       0.057546150540275676
80                       4.9999999999999996E-6    0                        1.4263394442788702       0.06578870487734889
90                       4.9999999999999996E-6    0                        1.604446735895575        0.0740346575449422
100                      4.9999999999999996E-6    0                        1.7825406179734813       0.08228361995643851
110                      4.9999999999999996E-6    0                        1.9606187229747363       0.09053531510607016
120                      4.9999999999999996E-6    0                        2.13867939721467         0.09878952798362661
130                      4.9999999999999996E-6    0                        2.3167129121665972       0.10704603313718053
140                      4.9999999999999996E-6    0                        2.4947119721505864       0.11530474536649749
150                      4.9999999999999996E-6    0                        2.672681271214625        0.12356559649250443
160                      4.9999999999999996E-6    0                        2.8506211595990187       0.13182853712095266
170                      4.9999999999999996E-6    0                        3.028525937463929        0.14009352581192047
180                      4.9999999999999996E-6    0                        3.206394312267392        0.1483605670805197
190                      4.9999999999999996E-6    0                        3.3842270787625175       0.1566296812681358
200                      4.9999999999999996E-6    0                        3.562010948860028        0.16490071540156492
210                      4.9999999999999996E-6    0                        3.7396000131402793       0.17317346151561708
220                      4.9999999999999996E-6    0                        3.917059245223143        0.1814484678034276
230                      4.9999999999999996E-6    0                        4.094400991141818        0.1897260977444617
240                      4.9999999999999996E-6    0                        4.271630722459882        0.19800660931652203
250                      4.9999999999999996E-6    0                        4.44875918205965         0.20629010809438952
260                      4.9999999999999996E-6    0                        4.625841941737004        0.2145767755850052
270                      4.9999999999999996E-6    0                        4.802853680714161        0.2228666219809874
280                      4.9999999999999996E-6    0                        4.97979545009823         0.23115952984882426
290                      4.9999999999999996E-6    0                        5.156665195507017        0.23945552774954137
300                      4.9999999999999996E-6    0                        5.33346327246327         0.24775466329042217
310                      4.9999999999999996E-6    0                        5.510192237238979        0.2560568518413078
320                      4.9999999999999996E-6    0                        5.6868535357594645       0.2643621540643224
330                      4.9999999999999996E-6    0                        5.863447151990158        0.2726705607314237
340                      4.9999999999999996E-6    0                        6.039972797188362        0.28098202509749015
350                      4.9999999999999996E-6    0                        6.2165353161336085       0.2892968085803993
360                      4.9999999999999996E-6    0                        6.393165397930009        0.2976149917807085
370                      4.9999999999999996E-6    0                        6.569806378770135        0.3059360298717948
380                      4.9999999999999996E-6    0                        6.746450864107551        0.31425976736546346
