# Tc = 0.00 K, f23-step11
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-11-01_10:52:31.980000      106.74        1.15491400e-03        1.96566901e-06  85.9708  85.0072
0202-11-01_10:52:34.070000      108.82        1.31594100e-03        1.96858160e-06  85.9141  84.9938
0202-11-01_10:52:36.188000      110.94        1.44134900e-03        1.97121568e-06  85.9227  84.9973
0202-11-01_10:52:38.300000      113.06        1.32633000e-03        1.96836409e-06  85.9532  85.0001
0202-11-01_10:52:40.395000      115.15        1.34124500e-03        1.96672165e-06  85.9826  85.0414
0202-11-01_10:52:42.473000      117.23        1.19802700e-03        1.96551280e-06  85.9496  85.0243
0202-11-01_10:52:44.550000      119.30        1.68608100e-03        1.96864133e-06  85.9254  85.0168
0202-11-01_10:52:46.645000      121.40        1.81824200e-03        1.96359013e-06  85.9415  85.0133
0202-11-01_10:52:48.790000      123.54        1.40424600e-03        1.96873468e-06  85.9730  85.0058
0202-11-01_10:52:50.875000      125.63        1.51934000e-03        1.96665869e-06  85.9755  84.9958
0202-11-01_10:52:52.965000      127.72        1.59176500e-03        1.96517120e-06  85.8841  84.9864
0202-11-01_10:52:55.043000      129.80        1.75405400e-03        1.97081194e-06  85.8920  84.9711
0202-11-01_10:52:57.120000      131.87        1.60022400e-03        1.96752749e-06  85.9833  84.9726
0202-11-01_10:52:59.266000      134.02        1.60460200e-03        1.96675272e-06  85.9766  84.9635
0202-11-01_10:53:01.350000      136.11        1.33901800e-03        1.96328257e-06  85.9149  84.9112
0202-11-01_10:53:03.430000      138.19        1.41018200e-03        1.96446017e-06  85.9648  84.8996
0202-11-01_10:53:05.508000      140.26        1.51800400e-03        1.96588565e-06  85.9561  84.8798
0202-11-01_10:53:07.590000      142.35        1.25516600e-03        1.96058770e-06  85.8745  84.8598
0202-11-01_10:53:09.703000      144.46        1.40313300e-03        1.96130047e-06  85.9350  84.8642
0202-11-01_10:53:11.790000      146.54        1.37990700e-03        1.96554537e-06  85.9356  84.8478
0202-11-01_10:53:13.863000      148.62        1.50791200e-03        1.95916090e-06  85.9299  84.8298
0202-11-01_10:53:15.950000      150.71        1.48401800e-03        1.96111326e-06  85.8866  84.8090
0202-11-01_10:53:18.055000      152.81        1.12419300e-03        1.95944030e-06  85.8517  84.8011
0202-11-01_10:53:20.164000      154.92        1.59866600e-03        1.96523561e-06  85.8977  84.7847
0202-11-01_10:53:22.280000      157.03        1.23238600e-03        1.96526660e-06  85.8915  84.7687
0202-11-01_10:53:24.355000      159.11        1.60445400e-03        1.96678508e-06  85.8946  84.7841
0202-11-01_10:53:26.434000      161.19        1.33389900e-03        1.96185781e-06  85.8820  84.7704
0202-11-01_10:53:28.520000      163.27        1.52713200e-03        1.96607238e-06  85.8318  84.7494
0202-11-01_10:53:30.610000      165.36        1.62189300e-03        1.96027796e-06  85.8549  84.7352
0202-11-01_10:53:32.703000      167.46        1.48750500e-03        1.96037094e-06  85.8928  84.7231
0202-11-01_10:53:34.800000      169.56        1.23943400e-03        1.95863557e-06  85.8128  84.7061
0202-11-01_10:53:36.883000      171.64        1.31957600e-03        1.96241632e-06  85.8192  84.6798
0202-11-01_10:53:38.980000      173.74        1.42034800e-03        1.96343894e-06  85.8065  84.6592
0202-11-01_10:53:41.062000      175.82        1.40765900e-03        1.96455399e-06  85.7854  84.6452
0202-11-01_10:53:43.156000      177.91        1.23372100e-03        1.96650586e-06  85.7940  84.6304
0202-11-01_10:53:45.254000      180.01        1.35942600e-03        1.96399572e-06  85.8368  84.6166
0202-11-01_10:53:47.350000      182.11        1.14200200e-03        1.96117539e-06  85.8204  84.5539
0202-11-01_10:53:49.430000      184.18        1.27379200e-03        1.96647436e-06  85.7491  84.5242
0202-11-01_10:53:51.508000      186.26        1.28870800e-03        1.95714664e-06  85.7764  84.5253
0202-11-01_10:53:53.582000      188.34        1.28559100e-03        1.96535756e-06  85.7716  84.5044
0202-11-01_10:53:55.742000      190.50        1.61098500e-03        1.96486170e-06  85.7640  84.4779
0202-11-01_10:53:57.830000      192.58        1.63020400e-03        1.96321922e-06  85.7265  84.4589
0202-11-01_10:53:59.906000      194.66        1.44008800e-03        1.96120444e-06  85.6938  84.4422
0202-11-01_10:54:02.004000      196.76        1.63599200e-03        1.96191719e-06  85.7015  84.4213
0202-11-01_10:54:04.082000      198.84        1.55525600e-03        1.95606058e-06  85.7142  84.4084
0202-11-01_10:54:06.266000      201.02        1.58056000e-03        1.95432548e-06  85.7018  84.3941
0202-11-01_10:54:08.348000      203.10        1.68860400e-03        1.95702153e-06  85.6277  84.3898
0202-11-01_10:54:10.438000      205.19        1.67799200e-03        1.96036857e-06  85.6567  84.3782
0202-11-01_10:54:12.516000      207.27        1.55896600e-03        1.95875725e-06  85.6345  84.3568
0202-11-01_10:54:14.600000      209.36        1.68526500e-03        1.96399439e-06  85.6263  84.3368
