% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 1 2024, 22:15
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
28                       1.1E-5                   -5.0E-4                  7.442085391606181        0.8959781249044667
28.1                     1.1E-5                   -5.0E-4                  7.4685481753196505       0.8991954976644863
28.2                     1.1E-5                   -5.0E-4                  7.495011336840552        0.9024128490212036
28.3                     1.1E-5                   -5.0E-4                  7.5214741367018725       0.9056303836485533
28.4                     1.1E-5                   -5.0E-4                  7.547936489409441        0.9088480789603004
28.5                     1.1E-5                   -5.0E-4                  7.574398635881977        0.9120658848915433
28.6                     1.1E-5                   -5.0E-4                  7.600860651285608        0.9152838317469509
28.7                     1.1E-5                   -5.0E-4                  7.627322487899757        0.9185018592690817
28.8                     1.1E-5                   -5.0E-4                  7.653784079869656        0.9217198588646589
28.9                     1.1E-5                   -5.0E-4                  7.680245345203595        0.9249379541719271
29                       1.1E-5                   -5.0E-4                  7.706706779862387        0.928156248401784
