% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 1 2024, 23:43
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
28                       1.3E-5                   5.0E-4                   8.312171657719098        0.842146846927303
28.1                     1.3E-5                   5.0E-4                   8.34167952093635         0.8451736665887317
28.2                     1.3E-5                   5.0E-4                   8.371184439366097        0.8482006620689297
28.3                     1.3E-5                   5.0E-4                   8.400686319085711        0.8512277719478334
28.4                     1.3E-5                   5.0E-4                   8.430185967487159        0.8542550180128359
28.5                     1.3E-5                   5.0E-4                   8.459681781891039        0.8572824595389115
28.6                     1.3E-5                   5.0E-4                   8.489175713098273        0.8603099270477266
28.7                     1.3E-5                   5.0E-4                   8.51866642489627         0.8633374305212662
28.8                     1.3E-5                   5.0E-4                   8.548153633143993        0.866365209200012
28.9                     1.3E-5                   5.0E-4                   8.5776390305914          0.8693933123352622
29                       1.3E-5                   5.0E-4                   8.607120788634319        0.872421317198409
