% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 1 2024, 23:41
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
28                       1.1E-5                   0                        7.447670458947858        0.7494551328952959
28.1                     1.1E-5                   0                        7.474153408664126        0.7521479745951538
28.2                     1.1E-5                   0                        7.50063670565034         0.7548408125097694
28.3                     1.1E-5                   0                        7.527119438625004        0.7575336982904659
28.4                     1.1E-5                   0                        7.553601737154246        0.7602268309583344
28.5                     1.1E-5                   0                        7.580084056519105        0.7629199847715817
28.6                     1.1E-5                   0                        7.6065661712501615       0.7656132388235939
28.7                     1.1E-5                   0                        7.63304836755065         0.7683064792713985
28.8                     1.1E-5                   0                        7.659529983063184        0.7709997684603955
28.9                     1.1E-5                   0                        7.686011051368936        0.7736932900025444
29                       1.1E-5                   0                        7.712492610728461        0.7763868920911854
