% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 1 2024, 23:42
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
28                       1.1E-5                   5.0E-4                   7.451558014108116        0.6271520308758376
28.1                     1.1E-5                   5.0E-4                   7.478055117743121        0.629406516314365
28.2                     1.1E-5                   5.0E-4                   7.504552461584577        0.631660970936057
28.3                     1.1E-5                   5.0E-4                   7.531048896660238        0.6339156711847593
28.4                     1.1E-5                   5.0E-4                   7.557545290565258        0.636170444904451
28.5                     1.1E-5                   5.0E-4                   7.5840416434072395       0.6384251743429523
28.6                     1.1E-5                   5.0E-4                   7.610537920873345        0.6406799624110633
28.7                     1.1E-5                   5.0E-4                   7.637034179989019        0.6429347519108397
28.8                     1.1E-5                   5.0E-4                   7.663529329681079        0.6451898586060416
28.9                     1.1E-5                   5.0E-4                   7.690024425059949        0.6474451120497129
29                       1.1E-5                   5.0E-4                   7.716520213936491        0.6497003153843899
