% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 1 2024, 23:44
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
28                       1.4999999999999999E-5    0                        9.106055090462803        1.2509252642494566
28.1                     1.4999999999999999E-5    0                        9.138311792889542        1.2554240944854271
28.2                     1.4999999999999999E-5    0                        9.170563113192639        1.2599232279623855
28.3                     1.4999999999999999E-5    0                        9.204156769133633        1.264400765553134
28.4                     1.4999999999999999E-5    0                        9.236425339911897        1.2689005706919083
28.5                     1.4999999999999999E-5    0                        9.26869194391304         1.2734008790049494
28.6                     1.4999999999999999E-5    0                        9.300954739929583        1.277901220528431
28.7                     1.4999999999999999E-5    0                        9.333214002476804        1.2824019042589079
28.8                     1.4999999999999999E-5    0                        9.365471043947316        1.2869029906544291
28.9                     1.4999999999999999E-5    0                        9.39772521496981         1.2914043524484704
29                       1.4999999999999999E-5    0                        9.429975380942711        1.2959062891062132
