% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 1 2024, 23:43
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
28                       1.3E-5                   0                        8.306697271438935        0.9929018126331286
28.1                     1.3E-5                   0                        8.336185914687203        0.9964690302711148
28.2                     1.3E-5                   0                        8.365671787694264        1.000036428453079
28.3                     1.3E-5                   0                        8.395154376734641        1.0036041919515348
28.4                     1.3E-5                   0                        8.424634521441362        1.007172084231005
28.5                     1.3E-5                   0                        8.45411152146552         1.010740043516872
28.6                     1.3E-5                   0                        8.483585701641175        1.0143084154042725
28.7                     1.3E-5                   0                        8.513057192978277        1.0178768092461468
28.8                     1.3E-5                   0                        8.542525247923876        1.0214453636794545
28.9                     1.3E-5                   0                        8.571991466115943        1.025014214891609
29                       1.3E-5                   0                        8.601453880446563        1.028583220458163
