% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_1200keV_Apiezon_f28.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 27 2024, 21:35
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
2                        1.3E-5                   0                        0.59550053902786         0.09808080034731148
5                        1.3E-5                   0                        1.4870502011277438       0.2455654439551722
10                       1.3E-5                   0                        2.9720720342254197       0.49176128690126575
15                       1.3E-5                   0                        4.453796923305397        0.738194063619467
20                       1.3E-5                   0                        5.930110004847734        0.9850852912917816
25                       1.3E-5                   0                        7.4043699898075594       1.2326064642842596
30                       1.3E-5                   0                        8.876142916826765        1.4806838814792016
35                       1.3E-5                   0                        10.344885414307512       1.7294220581110515
40                       1.3E-5                   0                        11.812837094985415       1.9787703272091797
45                       1.3E-5                   0                        13.277816438463816       2.228632062371016
50                       1.3E-5                   0                        14.740929402545994       2.479038600900374
55                       1.3E-5                   0                        16.203290467873302       2.729902616450328
60                       1.3E-5                   0                        17.662870149053525       2.9812082510122835
65                       1.3E-5                   0                        19.11995035250829        3.2329984513363677
70                       1.3E-5                   0                        20.576807243786796       3.485195964136768
75                       1.3E-5                   0                        22.033383916044265       3.7376600429649898
80                       1.3E-5                   0                        23.489568109688705       3.9903147178099054
85                       1.3E-5                   0                        24.94529960316268        4.24310363016501
90                       1.3E-5                   0                        26.39968541682706        4.496034001275618
95                       1.3E-5                   0                        27.852207515607674       4.749138636895044
100                      1.3E-5                   0                        29.30358470076262        5.002434333980659
105                      1.3E-5                   0                        30.75556488823323        5.255893568469663
110                      1.3E-5                   0                        32.207962681624196       5.509463280742295
115                      1.3E-5                   0                        33.66053795178671        5.7631297772032575
120                      1.3E-5                   0                        35.11291660656052        6.0169207595555605
125                      1.3E-5                   0                        36.56510335650544        6.270848061122663
130                      1.3E-5                   0                        38.01707823766829        6.5249272333255774
