% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_1200keV_Apiezon_f28.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 27 2024, 21:34
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
2                        9.999999999999999E-6     0                        0.5011746258136327       0.06549544132490936
5                        9.999999999999999E-6     0                        1.2515510048845293       0.1639707324210491
10                       9.999999999999999E-6     0                        2.5015237541311492       0.3284297870944535
15                       9.999999999999999E-6     0                        3.750136593197592        0.4930756572906283
20                       9.999999999999999E-6     0                        4.994759223281932        0.6579570150116503
25                       9.999999999999999E-6     0                        6.236237884841966        0.823170818882403
30                       9.999999999999999E-6     0                        7.477169177199293        0.9886875428497071
35                       9.999999999999999E-6     0                        8.716283931699252        1.154486707974197
40                       9.999999999999999E-6     0                        9.95274706182347         1.3206699954092898
45                       9.999999999999999E-6     0                        11.18857613625456        1.4872501026910783
50                       9.999999999999999E-6     0                        12.423405288526958       1.654121599850228
55                       9.999999999999999E-6     0                        13.655776945769851       1.821315136523328
60                       9.999999999999999E-6     0                        14.887548846188409       1.9888314157913634
65                       9.999999999999999E-6     0                        16.118760796163933       2.156627487713326
70                       9.999999999999999E-6     0                        17.34794427991754        2.324692126862214
75                       9.999999999999999E-6     0                        18.575079790957126       2.493051093172454
80                       9.999999999999999E-6     0                        19.80182654212983        2.6616939919763247
85                       9.999999999999999E-6     0                        21.02849382134157        2.830580566316037
90                       9.999999999999999E-6     0                        22.25494312875381        2.99968756793049
95                       9.999999999999999E-6     0                        23.481116141180586       3.169006077859919
100                      9.999999999999999E-6     0                        24.706978703877652       3.3385084469397945
105                      9.999999999999999E-6     0                        25.93206603697098        3.5081522320232494
110                      9.999999999999999E-6     0                        27.155790428813866       3.677935576941678
115                      9.999999999999999E-6     0                        28.378295192388578       3.8478564992816153
120                      9.999999999999999E-6     0                        29.600661187181068       4.017902883358719
125                      9.999999999999999E-6     0                        30.823537217232975       4.188031553137257
130                      9.999999999999999E-6     0                        32.04670201201999        4.3582465478083705
