% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 13:39
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
0.5                      1.6E-5                   0                        0.33392016012745174      0.048005804529339
1.5                      1.6E-5                   0                        1.00062019275801         0.14420205870065672
2.5                      1.6E-5                   0                        1.6667594375065136       0.24058820834604333
3.5                      1.6E-5                   0                        2.3327446821364646       0.337059444914118
4.5                      1.6E-5                   0                        2.9984041630276543       0.4335841378313603
5.5                      1.6E-5                   0                        3.6635850561473617       0.530154487289721
6.5                      1.6E-5                   0                        4.3274940173760506       0.6267900652427194
7.5                      1.6E-5                   0                        4.990237609135139        0.7235230542542332
8.5                      1.6E-5                   0                        5.652079887574786        0.8203564774151211
9.5                      1.6E-5                   0                        6.313167747578994        0.9172894810325509
10.5                     1.6E-5                   0                        6.974223026812847        1.0143201065572
11.5                     1.6E-5                   0                        7.635228676795702        1.111446936355204
12.5                     1.6E-5                   0                        8.295768290762474        1.208668859633626
13.5                     1.6E-5                   0                        8.95474470124125         1.3060032519374012
14.5                     1.6E-5                   0                        9.61376794301508         1.4034395506758486
15.5                     1.6E-5                   0                        10.271712764593026       1.5010378240334674
16.5                     1.6E-5                   0                        10.929890379657383       1.598740996959883
17.5                     1.6E-5                   0                        11.588126637938675       1.6965332234162709
18.5                     1.6E-5                   0                        12.245702533994013       1.7944161446714375
