% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 13:41
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
0.5                      1.9999999999999998E-5    0                        0.38453167487049456      0.06719338885363513
1.5                      1.9999999999999998E-5    0                        1.1521351450889021       0.20185278491164382
2.5                      1.9999999999999998E-5    0                        1.9192154079166173       0.33674328436749335
3.5                      1.9999999999999998E-5    0                        2.685995651120816        0.4717190858531879
4.5                      1.9999999999999998E-5    0                        3.4522530081156013       0.6067463185279749
5.5                      1.9999999999999998E-5    0                        4.217207747327528        0.7418371897339995
6.5                      1.9999999999999998E-5    0                        4.980467138209725        0.8770526159215848
7.5                      1.9999999999999998E-5    0                        5.742490223766232        1.0124144296389836
8.5                      1.9999999999999998E-5    0                        6.5036150705032405       1.1479769794946968
9.5                      1.9999999999999998E-5    0                        7.264713746813438        1.2837210269575614
10.5                     1.9999999999999998E-5    0                        8.025642124565174        1.4196142964666763
11.5                     1.9999999999999998E-5    0                        8.785818678118876        1.5556242435141456
12.5                     1.9999999999999998E-5    0                        9.543682958964684        1.6918699558143722
13.5                     1.9999999999999998E-5    0                        10.301101094828436       1.828321867550958
14.5                     1.9999999999999998E-5    0                        11.058809426673665       1.964933799753311
15.5                     1.9999999999999998E-5    0                        11.816420854132573       2.101681285741183
16.5                     1.9999999999999998E-5    0                        12.573059784970802       2.238572736638883
17.5                     1.9999999999999998E-5    0                        13.328754022893328       2.3756186073744097
18.5                     1.9999999999999998E-5    0                        14.083926097284667       2.512818966273631
