% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 08:54
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
50                       2.6E-5                   -5.0E-4                  3.3609223823449845       1.0400429793147303
55                       2.6E-5                   -5.0E-4                  3.6963518082861384       1.144078473912547
60                       2.6E-5                   -5.0E-4                  4.031373000012707        1.2481553427033347
65                       2.6E-5                   -5.0E-4                  4.366012075537498        1.3522860686079348
70                       2.6E-5                   -5.0E-4                  4.700347905289153        1.4564766515826584
75                       2.6E-5                   -5.0E-4                  5.0344343930186          1.5607270274450862
80                       2.6E-5                   -5.0E-4                  5.368270737391249        1.6650378738784006
85                       2.6E-5                   -5.0E-4                  5.701865545751012        1.7694101806095155
90                       2.6E-5                   -5.0E-4                  6.035224955905708        1.8738443022679832
95                       2.6E-5                   -5.0E-4                  6.3685071089833265       1.9783399327599689
100                      2.6E-5                   -5.0E-4                  6.701809505040362        2.0828875838279863
105                      2.6E-5                   -5.0E-4                  7.03510414626458         2.187480294936268
110                      2.6E-5                   -5.0E-4                  7.368378240828463        2.2921126832663212
115                      2.6E-5                   -5.0E-4                  7.701620042397121        2.396781189177691
120                      2.6E-5                   -5.0E-4                  8.034767552887178        2.5014827059216316
125                      2.6E-5                   -5.0E-4                  8.368213463363166        2.606158167228756
130                      2.6E-5                   -5.0E-4                  8.700690679034036        2.710936619338959
135                      2.6E-5                   -5.0E-4                  9.032812504599146        2.8157663314628323
140                      2.6E-5                   -5.0E-4                  9.364591044641813        2.9206505617357905
145                      2.6E-5                   -5.0E-4                  9.69612041645484         3.0255932245062525
150                      2.6E-5                   -5.0E-4                  10.027730695199804       3.1305866487298637
155                      2.6E-5                   -5.0E-4                  10.359407920118024       3.2356210728645607
160                      2.6E-5                   -5.0E-4                  10.691131785908244       3.3406931582256654
165                      2.6E-5                   -5.0E-4                  11.022892769714819       3.4457900953628062
170                      2.6E-5                   -5.0E-4                  11.354684732960536       3.550900807722183
175                      2.6E-5                   -5.0E-4                  11.686360331732917       3.6560210039043817
180                      2.6E-5                   -5.0E-4                  12.017820595550006       3.7611497679160486
185                      2.6E-5                   -5.0E-4                  12.349084872809705       3.8662809444915
190                      2.6E-5                   -5.0E-4                  12.680159372953035       3.971417231462162
195                      2.6E-5                   -5.0E-4                  13.011050328262407       4.076558172006479
200                      2.6E-5                   -5.0E-4                  13.341763035378449       4.181706630504916
205                      2.6E-5                   -5.0E-4                  13.672373471845198       4.286864786820583
210                      2.6E-5                   -5.0E-4                  14.00297437132597        4.392031590715725
215                      2.6E-5                   -5.0E-4                  14.333547859384637       4.497204233923856
220                      2.6E-5                   -5.0E-4                  14.664085376101461       4.602384637332747
225                      2.6E-5                   -5.0E-4                  14.994587215549736       4.707568427423709
230                      2.6E-5                   -5.0E-4                  15.325046816236217       4.812761497860677
235                      2.6E-5                   -5.0E-4                  15.65546484962087        4.91795668625625
240                      2.6E-5                   -5.0E-4                  15.985804392254636       5.023163267071162
245                      2.6E-5                   -5.0E-4                  16.315956408677913       5.128373679252608
250                      2.6E-5                   -5.0E-4                  16.645939770929118       5.233591242539585
