# Ic = 34.02 A, n = 50.63 , Tavg = 20.20 K, pristine
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-26_09:57:56.310000      4796.50       -4.32871700e-01       -2.00068140e-08  19.9581  18.9729
0202-10-26_09:57:56.710000      4796.91       -4.33181700e-01       -2.80640740e-08  19.9375  19.1068
0202-10-26_09:57:57.113000      4797.31       -4.33208400e-01       -2.34776340e-08  19.9375  19.1068
0202-10-26_09:57:57.516000      4797.71       -4.33238100e-01       -8.91257400e-09  19.9693  18.8698
0202-10-26_09:57:57.910000      4798.10       -4.33074400e-01       -7.11518400e-09  19.9693  18.8698
0202-10-26_09:57:58.330000      4798.52       -4.32820600e-01       -7.92091400e-09  19.9693  18.8698
0202-10-26_09:57:58.742000      4798.94       -4.32929400e-01       -5.50373400e-09  19.9417  19.1278
0202-10-26_09:57:59.145000      4799.34       -4.33665500e-01       -9.17294000e-10  19.9417  19.1278
0202-10-26_09:57:59.550000      4799.74       -4.33903000e-01       -1.47510400e-09  19.9713  18.9178
0202-10-26_09:57:59.945000      4800.14       -4.33753800e-01       -6.37144400e-09  19.9713  18.9178
0202-10-26_09:58:00.340000      4800.53       -4.33817600e-01       -1.05237440e-08  19.9403  18.9786
0202-10-26_09:58:00.742000      4800.93       -4.33693000e-01       -2.06876240e-08  19.9403  18.9786
0202-10-26_09:58:01.145000      4801.34       -4.35043600e-01       -2.21131340e-08  19.9403  18.9786
0202-10-26_09:58:01.547000      4801.74       -3.96838000e-01       -1.85803340e-08  19.9770  19.1004
0202-10-26_09:58:01.940000      4802.13        2.04869300e-01       -3.70538400e-09  19.9770  19.1004
0202-10-26_09:58:02.336000      4802.53        7.81512200e-01        3.67011600e-09  19.9317  18.8449
0202-10-26_09:58:02.734000      4802.93        9.43371300e-01        7.94666600e-09  19.9317  18.8449
0202-10-26_09:58:03.130000      4803.32        1.99824300e+00        1.74876600e-09  19.9317  18.8449
0202-10-26_09:58:03.530000      4803.73        2.59190300e+00       -1.26923340e-08  19.9584  19.1096
0202-10-26_09:58:03.934000      4804.13        2.75546600e+00       -1.70308640e-08  19.9584  19.1096
0202-10-26_09:58:04.344000      4804.54        3.35812100e+00       -1.25683740e-08  19.9584  19.1096
0202-10-26_09:58:04.734000      4804.93        3.90185300e+00       -8.60172400e-09  19.9479  18.8956
0202-10-26_09:58:05.125000      4805.32        4.49223000e+00       -5.31683400e-09  19.9479  18.8956
0202-10-26_09:58:05.527000      4805.72        5.08258100e+00       -1.64110740e-08  19.9531  18.9682
0202-10-26_09:58:05.926000      4806.12        5.67180500e+00       -2.94886340e-08  19.9531  18.9682
0202-10-26_09:58:06.336000      4806.53        6.25406300e+00       -1.44264740e-08  19.9531  18.9682
0202-10-26_09:58:06.740000      4806.93        7.46795700e+00       -3.41345340e-08  19.9293  19.0767
0202-10-26_09:58:07.140000      4807.33        8.07297400e+00       -3.03538140e-08  19.9293  19.0767
0202-10-26_09:58:07.540000      4807.73        8.67144900e+00       -3.58699440e-08  19.9601  18.8498
0202-10-26_09:58:07.930000      4808.12        9.26220200e+00       -7.85542400e-09  19.9601  18.8498
0202-10-26_09:58:08.344000      4808.54        9.85634900e+00       -5.19033400e-09  19.9601  18.8498
0202-10-26_09:58:08.746000      4808.94        1.04884400e+01       -4.33074240e-08  19.9385  19.1141
0202-10-26_09:58:09.137000      4809.33        1.10840100e+01       -3.85970240e-08  19.9385  19.1141
0202-10-26_09:58:09.530000      4809.72        1.13861900e+01       -4.15100340e-08  19.9657  18.8984
0202-10-26_09:58:09.934000      4810.13        1.22324900e+01       -4.35553440e-08  19.9657  18.8984
0202-10-26_09:58:10.350000      4810.54        1.28251900e+01       -3.51881740e-08  19.9657  18.8984
0202-10-26_09:58:10.746000      4810.94        1.34013100e+01       -1.82679040e-08  19.9316  18.9738
0202-10-26_09:58:11.150000      4811.34        1.39880300e+01       -2.55194440e-08  19.9316  18.9738
0202-10-26_09:58:11.562000      4811.75        1.43652700e+01       -4.54766940e-08  19.9817  19.0801
