# Tc =  nan K, f33-2e20
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-12-19_13:00:45.965000      18698.72        1.72578100e-03        1.41719734e-06  88.8455  87.5692
0202-12-19_13:00:48.117000      18700.87        1.42465200e-03        1.41890153e-06  88.8640  87.5326
0202-12-19_13:00:50.220000      18702.97        1.59985300e-03        1.42513038e-06  88.9365  87.4946
0202-12-19_13:00:52.293000      18705.05        1.88369200e-03        1.42863217e-06  88.8646  87.5151
0202-12-19_13:00:54.380000      18707.13        2.09874200e-03        1.44000529e-06  88.8594  87.5005
0202-12-19_13:00:56.457000      18709.21        2.28967500e-03        1.43706131e-06  88.8149  87.4475
0202-12-19_13:00:58.580000      18711.33        2.06638800e-03        1.44074980e-06  88.7065  87.4691
0202-12-19_13:01:00.660000      18713.41        1.63873700e-03        1.44099760e-06  88.8470  87.4031
0202-12-19_13:01:02.754000      18715.51        1.75791300e-03        1.44124552e-06  88.7760  87.3623
0202-12-19_13:01:04.832000      18717.59        1.74366500e-03        1.44598655e-06  88.7367  87.3495
0202-12-19_13:01:06.906000      18719.66        1.83612600e-03        1.43160771e-06  88.7376  87.3325
0202-12-19_13:01:09.008000      18721.76        1.86276600e-03        1.44118338e-06  88.6714  87.3195
0202-12-19_13:01:11.090000      18723.84        1.62842200e-03        1.42857163e-06  88.7030  87.3144
0202-12-19_13:01:13.176000      18725.93        1.69550500e-03        1.43176325e-06  88.6914  87.2971
0202-12-19_13:01:15.250000      18728.01        1.73950900e-03        1.43058566e-06  88.6569  87.2745
0202-12-19_13:01:17.336000      18730.09        1.83590300e-03        1.42813676e-06  88.6197  87.2546
0202-12-19_13:01:19.440000      18732.19        1.50242000e-03        1.42850863e-06  88.6205  87.2464
0202-12-19_13:01:21.566000      18734.32        1.54145300e-03        1.42227967e-06  88.6392  87.2353
0202-12-19_13:01:23.645000      18736.40        1.72548400e-03        1.42370514e-06  88.6501  87.2359
0202-12-19_13:01:25.742000      18738.50        1.65053600e-03        1.42091611e-06  88.6451  87.2376
0202-12-19_13:01:27.840000      18740.59        1.65498800e-03        1.42903472e-06  88.5583  87.2175
0202-12-19_13:01:29.926000      18742.68        1.47533400e-03        1.42203143e-06  88.5402  87.2089
