# Ic = 4.68 A, n = 26.93 , Tavg = 19.98 K, f33-800keV-0nA-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-12-20_19:33:35.363000      588.44        4.98848300e-02        3.37474250e-09  19.9702  19.9986
0202-12-20_19:33:35.555000      588.63        8.85952000e-02        4.61742500e-10  19.9702  19.9986
0202-12-20_19:33:35.758000      588.83        1.91698700e-01       -3.44291750e-09  19.9702  19.9986
0202-12-20_19:33:35.957000      589.03        2.91927200e-01        3.80859250e-09  19.9914  19.6458
0202-12-20_19:33:36.160000      589.23        3.82400800e-01        2.13822500e-10  19.9914  19.6458
0202-12-20_19:33:36.360000      589.43        4.87824000e-01       -3.40875000e-11  19.9914  19.6458
0202-12-20_19:33:36.555000      589.63        5.86901000e-01       -1.83146750e-09  19.9914  19.6458
0202-12-20_19:33:36.766000      589.84        6.80103900e-01        1.32944250e-09  19.9914  19.6458
0202-12-20_19:33:36.960000      590.03        7.85409900e-01        1.94923250e-09  19.9727  19.8508
0202-12-20_19:33:37.152000      590.23        8.83621700e-01        3.62265250e-09  19.9727  19.8508
0202-12-20_19:33:37.363000      590.43        9.76882400e-01       -2.14136750e-09  19.9727  19.8508
0202-12-20_19:33:37.555000      590.63        1.08162500e+00        8.95592500e-10  19.9727  19.8508
0202-12-20_19:33:37.750000      590.82        1.18123200e+00        8.95592500e-10  19.9727  19.8508
0202-12-20_19:33:37.953000      591.03        1.27159600e+00        5.35805250e-09  19.9778  19.8874
0202-12-20_19:33:38.150000      591.22        1.37940500e+00        1.51538250e-09  19.9778  19.8874
0202-12-20_19:33:38.344000      591.41        1.47792900e+00        2.50703250e-09  19.9778  19.8874
0202-12-20_19:33:38.547000      591.62        1.56732600e+00        2.87891250e-09  19.9778  19.8874
0202-12-20_19:33:38.742000      591.81        1.67574300e+00       -2.20333750e-09  19.9778  19.8874
0202-12-20_19:33:38.960000      592.03        1.77693900e+00        3.99762500e-10  19.9857  19.6532
0202-12-20_19:33:39.156000      592.23        1.87436700e+00       -4.06269750e-09  19.9857  19.6532
0202-12-20_19:33:39.363000      592.44        1.97533800e+00        1.70133250e-09  19.9857  19.6532
0202-12-20_19:33:39.566000      592.64        2.06955900e+00        5.97788250e-09  19.9857  19.6532
0202-12-20_19:33:39.760000      592.83        2.16772900e+00        3.12688250e-09  19.9857  19.6532
0202-12-20_19:33:39.960000      593.03        2.27112600e+00        1.45346250e-09  19.9657  19.9690
0202-12-20_19:33:40.164000      593.24        2.36764900e+00       -4.68242750e-09  19.9657  19.9690
0202-12-20_19:33:40.360000      593.43        2.46672700e+00       -1.33557750e-09  19.9657  19.9690
0202-12-20_19:33:40.566000      593.64        2.57002700e+00       -5.05429750e-09  19.9657  19.9690
0202-12-20_19:33:40.758000      593.83        2.66490000e+00       -7.77767500e-10  19.9657  19.9690
0202-12-20_19:33:40.953000      594.02        2.76298100e+00        8.99325000e-11  19.9999  19.6801
0202-12-20_19:33:41.160000      594.23        2.86643800e+00        2.50709250e-09  19.9999  19.6801
0202-12-20_19:33:41.355000      594.43        2.96636500e+00        3.31282250e-09  19.9999  19.6801
0202-12-20_19:33:41.550000      594.62        3.05824700e+00       -7.34750750e-09  19.9999  19.6801
0202-12-20_19:33:41.754000      594.82        3.16452000e+00       -6.23189750e-09  19.9999  19.6801
0202-12-20_19:33:41.953000      595.03        3.26383300e+00       -7.16157750e-09  19.9999  19.6801
0202-12-20_19:33:42.160000      595.23        3.35694400e+00       -2.01734750e-09  19.9890  19.8162
0202-12-20_19:33:42.360000      595.43        3.46445400e+00       -1.58349750e-09  19.9890  19.8162
0202-12-20_19:33:42.555000      595.63        3.56304900e+00       -2.32723750e-09  19.9890  19.8162
0202-12-20_19:33:42.758000      595.83        3.65614800e+00       -4.62044750e-09  19.9890  19.8162
0202-12-20_19:33:42.950000      596.02        3.76012900e+00       -8.27718750e-09  19.9890  19.8162
0202-12-20_19:33:43.140000      596.21        3.85963300e+00       -7.84333750e-09  19.9783  19.9152
0202-12-20_19:33:43.340000      596.41        3.95523900e+00       -1.21162750e-09  19.9783  19.9152
0202-12-20_19:33:43.530000      596.60        4.05332400e+00        2.13882500e-10  19.9783  19.9152
0202-12-20_19:33:43.727000      596.80        4.15725600e+00        6.59769250e-09  19.9783  19.9152
0202-12-20_19:33:43.934000      597.00        4.25982000e+00        1.44689825e-08  19.9783  19.9152
0202-12-20_19:33:44.125000      597.20        4.35298700e+00        2.59970125e-08  19.9595  19.6194
0202-12-20_19:33:44.316000      597.39        4.45531700e+00        4.45906125e-08  19.9595  19.6194
0202-12-20_19:33:44.520000      597.59        4.55494200e+00        7.37825625e-08  19.9595  19.6194
0202-12-20_19:33:44.723000      597.79        4.65091800e+00        1.60924563e-07  19.9595  19.6194
0202-12-20_19:33:44.926000      598.00        4.75055600e+00        2.56929513e-07  19.9595  19.6194
0202-12-20_19:33:45.130000      598.20        4.85257200e+00        4.98956203e-07  19.9618  19.9934
0202-12-20_19:33:45.320000      598.39        4.94884100e+00        7.82261283e-07  19.9618  19.9934
0202-12-20_19:33:45.520000      598.59        5.04552400e+00        2.05951922e-06  19.9618  19.9934
0202-12-20_19:33:45.723000      598.79        5.15030100e+00        3.46934827e-06  19.9618  19.9934
0202-12-20_19:33:45.920000      598.99        5.25050700e+00        4.79308892e-06  19.9618  19.9934
0202-12-20_19:33:46.130000      599.20        5.34184900e+00        8.71478982e-06  19.9798  19.6461
0202-12-20_19:33:46.320000      599.39        5.44838900e+00        1.19252854e-05  19.9798  19.6461
0202-12-20_19:33:46.516000      599.59        5.54756700e+00        1.88693763e-05  19.9798  19.6461
0202-12-20_19:33:46.715000      599.79        5.63958300e+00        2.42906510e-05  19.9798  19.6461
