% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 14:19
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.4999999999999999E-5    0                        2.1579274132664636       0.2934380460109729
55                       1.4999999999999999E-5    0                        2.6369249779112245       0.35879961939914295
65                       1.4999999999999999E-5    0                        3.1157202044846066       0.42418643227178876
75                       1.4999999999999999E-5    0                        3.5942574056785297       0.48959704223184275
85                       1.4999999999999999E-5    0                        4.072083173505291        0.5550370597541026
95                       1.4999999999999999E-5    0                        4.549185029284118        0.6205227361892582
105                      1.4999999999999999E-5    0                        5.02578326510535         0.6860592084544912
115                      1.4999999999999999E-5    0                        5.50190486814893         0.7516459420508816
125                      1.4999999999999999E-5    0                        5.977570373640013        0.8172834579382524
135                      1.4999999999999999E-5    0                        6.453057251215945        0.8829705473538354
145                      1.4999999999999999E-5    0                        6.928600809149103        0.9486997372436434
155                      1.4999999999999999E-5    0                        7.404122550428841        1.0144716477155136
165                      1.4999999999999999E-5    0                        7.8795852560555915       1.08028743025557
175                      1.4999999999999999E-5    0                        8.354463650092729        1.1461493485326706
185                      1.4999999999999999E-5    0                        8.828384361428263        1.2120667576797324
195                      1.4999999999999999E-5    0                        9.303088137882796        1.2780271210785408
205                      1.4999999999999999E-5    0                        9.776216285441052        1.3440771806847174
215                      1.4999999999999999E-5    0                        10.249542516367324       1.4101903611732745
225                      1.4999999999999999E-5    0                        10.722994812764046       1.4763559544992795
235                      1.4999999999999999E-5    0                        11.196526553993483       1.5425667749628573
245                      1.4999999999999999E-5    0                        11.669961682197954       1.6088203937521826
255                      1.4999999999999999E-5    0                        12.142953270120195       1.6751181026144053
265                      1.4999999999999999E-5    0                        12.61555972285543        1.741465747832006
