% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 14:17
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.8999999999999998E-5    0                        2.507280809144394        0.4213953627581688
55                       1.8999999999999998E-5    0                        3.0637059250883922       0.515219748124732
65                       1.8999999999999998E-5    0                        3.6197814221712967       0.6090706361378224
75                       1.8999999999999998E-5    0                        4.174919261339916        0.7029601966714338
85                       1.8999999999999998E-5    0                        4.729129274031084        0.7969157668595486
95                       1.8999999999999998E-5    0                        5.282669485845627        0.8909419214098051
105                      1.8999999999999998E-5    0                        5.835563940740766        0.9850448416713284
115                      1.8999999999999998E-5    0                        6.388022610885777        1.079246685555045
125                      1.8999999999999998E-5    0                        6.940522463627243        1.1735457544615286
135                      1.8999999999999998E-5    0                        7.492985607072477        1.2679257818977412
145                      1.8999999999999998E-5    0                        8.04529090842502         1.362379325051922
155                      1.8999999999999998E-5    0                        8.596623101488401        1.456910126070781
165                      1.8999999999999998E-5    0                        9.147986643584929        1.5515029473366297
175                      1.8999999999999998E-5    0                        9.697720938613337        1.646236415549378
185                      1.8999999999999998E-5    0                        10.24755879653447        1.7410731392724053
195                      1.8999999999999998E-5    0                        10.797558686443999       1.8359925032634727
205                      1.8999999999999998E-5    0                        11.347653797004483       1.9309841413844957
215                      1.8999999999999998E-5    0                        11.897434126336073       2.0260424414907554
225                      1.8999999999999998E-5    0                        12.446647631684812       2.121176694843662
235                      1.8999999999999998E-5    0                        12.995355919151933       2.2163882685729988
245                      1.8999999999999998E-5    0                        13.54360363867508        2.311681624852234
255                      1.8999999999999998E-5    0                        14.091757968453528       2.407051666188945
265                      1.8999999999999998E-5    0                        14.63983951319139        2.5024924493848957
