% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 14:16
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.8999999999999998E-5    -5.0E-4                  2.5039538046266188       0.48357858600115833
55                       1.8999999999999998E-5    -5.0E-4                  3.0596410908203957       0.591212805965128
65                       1.8999999999999998E-5    -5.0E-4                  3.6149822786943417       0.6988652916449851
75                       1.8999999999999998E-5    -5.0E-4                  4.169392371742131        0.8065499412203962
85                       1.8999999999999998E-5    -5.0E-4                  4.722873375003125        0.9142977207063723
95                       1.8999999999999998E-5    -5.0E-4                  5.275682361063836        1.022130071942307
105                      1.8999999999999998E-5    -5.0E-4                  5.827844548229301        1.1300781350190618
115                      1.8999999999999998E-5    -5.0E-4                  6.379564219026225        1.2381500818652071
125                      1.8999999999999998E-5    -5.0E-4                  6.931323024218003        1.3463284347238016
135                      1.8999999999999998E-5    -5.0E-4                  7.483045378226819        1.4545957129448794
145                      1.8999999999999998E-5    -5.0E-4                  8.034618561034161        1.5629432248221562
155                      1.8999999999999998E-5    -5.0E-4                  8.585229201416748        1.6713754290053515
165                      1.8999999999999998E-5    -5.0E-4                  9.135868095575308        1.779874866779945
175                      1.8999999999999998E-5    -5.0E-4                  9.684868339177257        1.8885314739538508
185                      1.8999999999999998E-5    -5.0E-4                  10.233957620277348       1.9973035616998764
195                      1.8999999999999998E-5    -5.0E-4                  10.783209945273704       2.1061673810907244
205                      1.8999999999999998E-5    -5.0E-4                  11.332559108514296       2.2151085349042425
215                      1.8999999999999998E-5    -5.0E-4                  11.88161113412555        2.3241207100646903
225                      1.8999999999999998E-5    -5.0E-4                  12.430097464772182       2.433211619568848
235                      1.8999999999999998E-5    -5.0E-4                  12.978072010470356       2.542388015422521
245                      1.8999999999999998E-5    -5.0E-4                  13.52558634057609        2.6516487023710553
255                      1.8999999999999998E-5    -5.0E-4                  14.072994039886439       2.7609944742943675
265                      1.8999999999999998E-5    -5.0E-4                  14.620332652672808       2.8704148531795575
