% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 14:19
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.4999999999999999E-5    5.0E-4                   2.159621499212804        0.2514887817774536
55                       1.4999999999999999E-5    5.0E-4                   2.638995910976355        0.30751930325979515
65                       1.4999999999999999E-5    5.0E-4                   3.1181676452644282       0.36357592773482494
75                       1.4999999999999999E-5    5.0E-4                   3.5970798628253142       0.41965735498902035
85                       1.4999999999999999E-5    5.0E-4                   4.075277753935133        0.4757684425082722
95                       1.4999999999999999E-5    5.0E-4                   4.552752277478412        0.5319230733987403
105                      1.4999999999999999E-5    5.0E-4                   5.029723820294134        0.5881253498584513
115                      1.4999999999999999E-5    5.0E-4                   5.506218286085957        0.6443750171260696
125                      1.4999999999999999E-5    5.0E-4                   5.982256701357951        0.7006721594224885
135                      1.4999999999999999E-5    5.0E-4                   6.458121688873678        0.7570165978046468
145                      1.4999999999999999E-5    5.0E-4                   6.934043211081935        0.813399398289409
155                      1.4999999999999999E-5    5.0E-4                   7.4099436699892145       0.8698138926317647
165                      1.4999999999999999E-5    5.0E-4                   7.885785732317892        0.9262563320951003
175                      1.4999999999999999E-5    5.0E-4                   8.361030876077216        0.9827311040339843
185                      1.4999999999999999E-5    5.0E-4                   8.835318357794627        1.0392499765916234
195                      1.4999999999999999E-5    5.0E-4                   9.3103960670465          1.095806733871143
205                      1.4999999999999999E-5    5.0E-4                   9.783904213168547        1.152442926733535
215                      1.4999999999999999E-5    5.0E-4                   10.257613110102273       1.2091346255353699
225                      1.4999999999999999E-5    5.0E-4                   10.731448975926035       1.265872485209428
235                      1.4999999999999999E-5    5.0E-4                   11.20536340520907        1.3226509036598486
245                      1.4999999999999999E-5    5.0E-4                   11.679172983239305       1.3794669951141145
255                      1.4999999999999999E-5    5.0E-4                   12.152538183463705       1.4363225993467843
265                      1.4999999999999999E-5    5.0E-4                   12.625519457088224       1.4932218794266205
