% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 14:18
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.7E-5                   -5.0E-4                  2.334514774876528        0.41224864901028013
55                       1.7E-5                   -5.0E-4                  2.8526552853338636       0.5040285411836294
65                       1.7E-5                   -5.0E-4                  3.3705353722004325       0.5958297904228651
75                       1.7E-5                   -5.0E-4                  3.887881899382556        0.687653557839873
85                       1.7E-5                   -5.0E-4                  4.4043029125897775       0.7795232364368552
95                       1.7E-5                   -5.0E-4                  4.920057786151606        0.8714539285611806
105                      1.7E-5                   -5.0E-4                  5.435245722540067        0.963448493504174
115                      1.7E-5                   -5.0E-4                  5.949886930325391        1.055527196822652
125                      1.7E-5                   -5.0E-4                  6.464268364497045        1.1477048119722895
135                      1.7E-5                   -5.0E-4                  6.978701394715518        1.239966842952935
145                      1.7E-5                   -5.0E-4                  7.4931006815452506       1.332300955284424
155                      1.7E-5                   -5.0E-4                  8.007381468161743        1.4247004656392122
165                      1.7E-5                   -5.0E-4                  8.520814831660893        1.517167322792421
175                      1.7E-5                   -5.0E-4                  9.034384665852897        1.6096866449438956
185                      1.7E-5                   -5.0E-4                  9.54635478779337         1.7023324020283042
195                      1.7E-5                   -5.0E-4                  10.05826117199705        1.795076726799408
205                      1.7E-5                   -5.0E-4                  10.570347119464348       1.8879007736130653
215                      1.7E-5                   -5.0E-4                  11.0825365625637         1.9807928823599568
225                      1.7E-5                   -5.0E-4                  11.594705218938653       2.0737454530229016
235                      1.7E-5                   -5.0E-4                  12.1063936208446         2.166759715329203
245                      1.7E-5                   -5.0E-4                  12.617622234938743       2.2598422276845334
255                      1.7E-5                   -5.0E-4                  13.128423447539006       2.3529944899998476
265                      1.7E-5                   -5.0E-4                  13.638878188085634       2.4462191909101456
