% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 29 2024, 14:19
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.4999999999999999E-5    -5.0E-4                  2.1556138769125255       0.34244995656974453
55                       1.4999999999999999E-5    -5.0E-4                  2.634097225884531        0.41870830313060026
65                       1.4999999999999999E-5    -5.0E-4                  3.1123788099408323       0.4949890619196857
75                       1.4999999999999999E-5    -5.0E-4                  3.5904045199177297       0.5712907404763712
85                       1.4999999999999999E-5    -5.0E-4                  4.06772288191058         0.6476196960932477
95                       1.4999999999999999E-5    -5.0E-4                  4.5443166802173565       0.7239952388022353
105                      1.4999999999999999E-5    -5.0E-4                  5.020406323197829        0.8004233686251538
115                      1.4999999999999999E-5    -5.0E-4                  5.496019797352783        0.8769031513130727
125                      1.4999999999999999E-5    -5.0E-4                  5.971176990071932        0.953437615666779
135                      1.4999999999999999E-5    -5.0E-4                  6.446146093535614        1.0300386424760717
145                      1.4999999999999999E-5    -5.0E-4                  6.9211724923682425       1.1067038240658853
155                      1.4999999999999999E-5    -5.0E-4                  7.396177670562725        1.1834279029194121
165                      1.4999999999999999E-5    -5.0E-4                  7.871124313060008        1.260204852730503
175                      1.4999999999999999E-5    -5.0E-4                  8.345502553139564        1.33703229675395
185                      1.4999999999999999E-5    -5.0E-4                  8.81892423870837         1.4139215389827307
195                      1.4999999999999999E-5    -5.0E-4                  9.293117899851378        1.4908573072221607
205                      1.4999999999999999E-5    -5.0E-4                  9.765728245173086        1.5678960755443967
215                      1.4999999999999999E-5    -5.0E-4                  10.2385318411114         1.645006625370801
225                      1.4999999999999999E-5    -5.0E-4                  10.711463135988442       1.722175723373038
235                      1.4999999999999999E-5    -5.0E-4                  11.184471549461126       1.7993972764795956
245                      1.4999999999999999E-5    -5.0E-4                  11.657396629056954       1.8766654784749548
255                      1.4999999999999999E-5    -5.0E-4                  12.129878211031105       1.9539829227706207
265                      1.4999999999999999E-5    -5.0E-4                  12.60197563851591        2.031356299086518
