% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 11:28
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.4999999999999999E-5    5.0E-4                   2.159621499210342        0.2514887817779936
55                       1.4999999999999999E-5    5.0E-4                   2.6389959109851198       0.3075193032608112
65                       1.4999999999999999E-5    5.0E-4                   3.1181676452604457       0.363575927745277
75                       1.4999999999999999E-5    5.0E-4                   3.5970798627997915       0.4196573549886615
85                       1.4999999999999999E-5    5.0E-4                   4.0752777539491625       0.47576844250249906
95                       1.4999999999999999E-5    5.0E-4                   4.5527522774777225       0.5319230733864906
105                      1.4999999999999999E-5    5.0E-4                   5.029723820446133        0.5881253498430112
115                      1.4999999999999999E-5    5.0E-4                   5.506218286098228        0.6443750171236786
125                      1.4999999999999999E-5    5.0E-4                   5.982256701483621        0.7006721594044301
135                      1.4999999999999999E-5    5.0E-4                   6.458121688750129        0.7570165978024477
145                      1.4999999999999999E-5    5.0E-4                   6.93404321112471         0.813399398282165
155                      1.4999999999999999E-5    5.0E-4                   7.409943669992785        0.8698138926169072
165                      1.4999999999999999E-5    5.0E-4                   7.885785732600727        0.9262563320911923
175                      1.4999999999999999E-5    5.0E-4                   8.361030876143612        0.9827311040271702
185                      1.4999999999999999E-5    5.0E-4                   8.835318357495915        1.039249976591897
195                      1.4999999999999999E-5    5.0E-4                   9.310396067046465        1.095806733871136
205                      1.4999999999999999E-5    5.0E-4                   9.783904213168512        1.1524429267335314
215                      1.4999999999999999E-5    5.0E-4                   10.257613110102369       1.2091346255353805
225                      1.4999999999999999E-5    5.0E-4                   10.731448975926032       1.2658724852094316
235                      1.4999999999999999E-5    5.0E-4                   11.205363405209074       1.3226509036598486
245                      1.4999999999999999E-5    5.0E-4                   11.679172983239262       1.3794669951141287
255                      1.4999999999999999E-5    5.0E-4                   12.152538183463733       1.436322599346795
265                      1.4999999999999999E-5    5.0E-4                   12.625519457088288       1.493221879426624
