% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 11:25
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.1E-5                   -5.0E-4                  1.7617389118257094       0.21027689955174722
55                       1.1E-5                   -5.0E-4                  2.152858949318439        0.2571223998056844
65                       1.1E-5                   -5.0E-4                  2.5438728442724923       0.3039872876514167
75                       1.1E-5                   -5.0E-4                  2.9347580995602733       0.35086934573445205
85                       1.1E-5                   -5.0E-4                  3.3254917897443015       0.3977677189512221
95                       1.1E-5                   -5.0E-4                  3.715967605614132        0.4446818884962056
105                      1.1E-5                   -5.0E-4                  4.1058898133359385       0.491617416345111
115                      1.1E-5                   -5.0E-4                  4.495340919745086        0.538582101157342
125                      1.1E-5                   -5.0E-4                  4.88447327782902         0.5855785591118234
135                      1.1E-5                   -5.0E-4                  5.273296365626859        0.6326065520391424
145                      1.1E-5                   -5.0E-4                  5.661815845405485        0.6796660876532776
155                      1.1E-5                   -5.0E-4                  6.050042884707736        0.7267574089960434
165                      1.1E-5                   -5.0E-4                  6.438257480556313        0.7738805238275681
175                      1.1E-5                   -5.0E-4                  6.826521033481001        0.8210297415586361
185                      1.1E-5                   -5.0E-4                  7.214781484745313        0.8682002087444936
195                      1.1E-5                   -5.0E-4                  7.603014098201484        0.9153908863927782
205                      1.1E-5                   -5.0E-4                  7.9911673829897545       0.9626036519298538
215                      1.1E-5                   -5.0E-4                  8.378731499688563        1.0098393491509796
225                      1.1E-5                   -5.0E-4                  8.765700031023112        1.0571057284142569
235                      1.1E-5                   -5.0E-4                  9.1520551476594          1.1044075136190692
245                      1.1E-5                   -5.0E-4                  9.538072565833001        1.1517510686076342
255                      1.1E-5                   -5.0E-4                  9.926340717013794        1.199129848759732
265                      1.1E-5                   -5.0E-4                  10.312890170046295       1.246552030591502
