% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 11:27
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.3E-5                   0                        1.9672921151617366       0.23291799352134035
55                       1.3E-5                   0                        2.404018746103521        0.28480897186729237
65                       1.3E-5                   0                        2.8405893540851253       0.3367224808864542
75                       1.3E-5                   0                        3.2769778168654184       0.38865680217173804
85                       1.3E-5                   0                        3.7130755655159895       0.4406112925902299
95                       1.3E-5                   0                        4.148508289441089        0.4925930644419729
105                      1.3E-5                   0                        4.5833699325929835       0.5446120560486989
115                      1.3E-5                   0                        5.017833672334316        0.5966709035927771
125                      1.3E-5                   0                        5.4519063198315365       0.6487691360458321
135                      1.3E-5                   0                        5.885603743360658        0.7009070388961973
145                      1.3E-5                   0                        6.319074473447142        0.7530849328322375
155                      1.3E-5                   0                        6.75262090729656         0.8052977625971351
165                      1.3E-5                   0                        7.186166472267821        0.8575384557628496
175                      1.3E-5                   0                        7.619678837628957        0.9098031746295021
185                      1.3E-5                   0                        8.053046836860432        0.9620944365799318
195                      1.3E-5                   0                        8.485714717412808        1.0144158545968445
205                      1.3E-5                   0                        8.91755242383179         1.0667768720591333
215                      1.3E-5                   0                        9.348887694172557        1.1191866730188131
225                      1.3E-5                   0                        9.78183358128971         1.1716357019723382
235                      1.3E-5                   0                        10.21339341051517        1.224145085760874
245                      1.3E-5                   0                        10.645065447595169       1.2766938398564491
255                      1.3E-5                   0                        11.076809718713868       1.3292773803562383
265                      1.3E-5                   0                        11.508564927288916       1.3818936251287468
