% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f29-1.mph
% Version:            COMSOL 6.2.0.290
% Date:               Aug 8 2024, 11:25
% Table:              Table 3 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
45                       1.1E-5                   5.0E-4                   1.7639722475123847       0.14705598343247317
55                       1.1E-5                   5.0E-4                   2.155590199057503        0.17982870523933414
65                       1.1E-5                   5.0E-4                   2.547101606981485        0.21261912821568885
75                       1.1E-5                   5.0E-4                   2.9384842531040434       0.24542557205437987
85                       1.1E-5                   5.0E-4                   3.329715027071696        0.27824735832136227
95                       1.1E-5                   5.0E-4                   3.72068394411712         0.311084115253621
105                      1.1E-5                   5.0E-4                   4.111097961882308        0.34393977057266056
115                      1.1E-5                   5.0E-4                   4.501042126897307        0.3768196445511691
125                      1.1E-5                   5.0E-4                   4.890668187253862        0.4097255424256758
135                      1.1E-5                   5.0E-4                   5.279984999786837        0.44265710788525325
145                      1.1E-5                   5.0E-4                   5.668997891856975        0.47561458875950535
155                      1.1E-5                   5.0E-4                   6.057718318454111        0.5085978270347518
165                      1.1E-5                   5.0E-4                   6.446436119449352        0.5416068443256066
175                      1.1E-5                   5.0E-4                   6.835199806240194        0.5746377062137498
185                      1.1E-5                   5.0E-4                   7.223959986928719        0.6076875569006894
195                      1.1E-5                   5.0E-4                   7.612692439654705        0.6407546547663401
205                      1.1E-5                   5.0E-4                   8.001337513734097        0.6738377517848981
215                      1.1E-5                   5.0E-4                   8.389388621725885        0.7069365613444241
225                      1.1E-5                   5.0E-4                   8.776801526780844        0.7400552549343047
235                      1.1E-5                   5.0E-4                   9.163685833432307        0.7731953973045407
245                      1.1E-5                   5.0E-4                   9.55020270440409         0.8063608582865278
255                      1.1E-5                   5.0E-4                   9.93898263690842         0.8395499558670139
265                      1.1E-5                   5.0E-4                   10.326040708920981       0.8727625101768908
