% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 13:59
% Table:              Table 6 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
40                       7.0E-6                   0                        0.887138587561644        0.06255909867646281
50                       7.0E-6                   0                        1.1085325590886441       0.078235173359122
60                       7.0E-6                   0                        1.3299522644050938       0.09392225345507299
70                       7.0E-6                   0                        1.5513621085898883       0.10961754109024824
80                       7.0E-6                   0                        1.7727525718500559       0.12531970555922456
90                       7.0E-6                   0                        1.994119616832002        0.14102780945305327
100                      7.0E-6                   0                        2.215459479245002        0.15674124430820768
110                      7.0E-6                   0                        2.4367512647439753       0.17245942747027954
120                      7.0E-6                   0                        2.6579974673911835       0.18818221663839196
130                      7.0E-6                   0                        2.879198573470269        0.20390942071385965
140                      7.0E-6                   0                        3.100345393341815        0.2196409647865032
150                      7.0E-6                   0                        3.3214365485045008       0.23537680618792223
160                      7.0E-6                   0                        3.5424697069530424       0.25111683608517765
170                      7.0E-6                   0                        3.7632674932139167       0.26686070704444376
180                      7.0E-6                   0                        3.983872226750524        0.2826098446317218
190                      7.0E-6                   0                        4.2043013144031605       0.2983651296422565
200                      7.0E-6                   0                        4.424564388083915        0.31412706611805064
210                      7.0E-6                   0                        4.6447322551865895       0.3298961453137039
220                      7.0E-6                   0                        4.864790759509578        0.3456723458256654
230                      7.0E-6                   0                        5.08473813361196         0.3614553936427569
240                      7.0E-6                   0                        5.304574609452093        0.37724548488244736
250                      7.0E-6                   0                        5.52430325751757         0.39304252208128077
260                      7.0E-6                   0                        5.743926766756417        0.40884654154193
270                      7.0E-6                   0                        5.963445531434029        0.42465744946198924
280                      7.0E-6                   0                        6.182920285484794        0.4404757323775037
290                      7.0E-6                   0                        6.402480185472488        0.45630124289415264
300                      7.0E-6                   0                        6.622051456658799        0.4721328180235034
310                      7.0E-6                   0                        6.841623930069048        0.4879703062660887
320                      7.0E-6                   0                        7.0611924427126915       0.5038130921795592
330                      7.0E-6                   0                        7.280753218844808        0.5196608115589605
340                      7.0E-6                   0                        7.500302180943841        0.5355133035620412
350                      7.0E-6                   0                        7.719834753473034        0.5513705557489708
360                      7.0E-6                   0                        7.93934912655908         0.5672321960999476
370                      7.0E-6                   0                        8.15854901194972         0.5830973505768284
380                      7.0E-6                   0                        8.377535760801795        0.5989668492678213
