% Model:              BeamAdsorber_3D+2D__20K_sensorVarCurr_150keV_Apiezon_f37.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 22 2024, 14:00
% Table:              Table 6 - Global Evaluation 2
% Iop (A)                hKapton (m)              SensPos (m)              REBCO (K)                Sensor (K)
40                       9.0E-6                   0                        1.039131243252072        0.09800553429204228
50                       9.0E-6                   0                        1.2985428950282518       0.12256695728891742
60                       9.0E-6                   0                        1.5579450698764923       0.1471427671969039
70                       9.0E-6                   0                        1.8173210152453798       0.1717299429640029
80                       9.0E-6                   0                        2.076664064701834        0.19632657370064877
90                       9.0E-6                   0                        2.3359614205405066       0.22093134279544913
100                      9.0E-6                   0                        2.595194069145659        0.2455435000623183
110                      9.0E-6                   0                        2.854365469318463        0.27016265139734585
120                      9.0E-6                   0                        3.113464268492418        0.29478862084377155
130                      9.0E-6                   0                        3.3724866425440787       0.3194213178866221
140                      9.0E-6                   0                        3.6313811141737204       0.34406035871441176
150                      9.0E-6                   0                        3.8899767447509603       0.36870661363073864
160                      9.0E-6                   0                        4.148324804037632        0.3933625510140111
170                      9.0E-6                   0                        4.406440739111247        0.418029598574865
180                      9.0E-6                   0                        4.664403644027217        0.4427086173667085
190                      9.0E-6                   0                        4.922215956268968        0.46739937676621324
200                      9.0E-6                   0                        5.1798737928273795       0.49210196815831253
210                      9.0E-6                   0                        5.4373793421504715       0.5168163654661164
220                      9.0E-6                   0                        5.694739082987212        0.5415423601691458
230                      9.0E-6                   0                        5.95195378497554         0.5662802022795503
240                      9.0E-6                   0                        6.209100207123296        0.5910299833119836
250                      9.0E-6                   0                        6.466319630933356        0.6157919229705193
260                      9.0E-6                   0                        6.72354656218916         0.6405634223886203
270                      9.0E-6                   0                        6.980771679185057        0.6653437805345099
280                      9.0E-6                   0                        7.237985046757011        0.6901326294087191
290                      9.0E-6                   0                        7.495182794692983        0.7149292123450479
300                      9.0E-6                   0                        7.752359455605742        0.739733151899788
310                      9.0E-6                   0                        8.009449512738037        0.7645440416822318
320                      9.0E-6                   0                        8.266166246813519        0.7893607814873
330                      9.0E-6                   0                        8.522634970995302        0.8141857793952134
340                      9.0E-6                   0                        8.7787211634456          0.8390193960532173
350                      9.0E-6                   0                        9.034514456304791        0.8638616778674795
360                      9.0E-6                   0                        9.290200523280784        0.8887158263003201
370                      9.0E-6                   0                        9.54569034254305         0.9135826201318054
380                      9.0E-6                   0                        9.801430882091541        0.938463729450902
