# Ic = 0.71 A, n = 1.96 , Tavg = 22.00 K, f34-800keV-xnA-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-12-14_17:10:28.305000      33086.03        4.92831200e-02       -9.75945490e-08  21.9771  19.2656
0202-12-14_17:10:28.550000      33086.28        8.87548100e-02       -1.06829339e-07  21.9771  19.2656
0202-12-14_17:10:28.797000      33086.52        1.88036600e-01       -1.43768499e-07  21.9969  18.9865
0202-12-14_17:10:29.020000      33086.75        2.91169700e-01       -1.44388279e-07  21.9969  18.9865
0202-12-14_17:10:29.234000      33086.96        3.86919300e-01       -1.56102209e-07  21.9969  18.9865
0202-12-14_17:10:29.438000      33087.17        4.88432400e-01       -1.43582559e-07  21.9969  18.9865
0202-12-14_17:10:29.645000      33087.37        5.87742400e-01       -1.51391849e-07  21.9969  18.9865
0202-12-14_17:10:29.836000      33087.56        6.83033400e-01       -1.04350199e-07  21.9776  19.0760
0202-12-14_17:10:30.040000      33087.77        7.81095200e-01       -5.90439490e-08  21.9776  19.0760
0202-12-14_17:10:30.240000      33087.97        8.84283200e-01       -8.48889690e-08  21.9776  19.0760
0202-12-14_17:10:30.450000      33088.18        9.83579800e-01       -1.14762579e-07  21.9776  19.0760
0202-12-14_17:10:30.652000      33088.38        1.07694700e+00       -1.46123679e-07  21.9932  19.2234
0202-12-14_17:10:30.844000      33088.57        1.18079700e+00       -1.23997369e-07  21.9932  19.2234
0202-12-14_17:10:31.050000      33088.78        1.27686300e+00       -1.53623069e-07  21.9932  19.2234
0202-12-14_17:10:31.246000      33088.97        1.37819600e+00       -1.58643329e-07  21.9932  19.2234
0202-12-14_17:10:31.440000      33089.17        1.47790000e+00       -1.15878189e-07  21.9932  19.2234
0202-12-14_17:10:31.645000      33089.37        1.57337400e+00       -8.60665590e-08  21.9932  19.2234
0202-12-14_17:10:31.840000      33089.57        1.67254000e+00       -1.18233379e-07  21.9943  18.8979
0202-12-14_17:10:32.050000      33089.78        1.77729800e+00       -1.35339429e-07  21.9943  18.8979
0202-12-14_17:10:32.246000      33089.97        1.86711000e+00       -1.42033099e-07  21.9943  18.8979
0202-12-14_17:10:32.440000      33090.17        1.97464600e+00       -1.40421659e-07  21.9943  18.8979
0202-12-14_17:10:32.652000      33090.38        2.07302100e+00       -1.66142719e-07  21.9958  19.2901
0202-12-14_17:10:32.855000      33090.58        2.16726600e+00       -1.97441839e-07  21.9958  19.2901
0202-12-14_17:10:33.055000      33090.78        2.27277900e+00       -2.82910119e-07  21.9958  19.2901
0202-12-14_17:10:33.254000      33090.98        2.36774200e+00       -4.89546009e-07  21.9958  19.2901
0202-12-14_17:10:33.460000      33091.19        2.46735600e+00       -2.16482074e-06  21.9958  19.2901
0202-12-14_17:10:33.660000      33091.39        2.57006000e+00       -3.61245098e-06  21.9957  18.9536
0202-12-14_17:10:33.863000      33091.59        2.66495500e+00       -6.70703408e-06  21.9957  18.9536
0202-12-14_17:10:34.060000      33091.79        2.76457100e+00       -1.25292880e-05  21.9957  18.9536
