# Ic = 4.42 A, n = 27.06 , Tavg = 19.97 K, f33-2400keV-0nA-20K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-12-20_19:59:29.434000      2142.50        4.86271700e-02       -5.26650550e-09  19.9815  19.6263
0202-12-20_19:59:29.640000      2142.71        9.31598200e-02       -1.29883550e-09  19.9815  19.6263
0202-12-20_19:59:29.867000      2142.94        1.88802800e-01        2.60651450e-09  19.9815  19.6263
0202-12-20_19:59:30.070000      2143.14        2.91449300e-01        3.59817450e-09  19.9580  19.9683
0202-12-20_19:59:30.260000      2143.33        3.86313100e-01        8.37053450e-09  19.9580  19.9683
0202-12-20_19:59:30.457000      2143.53        4.83785900e-01        1.73881450e-09  19.9580  19.9683
0202-12-20_19:59:30.650000      2143.72        5.86963800e-01       -1.54605550e-09  19.9580  19.9683
0202-12-20_19:59:30.902000      2143.97        6.85451800e-01       -2.35177550e-09  19.9580  19.9683
0202-12-20_19:59:31.098000      2144.17        7.84865300e-01       -4.89290550e-09  19.9937  19.6421
0202-12-20_19:59:31.290000      2144.36        8.83912800e-01        3.28828450e-09  19.9937  19.6421
0202-12-20_19:59:31.496000      2144.57        9.78910100e-01        9.85802450e-09  19.9937  19.6421
0202-12-20_19:59:31.688000      2144.76        1.07833800e+00        8.37053450e-09  19.9937  19.6421
0202-12-20_19:59:31.890000      2144.96        1.18048200e+00        1.17793645e-08  19.9937  19.6421
0202-12-20_19:59:32.086000      2145.16        1.27599800e+00        3.72213450e-09  19.9680  19.8198
0202-12-20_19:59:32.277000      2145.35        1.37431500e+00        5.27160450e-09  19.9680  19.8198
0202-12-20_19:59:32.480000      2145.55        1.47727600e+00        5.33358450e-09  19.9680  19.8198
0202-12-20_19:59:32.670000      2145.74        1.57683000e+00        6.32524450e-09  19.9680  19.8198
0202-12-20_19:59:32.902000      2145.97        1.67216300e+00        1.42585145e-08  19.9680  19.8198
0202-12-20_19:59:33.105000      2146.18        1.77702400e+00        1.04778145e-08  19.9723  19.8869
0202-12-20_19:59:33.312000      2146.38        1.87094500e+00        6.26326450e-09  19.9723  19.8869
0202-12-20_19:59:33.504000      2146.57        1.97090500e+00        1.61485450e-09  19.9723  19.8869
0202-12-20_19:59:33.695000      2146.77        2.07229900e+00        5.76743450e-09  19.9723  19.8869
0202-12-20_19:59:33.910000      2146.98        2.17317200e+00        3.41224450e-09  19.9933  19.6318
0202-12-20_19:59:34.105000      2147.18        2.26733000e+00        6.13930450e-09  19.9933  19.6318
0202-12-20_19:59:34.297000      2147.37        2.36501000e+00        6.82106450e-09  19.9933  19.6318
0202-12-20_19:59:34.500000      2147.57        2.46900100e+00        1.32048745e-08  19.9933  19.6318
0202-12-20_19:59:34.695000      2147.77        2.56380300e+00        1.04778145e-08  19.9933  19.6318
0202-12-20_19:59:34.890000      2147.96        2.66938200e+00        7.56481450e-09  19.9933  19.6318
0202-12-20_19:59:35.090000      2148.16        2.76765000e+00        8.92834450e-09  19.9601  19.9746
0202-12-20_19:59:35.285000      2148.35        2.85879300e+00        8.49640450e-09  19.9601  19.9746
0202-12-20_19:59:35.477000      2148.55        2.96537800e+00        7.32072450e-09  19.9601  19.9746
0202-12-20_19:59:35.680000      2148.75        3.06527200e+00        7.19932450e-09  19.9601  19.9746
0202-12-20_19:59:35.887000      2148.96        3.16033900e+00        7.38526450e-09  19.9601  19.9746
0202-12-20_19:59:36.090000      2149.16        3.26376200e+00        9.98837450e-09  19.9683  19.6395
0202-12-20_19:59:36.280000      2149.35        3.36309400e+00        9.61649450e-09  19.9683  19.6395
0202-12-20_19:59:36.473000      2149.55        3.45397400e+00        1.32732445e-08  19.9683  19.6395
0202-12-20_19:59:36.668000      2149.74        3.56127700e+00        1.48846945e-08  19.9683  19.6395
0202-12-20_19:59:36.906000      2149.98        3.66759600e+00        1.86653945e-08  19.9683  19.6395
0202-12-20_19:59:37.110000      2150.18        3.75922100e+00        1.37070945e-08  19.9658  19.8327
0202-12-20_19:59:37.300000      2150.37        3.86002700e+00        1.25294945e-08  19.9658  19.8327
0202-12-20_19:59:37.492000      2150.56        3.95530600e+00        8.50088450e-09  19.9658  19.8327
0202-12-20_19:59:37.695000      2150.77        4.05348300e+00        2.17023545e-08  19.9658  19.8327
0202-12-20_19:59:37.890000      2150.96        4.15750100e+00        3.47798745e-08  19.9658  19.8327
0202-12-20_19:59:38.098000      2151.17        4.25640700e+00        6.67609045e-08  19.9690  19.8758
0202-12-20_19:59:38.293000      2151.36        4.35176800e+00        1.33202134e-07  19.9690  19.8758
0202-12-20_19:59:38.484000      2151.56        4.45519200e+00        2.27843694e-07  19.9690  19.8758
0202-12-20_19:59:38.688000      2151.76        4.55452400e+00        3.83348384e-07  19.9690  19.8758
0202-12-20_19:59:38.890000      2151.96        4.64725100e+00        7.31545024e-07  19.9690  19.8758
0202-12-20_19:59:39.086000      2152.16        4.75336000e+00        2.19684673e-06  19.9745  19.6342
0202-12-20_19:59:39.290000      2152.36        4.85199500e+00        3.35213070e-06  19.9745  19.6342
0202-12-20_19:59:39.484000      2152.55        4.94559700e+00        4.80001634e-06  19.9745  19.6342
0202-12-20_19:59:39.676000      2152.75        5.05061600e+00        8.16973914e-06  19.9745  19.6342
0202-12-20_19:59:39.906000      2152.98        5.15380400e+00        1.35519739e-05  19.9745  19.6342
0202-12-20_19:59:40.100000      2153.17        5.25050100e+00        1.93947106e-05  19.9708  19.9743
0202-12-20_19:59:40.297000      2153.37        5.34912200e+00        2.78430338e-05  19.9708  19.9743
