# Ic = 4.45 A, n = 25.19 , Tavg = 21.21 K, f33-150keV-0nA-21p2K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-12-20_19:22:38.785000      707.83        5.47024100e-02       -4.86527900e-09  21.1994  20.8708
0202-12-20_19:22:38.990000      708.03        4.88104300e-02       -2.69602900e-09  21.1994  20.8708
0202-12-20_19:22:39.180000      708.22        9.78667400e-02       -1.20853900e-09  21.1994  20.8708
0202-12-20_19:22:39.390000      708.43        1.43289300e-01       -6.50729000e-10  21.1994  20.8708
0202-12-20_19:22:39.586000      708.63        1.97014600e-01        1.70446100e-09  21.1726  21.0916
0202-12-20_19:22:39.777000      708.82        2.46706200e-01        2.63414100e-09  21.1726  21.0916
0202-12-20_19:22:39.980000      709.02        2.92205000e-01        4.64891000e-10  21.1726  21.0916
0202-12-20_19:22:40.170000      709.21        3.45620200e-01       -1.58040900e-09  21.1726  21.0916
0202-12-20_19:22:40.395000      709.44        3.96254100e-01       -2.01425900e-09  21.1726  21.0916
0202-12-20_19:22:40.590000      709.63        4.43440500e-01        3.19195100e-09  21.2060  21.0075
0202-12-20_19:22:40.780000      709.82        4.94387600e-01        7.53046100e-09  21.2060  21.0075
0202-12-20_19:22:40.973000      710.02        5.43699900e-01        5.54714100e-09  21.2060  21.0075
0202-12-20_19:22:41.170000      710.21        5.91425000e-01        5.48516100e-09  21.2060  21.0075
0202-12-20_19:22:41.387000      710.43        6.41886700e-01        5.05131100e-09  21.2060  21.0075
0202-12-20_19:22:41.594000      710.64        6.92829400e-01        1.95238100e-09  21.1878  20.9043
0202-12-20_19:22:41.797000      710.84        7.38096700e-01        3.62580100e-09  21.1878  20.9043
0202-12-20_19:22:42             711.04        7.91068100e-01        4.61746100e-09  21.1878  20.9043
0202-12-20_19:22:42.190000      711.23        8.40830900e-01        7.46848100e-09  21.1878  20.9043
0202-12-20_19:22:42.402000      711.44        8.86214000e-01        2.94404100e-09  21.1878  20.9043
0202-12-20_19:22:42.598000      711.64        9.40033900e-01        7.90233100e-09  21.1794  21.1628
0202-12-20_19:22:42.790000      711.83        9.89511700e-01        7.09661100e-09  21.1794  21.1628
0202-12-20_19:22:42.996000      712.04        1.03497300e+00        1.15590810e-08  21.1794  21.1628
0202-12-20_19:22:43.188000      712.23        1.08893900e+00        9.57576100e-09  21.1794  21.1628
0202-12-20_19:22:43.402000      712.44        1.13833200e+00        6.78646100e-09  21.1794  21.1628
0202-12-20_19:22:43.598000      712.64        1.18545600e+00        7.83907100e-09  21.2036  20.8447
0202-12-20_19:22:43.790000      712.83        1.23732200e+00        5.04926100e-09  21.2036  20.8447
0202-12-20_19:22:43.980000      713.02        1.28715500e+00        1.00690310e-08  21.2036  20.8447
0202-12-20_19:22:44.188000      713.23        1.33255100e+00        1.53991910e-08  21.2036  20.8447
0202-12-20_19:22:44.410000      713.45        1.38810800e+00        1.81262510e-08  21.2036  20.8447
0202-12-20_19:22:44.610000      713.65        1.43439900e+00        2.04194710e-08  21.2005  21.1288
0202-12-20_19:22:44.805000      713.84        1.48343800e+00        1.84361510e-08  21.2005  21.1288
0202-12-20_19:22:45.008000      714.05        1.53518500e+00        1.87460410e-08  21.2005  21.1288
0202-12-20_19:22:45.203000      714.24        1.58300300e+00        1.26721310e-08  21.2005  21.1288
0202-12-20_19:22:45.414000      714.45        1.63298900e+00        1.16184910e-08  21.2005  21.1288
0202-12-20_19:22:45.605000      714.65        1.68419900e+00        1.16804710e-08  21.1904  20.9817
0202-12-20_19:22:45.797000      714.84        1.73354400e+00        1.45314910e-08  21.1904  20.9817
0202-12-20_19:22:45.992000      715.03        1.77840600e+00        1.12466210e-08  21.1904  20.9817
0202-12-20_19:22:46.190000      715.23        1.83274900e+00        1.06268310e-08  21.1904  20.9817
0202-12-20_19:22:46.426000      715.47        1.88511800e+00        5.79250100e-09  21.1904  20.9817
0202-12-20_19:22:46.617000      715.66        1.93232900e+00        8.08571100e-09  21.1821  20.9374
0202-12-20_19:22:46.824000      715.86        1.98182500e+00        6.84613100e-09  21.1821  20.9374
0202-12-20_19:22:47.016000      716.06        2.02905100e+00        9.88309100e-09  21.1821  20.9374
