# Ic =  nan A, n =  nan , Tavg = 20.70 K, f33-150keV-0nA-20p5K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-12-20_19:15:45.750000      294.79        1.57741500e-02        3.35924350e-09  20.6725  20.5518
0202-12-20_19:15:45.940000      294.98        5.67615400e-03       -7.31346500e-10  20.6725  20.5518
0202-12-20_19:15:46.145000      295.19        6.20235100e-03        3.60716350e-09  20.6725  20.5518
0202-12-20_19:15:46.350000      295.39        7.17890600e-03        4.78475350e-09  20.6725  20.5518
0202-12-20_19:15:46.555000      295.60        8.05899300e-03        2.30561350e-09  20.6808  20.3786
0202-12-20_19:15:46.750000      295.79        9.49414300e-03        2.36758350e-09  20.6808  20.3786
0202-12-20_19:15:46.940000      295.98        1.02792500e-02        1.43916350e-09  20.6808  20.3786
0202-12-20_19:15:47.133000      296.18        1.13359400e-02        6.46133350e-09  20.6808  20.3786
0202-12-20_19:15:47.350000      296.39        1.21537000e-02        4.78980350e-09  20.6808  20.3786
0202-12-20_19:15:47.547000      296.59        1.32846000e-02        2.62180350e-09  20.6659  20.6379
0202-12-20_19:15:47.740000      296.78        1.43994000e-02        5.03897350e-09  20.6659  20.6379
0202-12-20_19:15:47.950000      296.99        1.53032300e-02        5.78272350e-09  20.6659  20.6379
0202-12-20_19:15:48.145000      297.18        1.61180200e-02        3.55148350e-09  20.6659  20.6379
0202-12-20_19:15:48.355000      297.40        1.70114600e-02        2.43586350e-09  20.6659  20.6379
0202-12-20_19:15:48.555000      297.59        1.81008100e-02        4.17127350e-09  20.6832  20.3816
0202-12-20_19:15:48.746000      297.79        1.93593500e-02        1.01832135e-08  20.6832  20.3816
0202-12-20_19:15:48.940000      297.98        2.02706100e-02        1.04311335e-08  20.6832  20.3816
0202-12-20_19:15:49.150000      298.19        2.12100600e-02        1.55133935e-08  20.6832  20.3816
0202-12-20_19:15:49.350000      298.39        2.21302100e-02        1.81165035e-08  20.6832  20.3816
0202-12-20_19:15:49.543000      298.58        2.32388500e-02        1.89222235e-08  20.6634  20.6595
0202-12-20_19:15:49.742000      298.78        2.42732900e-02        1.52654735e-08  20.6634  20.6595
0202-12-20_19:15:49.938000      298.98        2.53403700e-02        1.20425835e-08  20.6634  20.6595
0202-12-20_19:15:50.140000      299.18        2.60883700e-02        9.19155350e-09  20.6634  20.6595
0202-12-20_19:15:50.360000      299.40        2.72920000e-02        7.02229350e-09  20.6634  20.6595
0202-12-20_19:15:50.550000      299.59        2.82270000e-02        3.98533350e-09  20.6807  20.5875
0202-12-20_19:15:50.746000      299.79        2.90106200e-02        3.11763350e-09  20.6807  20.5875
0202-12-20_19:15:50.938000      299.98        2.99141400e-02        3.98533350e-09  20.6807  20.5875
0202-12-20_19:15:51.133000      300.17        3.11044100e-02        9.81134350e-09  20.6807  20.5875
0202-12-20_19:15:51.367000      300.41        3.19652000e-02        1.43357935e-08  20.6807  20.5875
0202-12-20_19:15:51.574000      300.62        3.30515800e-02        1.46456835e-08  20.6796  20.3475
0202-12-20_19:15:51.770000      300.81        3.38233300e-02        1.42118335e-08  20.6796  20.3475
0202-12-20_19:15:51.960000      301.00        3.51753700e-02        1.03691535e-08  20.6796  20.3475
0202-12-20_19:15:52.168000      301.21        3.61578600e-02        6.03063350e-09  20.6796  20.3475
0202-12-20_19:15:52.387000      301.43        3.72225600e-02        7.00463500e-10  20.6796  20.3475
0202-12-20_19:15:52.580000      301.62        3.77227100e-02        6.52646350e-09  20.6701  20.6801
0202-12-20_19:15:52.770000      301.81        3.91341200e-02        1.16707035e-08  20.6701  20.6801
0202-12-20_19:15:52.960000      302.00        3.96491100e-02        1.39645535e-08  20.6701  20.6801
0202-12-20_19:15:53.156000      302.20        4.07636800e-02        1.45233135e-08  20.6701  20.6801
0202-12-20_19:15:53.363000      302.40        4.17595300e-02        1.79334035e-08  20.6701  20.6801
0202-12-20_19:15:53.562000      302.61        4.30269800e-02        1.69420635e-08  20.6727  20.3481
0202-12-20_19:15:53.758000      302.80        4.36206300e-02        1.34092735e-08  20.6727  20.3481
0202-12-20_19:15:53.953000      302.99        4.47769000e-02        1.13639635e-08  20.6727  20.3481
0202-12-20_19:15:54.150000      303.19        4.56525300e-02        1.01243935e-08  20.6727  20.3481
0202-12-20_19:15:54.370000      303.41        4.68160900e-02        1.22316735e-08  20.6727  20.3481
0202-12-20_19:15:54.580000      303.62        4.77258600e-02        9.75252350e-09  20.6615  20.5615
0202-12-20_19:15:54.780000      303.82        4.90645400e-02        1.04962635e-08  20.6615  20.5615
0202-12-20_19:15:54.984000      304.02        5.00811600e-02        9.25668350e-09  20.6615  20.5615
