# Ic =  nan A, n =  nan , Tavg = 23.08 K, f37-beamOnSet1-23K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-05-12_19:31:10.562000      3680.04        4.05660600e-01        1.50191667e-08  23.0609  22.9140
0202-05-12_19:31:10.973000      3680.45        5.87608900e-01        2.01633367e-08  23.0888  22.8505
0202-05-12_19:31:11.370000      3680.84        1.00025900e+00        2.60512567e-08  23.0888  22.8505
0202-05-12_19:31:11.777000      3681.25        1.18545800e+00        2.34481767e-08  23.0888  22.8505
0202-05-12_19:31:12.188000      3681.66        1.57139300e+00        2.27664167e-08  23.0589  22.8796
0202-05-12_19:31:12.594000      3682.07        1.77709900e+00        1.79941067e-08  23.0589  22.8796
0202-05-12_19:31:12.996000      3682.47        2.16858500e+00        2.66090567e-08  23.0887  22.9198
0202-05-12_19:31:13.402000      3682.88        2.37125400e+00        2.14648767e-08  23.0887  22.9198
0202-05-12_19:31:13.836000      3683.31        2.75947700e+00        2.60512567e-08  23.0887  22.9198
0202-05-12_19:31:14.240000      3683.71        2.96655000e+00        2.28283967e-08  23.0668  22.7990
0202-05-12_19:31:14.645000      3684.12        3.35503700e+00        1.76842167e-08  23.0668  22.7990
0202-05-12_19:31:15.047000      3684.52        3.56079600e+00        2.00389167e-08  23.0787  22.9508
0202-05-12_19:31:15.453000      3684.93        3.95048800e+00        2.40658467e-08  23.0787  22.9508
0202-05-12_19:31:15.887000      3685.36        4.33998900e+00        2.73504467e-08  23.0787  22.9508
0202-05-12_19:31:16.290000      3685.76        4.54607200e+00        2.45614367e-08  23.0744  22.8042
0202-05-12_19:31:16.690000      3686.17        4.93505700e+00        2.56150667e-08  23.0744  22.8042
0202-05-12_19:31:17.098000      3686.57        5.13806400e+00        2.26401267e-08  23.0807  22.9212
0202-05-12_19:31:17.500000      3686.97        5.53040900e+00        3.48497867e-08  23.0807  22.9212
0202-05-12_19:31:17.918000      3687.39        5.73703400e+00        2.67306667e-08  23.0807  22.9212
0202-05-12_19:31:18.330000      3687.80        6.12586700e+00        3.11311067e-08  23.0709  22.8954
0202-05-12_19:31:18.730000      3688.20        6.33117300e+00        3.00155067e-08  23.0709  22.8954
0202-05-12_19:31:19.137000      3688.61        6.72288100e+00        3.10691267e-08  23.0853  22.8378
0202-05-12_19:31:19.540000      3689.01        6.92765500e+00        2.17724267e-08  23.0853  22.8378
0202-05-12_19:31:19.950000      3689.42        7.31582900e+00        2.87139667e-08  23.0853  22.8378
0202-05-12_19:31:20.340000      3689.82        7.52497300e+00        3.20607767e-08  23.0591  22.9441
0202-05-12_19:31:20.734000      3690.21        7.90890700e+00        3.75148367e-08  23.0591  22.9441
0202-05-12_19:31:21.137000      3690.61        8.09279400e+00        3.14398767e-08  23.0818  22.8410
0202-05-12_19:31:21.540000      3691.02        8.50614400e+00        3.72026967e-08  23.0818  22.8410
0202-05-12_19:31:21.957000      3691.43        8.68893000e+00        3.06330367e-08  23.0553  22.8563
0202-05-12_19:31:22.370000      3691.84        9.09997800e+00        3.00132567e-08  23.0553  22.8563
0202-05-12_19:31:22.790000      3692.26        9.28361500e+00        3.13767767e-08  23.0553  22.8563
0202-05-12_19:31:23.195000      3692.67        9.67434200e+00        4.06734667e-08  23.0917  22.9447
0202-05-12_19:31:23.586000      3693.06        9.87625200e+00        2.98893067e-08  23.0917  22.9447
0202-05-12_19:31:23.984000      3693.46        1.02666000e+01        4.43301667e-08  23.0650  22.7992
0202-05-12_19:31:24.390000      3693.86        1.04736600e+01        4.64374167e-08  23.0650  22.7992
0202-05-12_19:31:24.810000      3694.28        1.08602300e+01        6.54646467e-08  23.0650  22.7992
0202-05-12_19:31:25.240000      3694.71        1.10679800e+01        8.97600067e-08  23.0742  22.9817
0202-05-12_19:31:25.633000      3695.11        1.14549200e+01        1.87189357e-07  23.0742  22.9817
0202-05-12_19:31:26.035000      3695.51        1.16634300e+01        3.07736487e-07  23.0691  22.8239
0202-05-12_19:31:26.438000      3695.91        1.20507900e+01        5.79075977e-07  23.0691  22.8239
0202-05-12_19:31:26.844000      3696.32        1.22587800e+01        1.02767309e-06  23.0691  22.8239
0202-05-12_19:31:27.254000      3696.73        1.26477300e+01        2.61077966e-06  23.0671  22.9385
0202-05-12_19:31:27.656000      3697.13        1.28532400e+01        4.05152025e-06  23.0671  22.9385
0202-05-12_19:31:28.062000      3697.54        1.32462700e+01        8.27228395e-06  23.0588  22.9125
0202-05-12_19:31:28.470000      3697.94        1.34478900e+01        1.27422611e-05  23.0588  22.9125
0202-05-12_19:31:28.875000      3698.35        1.38388800e+01        2.61394867e-05  23.0845  22.8500
