# Tc = 0.00 K, f29-Anneal3daysAt310K
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
15538.99	15538.99	1.66E-03	1.46E-06	79.7203	78.36
15540.06	15540.06	1.66E-03	1.47E-06	79.6855	78.345
15541.14	15541.14	2.00E-03	1.47E-06	79.7538	78.3872
15542.22	15542.22	1.70E-03	1.43E-06	79.7405	78.3569
15543.3	15543.3	1.77E-03	1.44E-06	79.6966	78.3492
15544.39	15544.39	1.50E-03	1.36E-06	79.6792	78.2648
15545.46	15545.46	1.79E-03	1.39E-06	79.7386	78.2939
15546.53	15546.53	1.83E-03	1.21E-06	79.6885	78.259
15547.61	15547.61	1.97E-03	1.45E-06	79.6768	78.2956
15548.69	15548.69	1.86E-03	1.46E-06	79.7584	78.2628
15549.78	15549.78	1.65E-03	1.31E-06	79.7247	78.2759
15550.86	15550.86	1.64E-03	1.47E-06	79.7202	78.3078
15551.93	15551.93	1.93E-03	1.42E-06	79.6948	78.2492
15553.02	15553.02	2.03E-03	1.46E-06	79.6739	78.2069
15554.09	15554.09	2.06E-03	1.46E-06	79.6072	78.1774
15555.19	15555.19	2.25E-03	1.38E-06	79.6535	78.2091
15556.26	15556.26	2.08E-03	1.43E-06	79.6206	78.2131
15557.35	15557.35	1.79E-03	1.45E-06	79.6098	78.2532
15558.43	15558.43	2.17E-03	1.45E-06	79.6146	78.2166
15559.52	15559.52	2.03E-03	1.36E-06	79.4874	78.1865
15560.6	15560.6	1.91E-03	1.45E-06	79.5115	78.1606
15561.7	15561.7	2.12E-03	1.40E-06	79.5152	78.158
15562.79	15562.79	1.78E-03	1.46E-06	79.5089	78.1452
15563.86	15563.86	1.95E-03	1.44E-06	79.5381	78.1294
15564.94	15564.94	1.80E-03	1.43E-06	79.5312	78.1788
15566.01	15566.01	1.74E-03	1.35E-06	79.553	78.1406
15567.07	15567.07	1.41E-03	1.43E-06	79.506	78.1476
15568.16	15568.16	1.32E-03	1.42E-06	79.4695	78.1045
15569.26	15569.26	1.85E-03	1.42E-06	79.4599	78.0871
15570.34	15570.34	1.56E-03	1.34E-06	79.4629	78.0494
15571.41	15571.41	1.30E-03	1.43E-06	79.4271	78.0684
15572.48	15572.48	1.42E-03	1.47E-06	79.4784	78.0466
15573.55	15573.55	1.43E-03	1.44E-06	79.4307	78.0804
15574.63	15574.63	1.59E-03	1.46E-06	79.4173	78.0478
15575.73	15575.73	1.59E-03	1.37E-06	79.4872	78.0679
15576.81	15576.81	1.67E-03	1.43E-06	79.4481	78.0565
15577.89	15577.89	1.72E-03	1.36E-06	79.4644	78.0152
15578.96	15578.96	1.61E-03	1.47E-06	79.4141	77.9777
15580.05	15580.05	1.76E-03	1.45E-06	79.3557	77.9406
15581.12	15581.12	1.78E-03	1.29E-06	79.4584	77.9807
15582.2	15582.2	1.80E-03	1.29E-06	79.4957	77.9743
15583.28	15583.28	1.99E-03	1.26E-06	79.4239	78.0254
15584.35	15584.35	1.75E-03	1.44E-06	79.3625	78.0452
15585.44	15585.44	1.96E-03	1.35E-06	79.3999	78.0618
15586.52	15586.52	1.83E-03	1.43E-06	79.3932	78.0413
15587.6	15587.6	2.00E-03	1.43E-06	79.3036	78.0341
15588.71	15588.71	1.83E-03	1.34E-06	79.2783	78.0019
15589.79	15589.79	1.91E-03	1.46E-06	79.3801	77.9767
15590.88	15590.88	1.83E-03	1.44E-06	79.3366	77.9738
15591.95	15591.95	1.88E-03	1.40E-06	79.3099	77.9602
15593.02	15593.02	2.02E-03	1.30E-06	79.3255	77.9513
15594.1	15594.1	1.91E-03	1.28E-06	79.254	77.9295
15595.19	15595.19	1.86E-03	1.42E-06	79.3462	77.9136
15596.26	15596.26	1.99E-03	1.35E-06	79.3198	77.9019
15597.35	15597.35	2.04E-03	1.33E-06	79.2734	77.9
15598.43	15598.43	2.01E-03	1.46E-06	79.2212	77.8885
15599.5	15599.5	2.10E-03	1.42E-06	79.3077	77.8851
15600.57	15600.57	1.89E-03	1.43E-06	79.203	77.8549
15601.67	15601.67	1.63E-03	1.36E-06	79.2956	77.844
15602.76	15602.76	1.61E-03	1.32E-06	79.2798	77.8329
15603.83	15603.83	2.00E-03	1.44E-06	79.1522	77.8139
15604.92	15604.92	1.72E-03	1.41E-06	79.1988	77.8261
15606.01	15606.01	1.66E-03	1.37E-06	79.1462	77.8071
15607.09	15607.09	2.00E-03	1.42E-06	79.0893	77.7998
15608.2	15608.2	1.69E-03	1.41E-06	79.1075	77.7751
15609.27	15609.27	1.62E-03	1.37E-06	79.0838	77.7612
15610.34	15610.34	1.58E-03	1.41E-06	79.2019	77.7612
15611.43	15611.43	1.85E-03	1.32E-06	79.0522	77.7631
15612.5	15612.5	1.79E-03	1.38E-06	79.0905	77.7436
15613.59	15613.59	1.48E-03	1.26E-06	79.1464	77.7404
15614.68	15614.68	1.84E-03	1.31E-06	79.0992	77.7188
15615.76	15615.76	1.80E-03	1.43E-06	79.1321	77.6935
15616.83	15616.83	1.73E-03	1.41E-06	79.0911	77.6984
15617.9	15617.9	1.78E-03	1.41E-06	79.079	77.6824
15618.99	15618.99	1.63E-03	1.28E-06	79.0439	77.6888
15620.07	15620.07	1.59E-03	1.40E-06	79.0476	77.6617
15621.16	15621.16	1.62E-03	1.45E-06	79.0611	77.6652
15622.25	15622.25	1.82E-03	1.35E-06	79.0297	77.6381
15623.34	15623.34	1.96E-03	1.27E-06	79.0702	77.6388
15624.42	15624.42	1.96E-03	1.45E-06	79.0725	77.6326
15625.49	15625.49	1.74E-03	1.58E-06	78.9689	77.6263
15626.57	15626.57	2.02E-03	1.47E-06	78.9586	77.6284
15627.65	15627.65	1.85E-03	1.43E-06	78.9303	77.6256
15628.73	15628.73	1.94E-03	1.35E-06	78.9828	77.5893
15629.8	15629.8	1.65E-03	1.37E-06	78.9783	77.5709
15630.88	15630.88	1.76E-03	1.35E-06	78.9828	77.5671
15631.96	15631.96	1.72E-03	1.42E-06	78.8487	77.551
15633.04	15633.04	1.68E-03	1.43E-06	78.8778	77.5625
15634.11	15634.11	1.44E-03	1.42E-06	78.856	77.5444
15635.2	15635.2	1.55E-03	1.42E-06	78.8176	77.5471
15636.28	15636.28	1.88E-03	1.40E-06	78.7937	77.5301
15637.36	15637.36	1.73E-03	1.43E-06	78.9147	77.5175
15638.45	15638.45	1.76E-03	1.36E-06	78.9026	77.503
15639.52	15639.52	1.75E-03	1.42E-06	78.8442	77.5011
15640.59	15640.59	1.73E-03	1.43E-06	78.7915	77.4711
15641.68	15641.68	1.71E-03	1.41E-06	78.8554	77.4782
15642.75	15642.75	1.63E-03	1.38E-06	78.8142	77.4607
15643.85	15643.85	1.64E-03	1.29E-06	78.8709	77.4618
15644.92	15644.92	1.59E-03	1.24E-06	78.794	77.4571
15646	15646	1.55E-03	1.15E-06	78.8	77.4365
15647.08	15647.08	1.73E-03	1.00E-06	78.7896	77.422
15648.16	15648.16	1.81E-03	1.26E-06	78.7665	77.4049
15649.25	15649.25	1.75E-03	1.26E-06	78.8391	77.388
15650.33	15650.33	1.48E-03	1.43E-06	78.7991	77.3915
15651.42	15651.42	1.59E-03	1.44E-06	78.8032	77.405
15652.5	15652.5	1.57E-03	1.45E-06	78.7192	77.4153
15653.57	15653.57	1.65E-03	1.36E-06	78.6552	77.3641
15654.68	15654.68	1.33E-03	1.39E-06	78.7168	77.4004
15655.76	15655.76	1.87E-03	1.34E-06	78.7294	77.3875
15656.84	15656.84	1.72E-03	1.46E-06	78.6759	77.3326
15657.91	15657.91	1.70E-03	1.22E-06	78.6831	77.3515
15658.98	15658.98	1.59E-03	1.43E-06	78.6416	77.3042
15660.07	15660.07	1.86E-03	1.24E-06	78.6867	77.3397
15661.16	15661.16	1.78E-03	1.44E-06	78.6734	77.2928
15662.24	15662.24	1.86E-03	1.36E-06	78.6503	77.3251
15663.32	15663.32	1.84E-03	1.37E-06	78.6046	77.2817
15664.39	15664.39	1.79E-03	1.41E-06	78.5932	77.3158
15665.47	15665.47	1.66E-03	1.46E-06	78.5841	77.2661
15666.54	15666.54	1.72E-03	1.36E-06	78.5614	77.2949
15667.64	15667.64	1.78E-03	1.35E-06	78.578	77.2529
15668.73	15668.73	2.01E-03	1.39E-06	78.4927	77.2745
15669.81	15669.81	1.97E-03	1.08E-06	78.4943	77.2456
15670.88	15670.88	1.73E-03	1.13E-06	78.546	77.1983
15671.97	15671.97	1.51E-03	1.54E-06	78.4949	77.2204
15673.04	15673.04	1.63E-03	1.33E-06	78.5157	77.1738
15675.21	15675.21	1.78E-03	1.20E-06	78.5066	77.1805
15676.29	15676.29	1.58E-03	1.23E-06	78.5102	77.2125
15677.36	15677.36	1.74E-03	1.41E-06	78.5045	77.1668
15678.44	15678.44	1.96E-03	1.36E-06	78.4233	77.1939
15679.51	15679.51	2.10E-03	1.41E-06	78.4207	77.143
15680.59	15680.59	1.83E-03	1.45E-06	78.443	77.172
15681.67	15681.67	2.04E-03	1.37E-06	78.5162	77.1245
15682.75	15682.75	1.76E-03	1.27E-06	78.3857	77.1051
15683.82	15683.82	1.86E-03	1.36E-06	78.4686	77.1247
15684.91	15684.91	2.07E-03	1.38E-06	78.4887	77.0878
15685.97	15685.97	1.88E-03	1.22E-06	78.4595	77.1234
15687.04	15687.04	1.85E-03	1.43E-06	78.4005	77.0782
15688.12	15688.12	1.88E-03	1.41E-06	78.3777	77.118
15689.22	15689.22	1.68E-03	1.31E-06	78.3579	77.0692
15690.31	15690.31	1.94E-03	1.61E-06	78.4025	77.0981
15691.38	15691.38	1.59E-03	1.39E-06	78.3706	77.045
15692.46	15692.46	1.67E-03	1.43E-06	78.3773	77.0672
15693.55	15693.55	1.72E-03	1.26E-06	78.4286	77.0086
15694.63	15694.63	1.90E-03	1.47E-06	78.3643	77.0445
15695.72	15695.72	1.51E-03	1.35E-06	78.4445	77.0345
15696.81	15696.81	1.97E-03	1.28E-06	78.3623	76.9875
15697.88	15697.88	1.89E-03	1.34E-06	78.3629	77.0175
15698.96	15698.96	1.71E-03	1.38E-06	78.294	76.9832
15700.05	15700.05	1.64E-03	1.45E-06	78.3107	77.0219
15701.14	15701.14	1.57E-03	1.24E-06	78.3322	76.9738
15702.22	15702.22	1.92E-03	1.32E-06	78.2907	77.0031
15703.29	15703.29	1.87E-03	1.73E-06	78.3328	76.9502
15704.36	15704.36	1.72E-03	1.34E-06	78.2949	76.9679
15705.44	15705.44	2.02E-03	1.36E-06	78.2695	76.9119
15706.53	15706.53	1.82E-03	1.33E-06	78.2802	76.9551
15707.6	15707.6	1.83E-03	1.19E-06	78.2096	76.9042
15708.69	15708.69	1.66E-03	1.09E-06	78.2679	76.9431
15709.76	15709.76	1.87E-03	1.22E-06	78.1654	76.9374
15710.84	15710.84	1.98E-03	1.45E-06	78.1451	76.8912
15711.91	15711.91	2.04E-03	1.27E-06	78.1306	76.9136
15713	15713	1.73E-03	1.03E-06	78.1712	76.8529
15714.07	15714.07	1.66E-03	1.23E-06	78.18	76.8748
15715.16	15715.16	1.78E-03	1.19E-06	78.174	76.8323
15716.25	15716.25	1.69E-03	1.13E-06	78.1427	76.8622
15717.32	15717.32	1.59E-03	1.21E-06	78.1336	76.8172
15720.57	15720.57	1.88E-03	1.48E-06	78.1371	76.8478
15721.7	15721.7	2.01E-03	1.54E-06	78.0994	76.7961
15722.79	15722.79	1.51E-03	1.39E-06	78.1315	76.771
15723.87	15723.87	1.65E-03	1.35E-06	78.1612	76.8054
15724.95	15724.95	2.03E-03	1.24E-06	78.1042	76.7501
15726.02	15726.02	1.65E-03	1.34E-06	78.0774	76.7841
15727.1	15727.1	1.77E-03	1.40E-06	78.1179	76.7454
15728.2	15728.2	1.73E-03	1.39E-06	78.0874	76.7772
15729.27	15729.27	2.00E-03	1.41E-06	78.0374	76.74
15730.36	15730.36	2.12E-03	1.38E-06	78.0631	76.7686
15731.44	15731.44	2.01E-03	1.36E-06	78.034	76.7092
15732.51	15732.51	1.70E-03	1.36E-06	78.0333	76.732
15733.58	15733.58	1.58E-03	1.32E-06	78.0434	76.6897
15734.69	15734.69	1.80E-03	1.29E-06	78.0861	76.7131
15735.77	15735.77	1.84E-03	1.24E-06	77.9723	76.717
15736.84	15736.84	1.83E-03	1.40E-06	77.9967	76.6742
15737.92	15737.92	1.55E-03	1.40E-06	77.9958	76.7041
15738.99	15738.99	2.04E-03	1.34E-06	77.9645	76.6549
15740.07	15740.07	1.95E-03	1.37E-06	77.9171	76.6783
15741.15	15741.15	1.69E-03	1.38E-06	77.9337	76.6316
15742.23	15742.23	1.82E-03	1.41E-06	78.0198	76.6593
15743.32	15743.32	1.78E-03	1.39E-06	77.9162	76.6037
15744.41	15744.41	1.62E-03	1.36E-06	77.986	76.6455
15745.48	15745.48	1.63E-03	1.33E-06	77.8525	76.609
15746.57	15746.57	1.70E-03	1.34E-06	77.8381	76.6266
15747.66	15747.66	1.90E-03	1.38E-06	77.8491	76.5809
15748.76	15748.76	1.88E-03	1.22E-06	77.9407	76.5582
15749.84	15749.84	1.83E-03	1.22E-06	77.9118	76.591
15750.91	15750.91	2.03E-03	1.39E-06	77.9428	76.5419
15752	15752	1.87E-03	1.24E-06	77.9181	76.5687
15753.09	15753.09	1.95E-03	1.31E-06	77.8387	76.522
15754.16	15754.16	1.74E-03	1.38E-06	77.8223	76.5625
15755.25	15755.25	2.05E-03	1.37E-06	77.867	76.5152
15756.34	15756.34	2.36E-03	1.27E-06	77.8592	76.5467
15757.43	15757.43	2.05E-03	1.35E-06	77.8703	76.5012
15758.5	15758.5	2.09E-03	1.34E-06	77.8562	76.5142
15759.58	15759.58	2.00E-03	1.20E-06	77.8661	76.4678
15760.65	15760.65	1.97E-03	1.29E-06	77.7726	76.5045
15761.74	15761.74	1.92E-03	1.37E-06	77.8142	76.5139
15762.82	15762.82	2.12E-03	1.35E-06	77.7689	76.4653
15763.9	15763.9	2.08E-03	1.33E-06	77.7592	76.4892
15764.99	15764.99	1.91E-03	1.33E-06	77.7091	76.435
15766.07	15766.07	2.07E-03	1.38E-06	77.7028	76.4577
15767.15	15767.15	2.12E-03	1.24E-06	77.6879	76.4096
15768.24	15768.24	2.05E-03	1.36E-06	77.6967	76.4461
15769.33	15769.33	2.18E-03	1.34E-06	77.6473	76.4059
15770.41	15770.41	2.07E-03	1.23E-06	77.6675	76.4337
15771.49	15771.49	1.72E-03	1.35E-06	77.6915	76.3943
15772.56	15772.56	2.29E-03	1.38E-06	77.6165	76.4089
15773.71	15773.71	2.07E-03	1.35E-06	77.6709	76.3551
15774.79	15774.79	2.05E-03	1.38E-06	77.6865	76.342
15775.87	15775.87	1.91E-03	1.21E-06	77.6771	76.382
15776.96	15776.96	2.05E-03	1.25E-06	77.6883	76.3423
15778.03	15778.03	2.02E-03	1.23E-06	77.6502	76.3726
15779.11	15779.11	2.12E-03	1.23E-06	77.6575	76.3085
15780.2	15780.2	1.97E-03	1.31E-06	77.6463	76.3279
15781.28	15781.28	2.17E-03	1.33E-06	77.6054	76.2937
15782.36	15782.36	2.16E-03	1.24E-06	77.5914	76.329
15783.43	15783.43	2.11E-03	1.24E-06	77.5205	76.2991
15784.51	15784.51	2.08E-03	1.33E-06	77.607	76.3324
15785.58	15785.58	1.95E-03	1.29E-06	77.6222	76.2806
15786.67	15786.67	1.85E-03	1.27E-06	77.5577	76.303
15787.74	15787.74	2.16E-03	1.36E-06	77.588	76.2772
15788.83	15788.83	2.12E-03	1.35E-06	77.5261	76.2407
15789.91	15789.91	2.20E-03	1.38E-06	77.4796	76.2744
15790.98	15790.98	2.23E-03	1.33E-06	77.513	76.2294
15792.05	15792.05	1.58E-03	1.34E-06	77.472	76.2517
15793.13	15793.13	1.97E-03	1.33E-06	77.4984	76.1951
15794.23	15794.23	2.41E-03	1.28E-06	77.5	76.2244
15795.31	15795.31	1.90E-03	1.24E-06	77.4962	76.1746
15796.39	15796.39	2.11E-03	1.35E-06	77.5562	76.205
15797.46	15797.46	2.35E-03	1.34E-06	77.5293	76.1691
15798.53	15798.53	2.07E-03	1.35E-06	77.4956	76.2078
15799.61	15799.61	1.75E-03	1.31E-06	77.439	76.1588
15800.71	15800.71	2.29E-03	1.36E-06	77.5072	76.1787
15801.79	15801.79	2.34E-03	1.38E-06	77.4904	76.15
15802.87	15802.87	2.00E-03	1.23E-06	77.5433	76.1077
15803.95	15803.95	2.15E-03	1.33E-06	77.4296	76.1466
15805.03	15805.03	1.88E-03	1.36E-06	77.4147	76.1046
15806.12	15806.12	1.97E-03	1.32E-06	77.3524	76.1425
15807.21	15807.21	1.86E-03	1.34E-06	77.4023	76.1004
15808.29	15808.29	1.97E-03	1.26E-06	77.4157	76.1175
15809.37	15809.37	1.99E-03	1.34E-06	77.4206	76.074
15810.46	15810.46	1.89E-03	1.34E-06	77.4529	76.0967
15811.54	15811.54	1.82E-03	1.41E-06	77.3799	76.0474
15812.62	15812.62	1.58E-03	1.35E-06	77.3762	76.0766
15813.7	15813.7	1.95E-03	1.42E-06	77.3406	76.043
15814.78	15814.78	1.58E-03	1.18E-06	77.2948	76.0367
15815.85	15815.85	2.05E-03	1.36E-06	77.2995	76.0647
15816.93	15816.93	1.78E-03	1.23E-06	77.338	76.0068
15818.01	15818.01	1.73E-03	1.44E-06	77.3168	76.0295
15819.09	15819.09	1.53E-03	1.02E-06	77.3018	75.9738
15820.19	15820.19	2.10E-03	1.33E-06	77.2668	76.006
15821.26	15821.26	2.03E-03	1.52E-06	77.3141	75.9718
15822.34	15822.34	1.78E-03	1.14E-06	77.2965	76.0018
15823.42	15823.42	2.05E-03	1.34E-06	77.2694	75.9665
15824.51	15824.51	1.59E-03	1.38E-06	77.3284	75.9954
15825.57	15825.57	1.88E-03	1.30E-06	77.2914	75.9411
15826.66	15826.66	1.66E-03	1.35E-06	77.2879	75.9657
15827.74	15827.74	1.76E-03	1.40E-06	77.2076	75.9393
15828.84	15828.84	1.85E-03	1.15E-06	77.2389	75.8944
15829.91	15829.91	1.72E-03	1.35E-06	77.2122	75.9313
15831	15831	1.49E-03	1.31E-06	77.1827	75.8898
15832.08	15832.08	1.44E-03	1.28E-06	77.1964	75.9349
15833.16	15833.16	1.59E-03	1.49E-06	77.1282	75.8799
15834.24	15834.24	1.70E-03	1.45E-06	77.1749	75.8976
15835.33	15835.33	1.67E-03	1.31E-06	77.1732	75.8555
15836.42	15836.42	1.83E-03	1.28E-06	77.1276	75.882
15837.49	15837.49	1.61E-03	1.43E-06	77.1501	75.8448
15838.57	15838.57	1.89E-03	1.37E-06	77.1481	75.8764
15839.66	15839.66	1.32E-03	1.21E-06	77.1031	75.8257
15840.76	15840.76	1.77E-03	1.33E-06	77.038	75.8134
15841.85	15841.85	1.82E-03	1.23E-06	77.0522	75.8475
15842.93	15842.93	1.88E-03	1.33E-06	77.1076	75.7988
15844.01	15844.01	1.67E-03	1.13E-06	77.1386	75.8198
15845.09	15845.09	1.76E-03	1.85E-06	77.0677	75.769
15846.19	15846.19	1.87E-03	1.15E-06	76.9978	75.7811
15847.27	15847.27	1.79E-03	1.29E-06	77.0345	75.7453
15848.35	15848.35	1.77E-03	1.40E-06	77.0308	75.7798
15849.43	15849.43	1.63E-03	1.33E-06	76.9981	75.7396
15850.51	15850.51	1.51E-03	1.10E-06	77.0514	75.7831
15851.58	15851.58	1.69E-03	1.22E-06	77.0469	75.7296
15852.66	15852.66	1.78E-03	1.28E-06	77.0194	75.7503
15853.76	15853.76	1.65E-03	1.05E-06	77.0094	75.727
15854.84	15854.84	1.62E-03	1.31E-06	76.9183	75.6789
15855.92	15855.92	1.73E-03	1.74E-06	77.0164	75.7099
15857.01	15857.01	1.77E-03	1.23E-06	77.01	75.6638
15858.09	15858.09	1.55E-03	1.15E-06	76.9506	75.7127
15859.19	15859.19	2.04E-03	1.32E-06	76.8997	75.6654
15860.28	15860.28	1.83E-03	1.27E-06	76.9327	75.6931
15861.35	15861.35	1.59E-03	1.30E-06	76.917	75.6408
15862.44	15862.44	1.78E-03	1.34E-06	76.9259	75.6624
15863.53	15863.53	1.86E-03	1.43E-06	76.9042	75.6065
15864.6	15864.6	1.91E-03	1.26E-06	76.9895	75.6416
15865.69	15865.69	2.02E-03	1.20E-06	76.9427	75.5978
15866.78	15866.78	2.00E-03	1.26E-06	76.8615	75.587
15867.85	15867.85	1.91E-03	1.34E-06	76.8371	75.6297
15868.92	15868.92	2.03E-03	1.25E-06	76.8697	75.5921
15869.99	15869.99	1.99E-03	1.44E-06	76.8756	75.6113
15871.08	15871.08	1.79E-03	1.22E-06	76.8214	75.5639
15872.17	15872.17	1.65E-03	9.99E-07	76.8731	75.5886
15873.25	15873.25	1.84E-03	1.31E-06	76.8369	75.5395
15874.34	15874.34	1.96E-03	1.13E-06	76.8141	75.562
15875.43	15875.43	1.58E-03	1.14E-06	76.7372	75.5194
15876.51	15876.51	1.73E-03	1.45E-06	76.7739	75.5548
15877.59	15877.59	1.85E-03	1.32E-06	76.7587	75.5274
15878.7	15878.7	1.78E-03	1.25E-06	76.7702	75.5424
15879.77	15879.77	1.81E-03	1.32E-06	76.7166	75.5098
15880.85	15880.85	1.58E-03	1.30E-06	76.7675	75.4552
15881.91	15881.91	1.86E-03	1.21E-06	76.7434	75.4923
15882.98	15882.98	2.14E-03	1.34E-06	76.7619	75.4537
15884.06	15884.06	2.06E-03	1.05E-06	76.7282	75.4881
15885.15	15885.15	2.24E-03	1.35E-06	76.7198	75.4461
15886.22	15886.22	2.29E-03	1.25E-06	76.7353	75.4747
15887.31	15887.31	2.16E-03	1.20E-06	76.686	75.4181
15888.4	15888.4	2.01E-03	1.23E-06	76.7313	75.4364
15889.48	15889.48	1.82E-03	1.28E-06	76.7177	75.3962
15890.55	15890.55	1.92E-03	1.05E-06	76.754	75.4225
15891.66	15891.66	1.83E-03	1.41E-06	76.6901	75.3948
15892.74	15892.74	1.65E-03	1.18E-06	76.5826	75.3815
15893.83	15893.83	1.88E-03	1.22E-06	76.6763	75.4066
15894.92	15894.92	1.69E-03	1.35E-06	76.6589	75.3576
15895.99	15895.99	2.05E-03	1.27E-06	76.6502	75.391
15897.08	15897.08	1.66E-03	1.28E-06	76.5875	75.3418
15898.19	15898.19	1.56E-03	1.32E-06	76.6475	75.3709
15899.27	15899.27	1.63E-03	9.73E-07	76.5748	75.3233
15900.35	15900.35	1.76E-03	1.21E-06	76.5426	75.3576
15901.43	15901.43	1.94E-03	1.19E-06	76.5325	75.3103
15902.51	15902.51	1.80E-03	1.28E-06	76.5038	75.3418
15903.57	15903.57	1.68E-03	1.08E-06	76.4909	75.289
