# Ic = 1.59 A, n = 24.53 , Tavg = 77.32 K, 77Kstep2beamoff_b2p0A_b
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-27_02:50:50.105000      26273.73        1.64831100e-02       -6.02804134e-08  77.3231  76.4696
0202-10-27_02:50:50.312000      26273.93        2.23785100e-02       -6.24496654e-08  77.3231  76.4696
0202-10-27_02:50:50.510000      26274.13        4.18025400e-02       -5.97845844e-08  77.3139  76.4454
0202-10-27_02:50:50.703000      26274.32        6.07531500e-02       -6.52387034e-08  77.3139  76.4454
0202-10-27_02:50:50.895000      26274.52        8.18082200e-02       -6.39991314e-08  77.3139  76.4454
0202-10-27_02:50:51.090000      26274.71        1.01956500e-01       -6.28835154e-08  77.3139  76.4454
0202-10-27_02:50:51.293000      26274.91        1.20316400e-01       -7.63948564e-08  77.3139  76.4454
0202-10-27_02:50:51.516000      26275.14        1.41709900e-01       -7.85021424e-08  77.3058  76.4646
0202-10-27_02:50:51.710000      26275.33        1.60605600e-01       -8.29646214e-08  77.3058  76.4646
0202-10-27_02:50:51.918000      26275.54        1.79955700e-01       -7.82542644e-08  77.3058  76.4646
0202-10-27_02:50:52.110000      26275.73        2.00869700e-01       -8.33985024e-08  77.3058  76.4646
0202-10-27_02:50:52.316000      26275.94        2.20669300e-01       -8.32745454e-08  77.3058  76.4646
0202-10-27_02:50:52.520000      26276.14        2.39471400e-01       -8.72411774e-08  77.3106  76.4508
0202-10-27_02:50:52.720000      26276.34        2.59946200e-01       -8.58776474e-08  77.3106  76.4508
0202-10-27_02:50:52.910000      26276.53        2.80394300e-01       -8.80469004e-08  77.3106  76.4508
0202-10-27_02:50:53.105000      26276.73        2.99276600e-01       -9.09598954e-08  77.3106  76.4508
0202-10-27_02:50:53.310000      26276.93        3.19641600e-01       -9.16416604e-08  77.3106  76.4508
0202-10-27_02:50:53.560000      26277.18        3.40086200e-01       -8.43901604e-08  77.3109  76.4649
0202-10-27_02:50:53.777000      26277.40        3.58809700e-01       -7.89360404e-08  77.3109  76.4649
0202-10-27_02:50:53.984000      26277.61        3.79470000e-01       -7.72626174e-08  77.3109  76.4649
0202-10-27_02:50:54.190000      26277.81        3.98664000e-01       -8.95963664e-08  77.3109  76.4649
0202-10-27_02:50:54.387000      26278.01        4.18929500e-01       -9.07119814e-08  77.3722  76.4599
0202-10-27_02:50:54.598000      26278.22        4.39564600e-01       -9.24473834e-08  77.3722  76.4599
0202-10-27_02:50:54.797000      26278.42        4.57296700e-01       -9.05880244e-08  77.3722  76.4599
0202-10-27_02:50:54.996000      26278.62        4.78561700e-01       -8.86666864e-08  77.3722  76.4599
0202-10-27_02:50:55.207000      26278.83        4.98494800e-01       -9.02781304e-08  77.3722  76.4599
0202-10-27_02:50:55.402000      26279.02        5.17322200e-01       -9.36869554e-08  77.3722  76.4599
0202-10-27_02:50:55.613000      26279.23        5.38182900e-01       -9.92650334e-08  77.3052  76.4548
0202-10-27_02:50:55.810000      26279.43        5.57327900e-01       -9.70957804e-08  77.3052  76.4548
0202-10-27_02:50:56             26279.62        5.76688100e-01       -9.79634814e-08  77.3052  76.4548
0202-10-27_02:50:56.195000      26279.82        5.97535400e-01       -9.64140154e-08  77.3052  76.4548
0202-10-27_02:50:56.402000      26280.02        6.16956400e-01       -9.26952974e-08  77.3424  76.4495
0202-10-27_02:50:56.630000      26280.25        6.36760400e-01       -9.65999514e-08  77.3424  76.4495
0202-10-27_02:50:56.860000      26280.48        6.57266400e-01       -9.37489344e-08  77.3424  76.4495
0202-10-27_02:50:57.066000      26280.69        6.75693100e-01       -9.82113964e-08  77.3424  76.4495
0202-10-27_02:50:57.280000      26280.90        6.96484000e-01       -9.31911264e-08  77.3424  76.4495
0202-10-27_02:50:57.500000      26281.12        7.15303900e-01       -8.15391554e-08  77.3514  76.4639
0202-10-27_02:50:57.700000      26281.32        7.36345600e-01       -7.08168754e-08  77.3514  76.4639
0202-10-27_02:50:57.906000      26281.53        7.55593100e-01       -7.60850784e-08  77.3514  76.4639
0202-10-27_02:50:58.110000      26281.73        7.75221900e-01       -9.20135954e-08  77.3514  76.4639
0202-10-27_02:50:58.312000      26281.93        7.95045200e-01       -9.62901224e-08  77.3514  76.4639
0202-10-27_02:50:58.516000      26282.13        8.14966400e-01       -8.66834324e-08  77.2947  76.4265
0202-10-27_02:50:58.707000      26282.33        8.35322500e-01       -8.06095254e-08  77.2947  76.4265
0202-10-27_02:50:58.902000      26282.52        8.55360900e-01       -8.35225214e-08  77.2947  76.4265
0202-10-27_02:50:59.105000      26282.73        8.75602700e-01       -8.32126284e-08  77.2947  76.4265
0202-10-27_02:50:59.305000      26282.92        8.94299500e-01       -8.11053544e-08  77.2947  76.4265
0202-10-27_02:50:59.504000      26283.12        9.14766800e-01       -8.27167994e-08  77.3121  76.4520
0202-10-27_02:50:59.700000      26283.32        9.34557500e-01       -8.71172834e-08  77.3121  76.4520
0202-10-27_02:50:59.900000      26283.52        9.53024500e-01       -8.77990484e-08  77.3121  76.4520
0202-10-27_02:51:00.100000      26283.72        9.74219100e-01       -8.21589914e-08  77.3121  76.4520
0202-10-27_02:51:00.310000      26283.93        9.94106100e-01       -8.62495824e-08  77.3121  76.4520
0202-10-27_02:51:00.508000      26284.13        1.01303400e+00       -9.30672324e-08  77.2756  76.4161
0202-10-27_02:51:00.703000      26284.32        1.03379300e+00       -1.02240071e-07  77.2756  76.4161
0202-10-27_02:51:00.906000      26284.53        1.05365300e+00       -1.01124456e-07  77.2756  76.4161
0202-10-27_02:51:01.105000      26284.72        1.07294400e+00       -1.00566648e-07  77.2756  76.4161
0202-10-27_02:51:01.320000      26284.94        1.09397200e+00       -1.01682264e-07  77.2756  76.4161
0202-10-27_02:51:01.535000      26285.16        1.11307500e+00       -9.91411394e-08  77.3429  76.4589
0202-10-27_02:51:01.760000      26285.38        1.13350000e+00       -1.05400982e-07  77.3429  76.4589
0202-10-27_02:51:01.973000      26285.59        1.15240100e+00       -1.05091089e-07  77.3429  76.4589
0202-10-27_02:51:02.168000      26285.79        1.17249800e+00       -9.88932254e-08  77.3429  76.4589
0202-10-27_02:51:02.383000      26286.00        1.19305600e+00       -9.90171824e-08  77.2848  76.4288
0202-10-27_02:51:02.582000      26286.20        1.21174000e+00       -9.70338654e-08  77.2848  76.4288
0202-10-27_02:51:02.773000      26286.39        1.23332600e+00       -9.45547204e-08  77.2848  76.4288
0202-10-27_02:51:02.973000      26286.59        1.25231800e+00       -9.70338654e-08  77.2848  76.4288
0202-10-27_02:51:03.168000      26286.79        1.27111100e+00       -9.38109764e-08  77.2848  76.4288
0202-10-27_02:51:03.383000      26287.00        1.29173400e+00       -9.49266324e-08  77.2846  76.4443
0202-10-27_02:51:03.580000      26287.20        1.31119400e+00       -8.25310644e-08  77.2846  76.4443
0202-10-27_02:51:03.790000      26287.41        1.33164400e+00       -8.42046514e-08  77.2846  76.4443
0202-10-27_02:51:03.990000      26287.61        1.35200300e+00       -8.29651194e-08  77.2846  76.4443
0202-10-27_02:51:04.207000      26287.83        1.37106200e+00       -8.68077984e-08  77.2846  76.4443
0202-10-27_02:51:04.414000      26288.04        1.39115300e+00       -8.20974174e-08  77.3600  76.4481
0202-10-27_02:51:04.625000      26288.25        1.41077000e+00       -8.47005224e-08  77.3600  76.4481
0202-10-27_02:51:04.820000      26288.44        1.43013400e+00       -8.04239934e-08  77.3600  76.4481
0202-10-27_02:51:05.040000      26288.66        1.45087500e+00       -7.38542514e-08  77.3600  76.4481
0202-10-27_02:51:05.258000      26288.88        1.46997400e+00       -6.41855754e-08  77.3600  76.4481
0202-10-27_02:51:05.484000      26289.10        1.49095900e+00       -5.32773264e-08  77.3362  76.4556
0202-10-27_02:51:05.700000      26289.32        1.50961700e+00       -4.88148604e-08  77.3362  76.4556
0202-10-27_02:51:05.910000      26289.53        1.53049000e+00       -2.64405524e-08  77.3362  76.4556
0202-10-27_02:51:06.117000      26289.74        1.54969600e+00       -1.97468534e-08  77.3362  76.4556
0202-10-27_02:51:06.324000      26289.94        1.56946200e+00        2.15929336e-08  77.3362  76.4556
0202-10-27_02:51:06.562000      26290.18        1.59038700e+00        8.03487336e-08  77.2633  76.4253
0202-10-27_02:51:06.777000      26290.40        1.61003500e+00        1.64267883e-07  77.2633  76.4253
0202-10-27_02:51:06.992000      26290.61        1.62907300e+00        2.27486149e-07  77.2633  76.4253
0202-10-27_02:51:07.195000      26290.82        1.64948100e+00        3.51443668e-07  77.2633  76.4253
0202-10-27_02:51:07.410000      26291.03        1.66938300e+00        4.81351458e-07  77.3081  76.4278
0202-10-27_02:51:07.610000      26291.23        1.68876000e+00        7.33172150e-07  77.3081  76.4278
0202-10-27_02:51:07.805000      26291.42        1.70898200e+00        9.74084778e-07  77.3081  76.4278
0202-10-27_02:51:08.008000      26291.63        1.72928600e+00        1.39752575e-06  77.3081  76.4278
0202-10-27_02:51:08.207000      26291.83        1.74833200e+00        1.79090688e-06  77.3081  76.4278
0202-10-27_02:51:08.410000      26292.03        1.76875300e+00        3.24282846e-06  77.3548  76.4366
0202-10-27_02:51:08.613000      26292.23        1.78923600e+00        4.38510262e-06  77.3548  76.4366
0202-10-27_02:51:08.805000      26292.43        1.80742500e+00        4.53422425e-06  77.3548  76.4366
0202-10-27_02:51:09.008000      26292.63        1.82812500e+00        5.66193333e-06  77.3548  76.4366
0202-10-27_02:51:09.207000      26292.83        1.84869500e+00        8.59781960e-06  77.3548  76.4366
0202-10-27_02:51:09.414000      26293.03        1.86688000e+00        1.02917104e-05  77.3219  76.4274
0202-10-27_02:51:09.625000      26293.25        1.88836200e+00        1.32722844e-05  77.3219  76.4274
0202-10-27_02:51:09.844000      26293.46        1.90699000e+00        1.49364227e-05  77.3219  76.4274
0202-10-27_02:51:10.080000      26293.70        1.92743100e+00        1.88734578e-05  77.3219  76.4274
0202-10-27_02:51:10.297000      26293.92        1.94688300e+00        2.33066973e-05  77.3219  76.4274
