# Ic = 24.06 A, n = 33.13 , Tavg = 23.86 K, 20Kstep2beamoffafter800keV_b_20K44nA
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-27_00:12:12.340000      16755.96        1.42262900e+00        1.08029518e-07  23.7640  19.2249
0202-10-27_00:12:12.746000      16756.37        2.01745900e+00        9.68113075e-08  23.7810  19.2766
0202-10-27_00:12:13.150000      16756.77        2.61179400e+00        1.00592028e-07  23.7810  19.2766
0202-10-27_00:12:13.543000      16757.16        3.20660200e+00        1.06108168e-07  23.7495  19.0669
0202-10-27_00:12:13.934000      16757.55        3.79709300e+00        1.24701888e-07  23.7495  19.0669
0202-10-27_00:12:14.330000      16757.95        4.36744900e+00        1.22656578e-07  23.7495  19.0669
0202-10-27_00:12:14.734000      16758.36        4.96510400e+00        1.16582628e-07  23.7879  19.3558
0202-10-27_00:12:15.137000      16758.76        5.55660400e+00        1.31147368e-07  23.7879  19.3558
0202-10-27_00:12:15.543000      16759.16        6.15199500e+00        9.43936275e-08  23.7522  19.0729
0202-10-27_00:12:15.934000      16759.56        6.74660900e+00        1.13545158e-07  23.7522  19.0729
0202-10-27_00:12:16.336000      16759.96        7.34143700e+00        9.93519575e-08  23.7522  19.0729
0202-10-27_00:12:16.730000      16760.35        7.93652100e+00        9.60050875e-08  23.7977  19.2501
0202-10-27_00:12:17.133000      16760.75        8.53473700e+00        8.98691575e-08  23.7977  19.2501
0202-10-27_00:12:17.535000      16761.16        9.12381900e+00        6.34660775e-08  23.7611  19.2426
0202-10-27_00:12:17.934000      16761.56        9.71857400e+00        9.86701875e-08  23.7611  19.2426
0202-10-27_00:12:18.340000      16761.96        1.02919000e+01        8.83196875e-08  23.7988  19.0856
0202-10-27_00:12:18.742000      16762.36        1.08868100e+01        1.01459248e-07  23.7988  19.0856
0202-10-27_00:12:19.137000      16762.76        1.14871500e+01        9.41457175e-08  23.7988  19.0856
0202-10-27_00:12:19.540000      16763.16        1.20753200e+01        1.15218598e-07  23.7794  19.3159
0202-10-27_00:12:19.934000      16763.55        1.26713300e+01        1.11623808e-07  23.7794  19.3159
0202-10-27_00:12:20.336000      16763.96        1.32656700e+01        1.03380598e-07  23.7794  19.3159
0202-10-27_00:12:20.740000      16764.36        1.38595400e+01        1.11313728e-07  23.8170  19.0949
0202-10-27_00:12:21.140000      16764.76        1.44523000e+01        9.60042275e-08  23.8170  19.0949
0202-10-27_00:12:21.540000      16765.16        1.50494900e+01        9.79254875e-08  23.8010  19.2156
0202-10-27_00:12:21.934000      16765.55        1.56395500e+01        6.78036675e-08  23.8010  19.2156
0202-10-27_00:12:22.348000      16765.97        1.62352900e+01        8.65833175e-08  23.8010  19.2156
0202-10-27_00:12:22.758000      16766.38        1.70183600e+01        8.99301875e-08  23.8260  19.2745
0202-10-27_00:12:23.156000      16766.78        1.76100100e+01        1.08833798e-07  23.8260  19.2745
0202-10-27_00:12:23.550000      16767.17        1.82044200e+01        9.24713275e-08  23.7683  19.0641
0202-10-27_00:12:23.953000      16767.57        1.88002200e+01        7.55510475e-08  23.7683  19.0641
0202-10-27_00:12:24.360000      16767.98        1.93928500e+01        8.33604075e-08  23.8044  19.3541
0202-10-27_00:12:24.754000      16768.37        1.99934700e+01        9.40827875e-08  23.8044  19.3541
0202-10-27_00:12:25.145000      16768.76        2.05832000e+01        9.45166375e-08  23.8044  19.3541
0202-10-27_00:12:25.547000      16769.17        2.11594400e+01        6.71219075e-08  23.7934  19.0752
0202-10-27_00:12:25.950000      16769.57        2.17531000e+01        7.44354275e-08  23.7934  19.0752
0202-10-27_00:12:26.367000      16769.99        2.23463100e+01        7.81541675e-08  23.7934  19.0752
0202-10-27_00:12:26.770000      16770.39        2.29411200e+01        1.16953698e-07  23.8478  19.2443
0202-10-27_00:12:27.170000      16770.79        2.35358200e+01        1.63996448e-07  23.8478  19.2443
0202-10-27_00:12:27.574000      16771.19        2.41295900e+01        3.03821218e-07  23.8151  19.2473
0202-10-27_00:12:27.965000      16771.59        2.47254400e+01        5.62149968e-07  23.8151  19.2473
0202-10-27_00:12:28.370000      16771.99        2.53212700e+01        1.13502248e-06  23.8694  19.0938
0202-10-27_00:12:28.766000      16772.38        2.59112900e+01        2.51740356e-06  23.8694  19.0938
0202-10-27_00:12:29.156000      16772.78        2.65076000e+01        5.39422384e-06  23.8694  19.0938
0202-10-27_00:12:29.550000      16773.17        2.71072000e+01        1.00773619e-05  23.8601  19.3254
0202-10-27_00:12:29.945000      16773.57        2.76836800e+01        2.04150355e-05  23.8601  19.3254
