# Ic = 1.25 A, n = 22.47 , Tavg = 77.53 K, 77Kstep2beamoff_b4p6A
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-27_02:39:47.870000      25611.49        1.57740200e-02       -1.21066122e-07  77.5316  76.4396
0202-10-27_02:39:48.080000      25611.70        1.37778900e-02       -1.20632271e-07  77.5316  76.4396
0202-10-27_02:39:48.297000      25611.92        2.35166300e-02       -1.12017231e-07  77.5316  76.4396
0202-10-27_02:39:48.508000      25612.13        3.32538900e-02       -1.20508313e-07  77.5468  76.4503
0202-10-27_02:39:48.707000      25612.33        4.25978700e-02       -1.23297355e-07  77.5468  76.4503
0202-10-27_02:39:48.910000      25612.53        5.30311800e-02       -1.24598908e-07  77.5468  76.4503
0202-10-27_02:39:49.100000      25612.72        6.31509700e-02       -1.25280674e-07  77.5468  76.4503
0202-10-27_02:39:49.305000      25612.93        7.25928900e-02       -1.25776503e-07  77.5468  76.4503
0202-10-27_02:39:49.516000      25613.14        8.24474000e-02       -1.25776503e-07  77.4995  76.4489
0202-10-27_02:39:49.720000      25613.34        9.26729300e-02       -1.24474950e-07  77.4995  76.4489
0202-10-27_02:39:49.940000      25613.56        1.02469600e-01       -1.22429653e-07  77.4995  76.4489
0202-10-27_02:39:50.152000      25613.77        1.13078000e-01       -1.22553611e-07  77.4995  76.4489
0202-10-27_02:39:50.367000      25613.99        1.22295800e-01       -1.34701436e-07  77.5832  76.4479
0202-10-27_02:39:50.574000      25614.20        1.32372500e-01       -1.30486885e-07  77.5832  76.4479
0202-10-27_02:39:50.770000      25614.39        1.42596500e-01       -1.42758668e-07  77.5832  76.4479
0202-10-27_02:39:50.965000      25614.59        1.51985000e-01       -1.36064968e-07  77.5832  76.4479
0202-10-27_02:39:51.176000      25614.79        1.61686700e-01       -1.44680008e-07  77.5832  76.4479
0202-10-27_02:39:51.406000      25615.03        1.71915200e-01       -1.29433247e-07  77.5184  76.4524
0202-10-27_02:39:51.610000      25615.23        1.81710300e-01       -1.30610842e-07  77.5184  76.4524
0202-10-27_02:39:51.812000      25615.43        1.92113900e-01       -1.31602501e-07  77.5184  76.4524
0202-10-27_02:39:52.004000      25615.62        2.02097200e-01       -1.40899307e-07  77.5184  76.4524
0202-10-27_02:39:52.215000      25615.83        2.11012300e-01       -1.34019671e-07  77.5184  76.4524
0202-10-27_02:39:52.418000      25616.04        2.21654900e-01       -1.26520187e-07  77.6109  76.4511
0202-10-27_02:39:52.633000      25616.25        2.31945700e-01       -1.19578478e-07  77.6109  76.4511
0202-10-27_02:39:52.855000      25616.48        2.41429200e-01       -1.16355461e-07  77.6109  76.4511
0202-10-27_02:39:53.074000      25616.70        2.51121900e-01       -1.16789280e-07  77.6109  76.4511
0202-10-27_02:39:53.320000      25616.94        2.61289600e-01       -1.12450773e-07  77.6109  76.4511
0202-10-27_02:39:53.540000      25617.16        2.70873300e-01       -1.16727302e-07  77.5453  76.4426
0202-10-27_02:39:53.758000      25617.38        2.81337800e-01       -1.04517504e-07  77.5453  76.4426
0202-10-27_02:39:53.965000      25617.58        2.90620900e-01       -1.13690347e-07  77.5453  76.4426
0202-10-27_02:39:54.168000      25617.79        3.00681700e-01       -1.03773760e-07  77.5453  76.4426
0202-10-27_02:39:54.367000      25617.99        3.10920600e-01       -1.17099174e-07  77.5760  76.4396
0202-10-27_02:39:54.570000      25618.19        3.20518400e-01       -1.11583072e-07  77.5760  76.4396
0202-10-27_02:39:54.770000      25618.39        3.30231900e-01       -1.07988309e-07  77.5760  76.4396
0202-10-27_02:39:54.977000      25618.60        3.40853700e-01       -9.66462130e-08  77.5760  76.4396
0202-10-27_02:39:55.188000      25618.81        3.49616900e-01       -9.35472790e-08  77.5760  76.4396
0202-10-27_02:39:55.395000      25619.01        3.60261000e-01       -9.27415570e-08  77.5401  76.4325
0202-10-27_02:39:55.586000      25619.21        3.70263900e-01       -8.96426230e-08  77.5401  76.4325
0202-10-27_02:39:55.793000      25619.41        3.79916600e-01       -9.99930610e-08  77.5401  76.4325
