# Ic = 1.90 A, n = 25.07 , Tavg = 77.14 K, 77Kstep2beamoff_b4p0A_b
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-27_02:56:59.805000      26643.42        4.79431600e-02       -6.59112463e-08  77.2532  76.4886
0202-10-27_02:57:00.010000      26643.63        2.26969000e-02       -5.95894303e-08  77.2532  76.4886
0202-10-27_02:57:00.203000      26643.83        4.11919300e-02       -6.05191083e-08  77.2532  76.4886
0202-10-27_02:57:00.406000      26644.03        6.16237200e-02       -5.50649923e-08  77.1352  76.4484
0202-10-27_02:57:00.605000      26644.23        8.14574200e-02       -5.54368643e-08  77.1352  76.4484
0202-10-27_02:57:00.800000      26644.42        1.00421400e-01       -6.39279313e-08  77.1352  76.4484
0202-10-27_02:57:00.996000      26644.62        1.21777800e-01       -6.29362743e-08  77.1352  76.4484
0202-10-27_02:57:01.190000      26644.81        1.41262800e-01       -6.87622623e-08  77.1352  76.4484
0202-10-27_02:57:01.390000      26645.01        1.59777100e-01       -5.20900203e-08  77.1352  76.4484
0202-10-27_02:57:01.598000      26645.22        1.81403600e-01       -5.50030133e-08  77.2036  76.4861
0202-10-27_02:57:01.790000      26645.41        2.00769800e-01       -4.81853683e-08  77.2036  76.4861
0202-10-27_02:57:01.996000      26645.62        2.20272500e-01       -4.70077753e-08  77.2036  76.4861
0202-10-27_02:57:02.190000      26645.81        2.40070600e-01       -4.64499673e-08  77.2036  76.4861
0202-10-27_02:57:02.406000      26646.03        2.60907600e-01       -4.90530683e-08  77.1535  76.4412
0202-10-27_02:57:02.605000      26646.23        2.78583400e-01       -5.15941913e-08  77.1535  76.4412
0202-10-27_02:57:02.805000      26646.42        3.00232700e-01       -4.86811973e-08  77.1535  76.4412
0202-10-27_02:57:03             26646.62        3.19860100e-01       -5.30196983e-08  77.1535  76.4412
0202-10-27_02:57:03.195000      26646.81        3.37960300e-01       -4.52723743e-08  77.1535  76.4412
0202-10-27_02:57:03.406000      26647.03        3.60054300e-01       -5.03546193e-08  77.1997  76.4707
0202-10-27_02:57:03.605000      26647.22        3.78528600e-01       -4.87431753e-08  77.1997  76.4707
0202-10-27_02:57:03.812000      26647.43        3.98644300e-01       -5.15322123e-08  77.1997  76.4707
0202-10-27_02:57:04.010000      26647.63        4.19022600e-01       -5.45691633e-08  77.1997  76.4707
0202-10-27_02:57:04.220000      26647.84        4.39070000e-01       -5.13462763e-08  77.1997  76.4707
0202-10-27_02:57:04.420000      26648.04        4.57732100e-01       -5.32056343e-08  77.1682  76.4360
0202-10-27_02:57:04.613000      26648.23        4.78551200e-01       -4.94249403e-08  77.1682  76.4360
0202-10-27_02:57:04.816000      26648.44        4.98420500e-01       -4.56442463e-08  77.1682  76.4360
0202-10-27_02:57:05.030000      26648.65        5.16566800e-01       -3.76490703e-08  77.1682  76.4360
0202-10-27_02:57:05.258000      26648.88        5.38681600e-01       -3.95704723e-08  77.1682  76.4360
0202-10-27_02:57:05.508000      26649.13        5.58076000e-01       -4.01283643e-08  77.2021  76.4688
