# Ic = 5.53 A, n = 23.76 , Tavg = 20.00 K, f20-150keV-240nA-a
#datetime                        t_s     iHTS_A                vHTS_V                tHTS_K  tTAR_K
0202-10-27_17:18:26.715000      1114.23        1.59874200e-02        2.97685270e-08  20.0192  19.0295
0202-10-27_17:18:26.926000      1114.44        4.87818400e-02        2.25789570e-08  20.0192  19.0295
0202-10-27_17:18:27.125000      1114.64        9.57287300e-02        1.76826170e-08  20.0192  19.0295
0202-10-27_17:18:27.336000      1114.86        1.47818100e-01        1.62570970e-08  20.0192  19.0295
0202-10-27_17:18:27.540000      1115.06        1.95597600e-01        1.67529270e-08  20.0055  19.0475
0202-10-27_17:18:27.742000      1115.26        2.43975100e-01        1.61951170e-08  20.0055  19.0475
0202-10-27_17:18:27.940000      1115.46        2.95536100e-01        1.66289670e-08  20.0055  19.0475
0202-10-27_17:18:28.145000      1115.67        3.45337000e-01        1.71248070e-08  20.0055  19.0475
0202-10-27_17:18:28.355000      1115.87        3.94198300e-01        2.36945770e-08  20.0055  19.0475
0202-10-27_17:18:28.547000      1116.07        4.44331600e-01        2.74752970e-08  20.0108  19.2106
0202-10-27_17:18:28.754000      1116.27        4.93721400e-01        2.85909170e-08  20.0108  19.2106
0202-10-27_17:18:28.950000      1116.47        5.41230800e-01        3.00784170e-08  20.0108  19.2106
0202-10-27_17:18:29.140000      1116.66        5.92664100e-01        2.50581170e-08  20.0108  19.2106
0202-10-27_17:18:29.350000      1116.87        6.42473900e-01        2.81570670e-08  20.0108  19.2106
0202-10-27_17:18:29.543000      1117.06        6.89650800e-01        2.68555070e-08  20.0042  18.9367
0202-10-27_17:18:29.740000      1117.26        7.41286100e-01        2.94586270e-08  20.0042  18.9367
0202-10-27_17:18:29.940000      1117.46        7.90731400e-01        3.05122670e-08  20.0042  18.9367
0202-10-27_17:18:30.133000      1117.65        8.39120900e-01        2.80331070e-08  20.0042  18.9367
0202-10-27_17:18:30.332000      1117.85        8.87514900e-01        2.76612370e-08  20.0042  18.9367
0202-10-27_17:18:30.530000      1118.05        9.39838700e-01        2.97685270e-08  20.0090  19.2266
0202-10-27_17:18:30.727000      1118.25        9.89376900e-01        2.77237970e-08  20.0090  19.2266
0202-10-27_17:18:30.918000      1118.44        1.03480600e+00        2.54311670e-08  20.0090  19.2266
0202-10-27_17:18:31.125000      1118.64        1.08848100e+00        3.21876670e-08  20.0090  19.2266
0202-10-27_17:18:31.320000      1118.84        1.13851500e+00        2.98944370e-08  20.0090  19.2266
0202-10-27_17:18:31.516000      1119.03        1.18325100e+00        3.23116270e-08  20.0058  19.0000
0202-10-27_17:18:31.720000      1119.24        1.23720700e+00        2.18991370e-08  20.0058  19.0000
0202-10-27_17:18:31.914000      1119.43        1.28664600e+00        2.14652870e-08  20.0058  19.0000
0202-10-27_17:18:32.105000      1119.62        1.33469700e+00        2.21470570e-08  20.0058  19.0000
0202-10-27_17:18:32.324000      1119.84        1.38481000e+00        1.54533170e-08  20.0058  19.0000
0202-10-27_17:18:32.523000      1120.04        1.43564800e+00        1.90481070e-08  20.0114  19.0763
0202-10-27_17:18:32.715000      1120.23        1.48370300e+00        1.77465470e-08  20.0114  19.0763
0202-10-27_17:18:32.910000      1120.43        1.53228900e+00        1.90481070e-08  20.0114  19.0763
0202-10-27_17:18:33.105000      1120.62        1.58445500e+00        1.93579970e-08  20.0114  19.0763
0202-10-27_17:18:33.330000      1120.85        1.63595000e+00        1.60111270e-08  20.0114  19.0763
0202-10-27_17:18:33.530000      1121.05        1.68320200e+00        2.04736270e-08  19.9956  19.1781
0202-10-27_17:18:33.734000      1121.25        1.73315600e+00        2.17132070e-08  19.9956  19.1781
0202-10-27_17:18:33.930000      1121.45        1.78073200e+00        1.88001870e-08  19.9956  19.1781
0202-10-27_17:18:34.130000      1121.65        1.83265000e+00        1.68788370e-08  19.9956  19.1781
0202-10-27_17:18:34.344000      1121.86        1.88329600e+00        1.27882170e-08  19.9956  19.1781
0202-10-27_17:18:34.540000      1122.06        1.93009800e+00        9.68926700e-09  20.0140  18.9655
0202-10-27_17:18:34.734000      1122.25        1.98133800e+00        5.78458700e-09  20.0140  18.9655
0202-10-27_17:18:34.926000      1122.45        2.03098700e+00        4.23511700e-09  20.0140  18.9655
0202-10-27_17:18:35.120000      1122.64        2.07735400e+00        8.51166700e-09  20.0140  18.9655
0202-10-27_17:18:35.340000      1122.86        2.13026100e+00        8.94551700e-09  20.0140  18.9655
0202-10-27_17:18:35.543000      1123.06        2.17879500e+00        1.11147870e-08  19.9985  19.2007
0202-10-27_17:18:35.746000      1123.26        2.22827200e+00        1.24163470e-08  19.9985  19.2007
0202-10-27_17:18:35.938000      1123.46        2.27933900e+00        9.50332700e-09  19.9985  19.2007
0202-10-27_17:18:36.145000      1123.66        2.32715100e+00        8.82156700e-09  19.9985  19.2007
0202-10-27_17:18:36.344000      1123.86        2.37766200e+00        1.33460370e-08  20.0148  19.0295
0202-10-27_17:18:36.535000      1124.05        2.42782400e+00        1.53913370e-08  20.0148  19.0295
0202-10-27_17:18:36.740000      1124.26        2.47639100e+00        8.57405700e-09  20.0148  19.0295
0202-10-27_17:18:36.940000      1124.46        2.52565800e+00        7.52095700e-09  20.0148  19.0295
0202-10-27_17:18:37.133000      1124.65        2.57685100e+00        1.04343770e-08  20.0148  19.0295
0202-10-27_17:18:37.344000      1124.86        2.62507700e+00        1.48348970e-08  20.0148  19.0295
0202-10-27_17:18:37.540000      1125.06        2.67565600e+00        1.40291670e-08  20.0052  19.0484
0202-10-27_17:18:37.730000      1125.25        2.72606100e+00        1.05583370e-08  20.0052  19.0484
0202-10-27_17:18:37.934000      1125.45        2.77554800e+00        1.30374970e-08  20.0052  19.0484
0202-10-27_17:18:38.137000      1125.66        2.82246900e+00        1.22937570e-08  20.0052  19.0484
0202-10-27_17:18:38.340000      1125.86        2.87543700e+00        1.08062570e-08  20.0052  19.0484
0202-10-27_17:18:38.535000      1126.06        2.92423600e+00        1.40911470e-08  20.0117  19.2071
0202-10-27_17:18:38.730000      1126.25        2.96961000e+00        1.29755270e-08  20.0117  19.2071
0202-10-27_17:18:38.920000      1126.44        3.02355900e+00        1.68802070e-08  20.0117  19.2071
0202-10-27_17:18:39.130000      1126.65        3.07351500e+00        1.17359370e-08  20.0117  19.2071
0202-10-27_17:18:39.324000      1126.85        3.12195300e+00        9.19479700e-09  20.0012  18.9366
0202-10-27_17:18:39.520000      1127.04        3.17268700e+00        1.04963570e-08  20.0012  18.9366
